@relation communication_pattern.2016-0924-1007pattern-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P70.0-S2-weka.filters.supervised.instance.SMOTE-C1-K1-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2_predicted

@attribute timeave_1 numeric
@attribute timesd_1 numeric
@attribute dataave_1 numeric
@attribute datasd_1 numeric
@attribute 'prediction margin' numeric
@attribute 'predicted class' {streaming,sencing,kensaku}
@attribute class {streaming,sencing,kensaku}

@data
59.421864,5.470827,72.256482,33.822884,0.333333,sencing,sencing
224.944737,93.568605,799.576316,379.108403,0.333333,sencing,sencing
217.452926,96.595526,762.875318,395.450498,0.333333,sencing,sencing
1373.177419,1849.964337,753,927.935256,0.333333,sencing,sencing
208.779449,2357.51018,421.844612,660.569797,0.333333,sencing,sencing
2017.975,5555.506095,94.5,19.615045,0.333333,sencing,sencing
157.082218,1156.396762,472.984704,737.14469,0.333333,sencing,sencing
277.762987,60.043537,918.201299,191.925644,0.333333,sencing,sencing
594.363636,45.503792,113.944056,9.580557,0.333333,sencing,sencing
292.225256,34.659589,826.477816,80.856277,0.333333,sencing,sencing
3047.869565,2769.072413,97.826087,25.35942,0.333333,sencing,sencing
1493.490909,1177.286091,2770.545455,1631.976223,0.333333,sencing,sencing
1351.95,2970.132396,99,27,0.333333,sencing,sencing
289.057432,42.850621,491.655405,28.432522,0.333333,sencing,sencing
3563.708333,9768.83266,101.25,29.764702,0.333333,sencing,sencing
594.377622,38.272633,113.944056,9.580557,0.333333,sencing,sencing
58.959694,1.528434,866.977067,101.590986,0.333333,sencing,sencing
322.08502,228.0455,90.728745,8.065728,0.333333,sencing,sencing
3270.705882,11080.481279,95.294118,21.176471,0.333333,sencing,sencing
217.507092,2136.465309,433.074468,716.744144,0.333333,sencing,sencing
2550.84375,3333.712796,98.4375,26.233254,0.333333,sencing,sencing
335.538462,78.676177,90,0,0.333333,sencing,sencing
1268.984848,1803.94526,684.545455,848.667497,0.333333,sencing,sencing
473.620112,1584.103624,91.005587,9.459999,0.333333,sencing,sencing
548.644295,731.132936,96.644295,23.533804,0.333333,sencing,sencing
2903.666667,6922.150982,101.25,29.764702,0.333333,sencing,sencing
1174.518519,4630.15342,93.333333,16.996732,0.333333,sencing,sencing
1453.928571,3011.579106,96.428571,23.178544,0.333333,sencing,sencing
290.2,38.319407,820.847458,78.288821,0.333333,sencing,sencing
2491.590909,6466.267159,90,0,0.333333,sencing,sencing
3223.9375,6483.107332,101.25,29.764702,0.333333,sencing,sencing
598.556338,5.268194,113,0,0.333333,sencing,sencing
2069.658537,2181.764285,2608.97561,1702.776563,0.333333,sencing,sencing
4132.166667,801.931297,612.111111,39.884401,0.333333,sencing,sencing
1382.866667,1866.325297,772.75,933.0922,0.333333,sencing,sencing
598.295455,6.571563,113,0,0.333333,sencing,sencing
4056.631579,1263.306406,221.684211,55.110466,0.333333,sencing,sencing
602.977778,46.046107,113,0,0.333333,sencing,sencing
364.77931,3319.896343,467.537931,714.836726,0.333333,sencing,sencing
1389.430435,7002.783159,10998.073158,6560.171348,0.333333,streaming,streaming
1182.155136,6401.420187,11042.129345,6443.556069,0.333333,streaming,streaming
1224.276686,4498.355072,17381.463376,6214.249138,0.333333,streaming,streaming
749.706263,4537.285202,11108.098993,6242.836296,0.333333,streaming,streaming
650.694712,3402.805641,22200.851828,6093.439529,0.333333,streaming,streaming
609.78771,3972.454855,11704.661847,6174.178378,0.333333,streaming,streaming
1122.376569,4076.083067,21437.532851,6169.146287,0.333333,streaming,streaming
733.257493,4402.913956,11446.738282,6179.832399,0.333333,streaming,streaming
651.808585,6887.654205,11492.225216,5881.680734,0.333333,streaming,streaming
527.891302,7122.850555,11320.769011,6374.73386,0.333333,streaming,streaming
847.546213,5260.369895,11267.05516,6053.047728,0.333333,streaming,streaming
623.751493,4186.242211,12643.706747,6051.788471,0.333333,streaming,streaming
711.19351,3893.484576,21889.569832,6055.108348,0.333333,streaming,streaming
688.781181,6617.656259,11853.6856,5929.26293,0.333333,streaming,streaming
1191.254379,3748.02435,17818.568624,6191.165471,0.333333,streaming,streaming
608.583063,6675.542687,11534.560186,6026.94058,0.333333,streaming,streaming
1131.479019,4099.158561,18657.669382,6339.228842,0.333333,streaming,streaming
749.775125,4647.866763,11069.811377,6266.672125,0.333333,streaming,streaming
1122.678386,3900.339758,19607.504571,6272.932847,0.333333,streaming,streaming
598.181408,6607.8491,11840.753422,5943.540075,0.333333,streaming,streaming
1380.096843,7148.584447,10997.981379,6243.126169,0.333333,streaming,streaming
726.111692,4657.981095,11220.539079,6179.90079,0.333333,streaming,streaming
900.167967,3368.1656,21725.036166,6058.656706,0.333333,streaming,streaming
1121.320767,6678.035469,11056.788793,6469.365757,0.333333,streaming,streaming
659.454497,4356.851125,11269.316164,6130.423695,0.333333,streaming,streaming
1284.922014,7022.113931,11047.062366,6379.914659,0.333333,streaming,streaming
1116.525046,3756.004585,20502.715007,6278.56945,0.333333,streaming,streaming
1241.326148,6774.23342,11065.205015,6320.360547,0.333333,streaming,streaming
1260.719552,6763.923761,11076.745268,6436.42983,0.333333,streaming,streaming
1115.460068,3402.731473,13615.440485,6126.894748,0.333333,streaming,streaming
1288.501196,7045.582522,11143.458992,6424.107864,0.333333,streaming,streaming
598.682475,4326.176499,11563.072856,6186.649887,0.333333,streaming,streaming
1289.079654,4141.886134,21247.255131,6385.185286,0.333333,streaming,streaming
575.041624,6559.034297,11840.353686,6086.403275,0.333333,streaming,streaming
1278.054356,4148.77015,21220.963531,6371.510985,0.333333,streaming,streaming
681.015911,3705.759341,12994.010659,6051.979463,0.333333,streaming,streaming
1290.203624,3795.578242,17044.752396,6332.046393,0.333333,streaming,streaming
748.254803,3644.492302,13535.366137,6126.525234,0.333333,streaming,streaming
1244.169432,4484.223571,18369.617044,6295.559517,0.333333,streaming,streaming
799.075019,3950.509614,11298.979063,5970.467741,0.333333,streaming,streaming
1208.686455,3435.799042,13640.138599,6151.361582,0.333333,streaming,streaming
1101.774249,6836.226869,15515.360676,6058.619613,0.333333,streaming,streaming
1223.813505,3451.533689,13708.403465,6167.151622,0.333333,streaming,streaming
168.954233,1707.787021,1622.847866,11010.947033,0.333333,kensaku,kensaku
195.397072,1291.544534,1927.68909,11152.049675,0.333333,kensaku,kensaku
160.020474,1936.087422,943.445517,5898.032249,0.333333,kensaku,kensaku
200.44573,1844.135016,913.210745,7728.767238,0.333333,kensaku,kensaku
142.26071,1008.825936,859.881585,6467.664913,0.333333,kensaku,kensaku
403.761184,1524.683991,20608.237565,5874.399567,0.333333,kensaku,kensaku
10533.112077,903.842118,1148638.799656,2218.215793,0.333333,kensaku,kensaku
148.838484,1038.641047,1297.492235,17318.97285,0.333333,kensaku,kensaku
197.090014,2219.855243,1050.792657,7076.649115,0.333333,kensaku,kensaku
11633.05127,559.363295,84266.493567,6548.116519,0.333333,kensaku,kensaku
191.735512,2179.218825,1054.865431,7161.774754,0.333333,kensaku,kensaku
184.097273,2123.365475,816.598593,5640.722264,-0.333333,streaming,kensaku
5559.348914,494.916158,132241.584817,2405.708017,0.333333,kensaku,kensaku
206.5824,2174.714883,926.135222,5686.814893,-0.333333,streaming,kensaku
174.196343,1540.356017,1337.424374,10436.680156,0.333333,kensaku,kensaku
194.182655,1263.729793,1223.485818,6617.110603,0.333333,kensaku,kensaku
9767.910164,63.424344,1477781.224565,1594.620852,0.333333,kensaku,kensaku
189.778742,2291.846115,914.285711,7098.450549,0.333333,kensaku,kensaku
178.513287,1931.358999,1084.236579,10133.614029,0.333333,kensaku,kensaku
187.854683,2419.988274,882.238813,7615.979334,0.333333,kensaku,kensaku
188.415493,1916.10881,768.542638,6827.983036,0.333333,kensaku,kensaku
11594.848682,555.365063,83289.411018,7733.081272,0.333333,kensaku,kensaku
24225.375269,391.567312,683737.385375,3194.009292,0.333333,kensaku,kensaku
172.375517,1504.138052,1384.083548,10999.367456,0.333333,kensaku,kensaku
196.072496,2181.255353,963.404933,7195.294318,0.333333,kensaku,kensaku
196.400007,1261.15281,2025.276665,11163.017827,0.333333,kensaku,kensaku
167.66599,2308.745982,1760.891736,10663.493144,0.333333,kensaku,kensaku
12050.997918,532.3771,81038.385297,7659.365814,0.333333,kensaku,kensaku
171.863597,1068.583341,1551.416088,16099.421788,0.333333,kensaku,kensaku
20681.270224,4.46318,1565915.651907,29.770298,0.333333,kensaku,kensaku
27412.391102,366.893029,151337.496145,794.695594,0.333333,kensaku,kensaku
18641.471417,2.95275,1328647.506148,6.216008,0.333333,kensaku,kensaku
153.29428,1598.152325,1358.485376,13016.578274,0.333333,kensaku,kensaku
213.531967,2144.398318,1065.526116,6819.824295,0.333333,kensaku,kensaku
15303.993936,209.452711,68154.011073,10724.965886,0.333333,kensaku,kensaku
24807.266263,114.472601,76058.830179,4440.012593,0.333333,kensaku,kensaku
171.477851,1161.267313,1253.271613,11015.208366,0.333333,kensaku,kensaku
197.558443,2198.43865,902.72231,7707.798939,0.333333,kensaku,kensaku
148.340206,1453.510128,943.467023,6457.865669,0.333333,kensaku,kensaku
5676.504478,33.193141,1226587.14056,3512.408992,0.333333,kensaku,kensaku
207.83282,2415.273886,769.070665,6996.786589,0.333333,kensaku,kensaku
190.229251,1674.340968,1369.259625,12979.293352,0.333333,kensaku,kensaku
225.343335,2376.644307,822.214993,5133.719673,-0.333333,streaming,kensaku
16048.096823,66.957929,1273515.662923,731.745173,0.333333,kensaku,kensaku
230.086283,2130.353002,1751.190493,9870.139032,0.333333,kensaku,kensaku
36776.421019,1.553888,1571728.332578,2.199414,0.333333,kensaku,kensaku
164.081721,1062.571789,1768.887461,16633.364108,0.333333,kensaku,kensaku
4456.231972,111.336226,1224982.417335,5213.830855,0.333333,kensaku,kensaku
175.931405,1096.556569,1568.432224,14713.957176,0.333333,kensaku,kensaku
4959.9375,9794.005217,101.25,29.764702,0.333333,sencing,sencing
2138.394737,1788.002672,2589.736842,1737.29152,0.333333,sencing,sencing
58.959694,1.528434,879.223767,142.754911,0.333333,sencing,sencing
169.223176,1046.856345,440.287554,659.268862,0.333333,sencing,sencing
1324.5,2363.634014,97.03125,24.153137,0.333333,sencing,sencing
1403.261905,3647.636019,96.428571,23.178544,0.333333,sencing,sencing
59.335183,5.25306,71.833518,36.147482,0.333333,sencing,sencing
8978.888889,14796.152957,110,37.416574,0.333333,sencing,sencing
1235.507246,2403.469109,101.73913,30.310304,0.333333,sencing,sencing
2321.628571,2107.899036,2889.485714,1402.904912,0.333333,sencing,sencing
1464.537037,2775.701931,95,20.615528,0.333333,sencing,sencing
12178.5,21351.619172,105,33.54102,0.333333,sencing,sencing
1228.878788,2469.838245,95.454545,21.474567,0.333333,sencing,sencing
1938.323529,5084.35291,95.294118,21.176471,0.333333,sencing,sencing
800.471698,2478.634626,90,0,0.333333,sencing,sencing
1612.150943,3032.213597,98.490566,26.307057,0.333333,sencing,sencing
3257.130435,3770.491195,97.826087,25.35942,0.333333,sencing,sencing
1513,3221.512786,90,0,0.333333,sencing,sencing
2125.527778,2785.054812,100,28.284271,0.333333,sencing,sencing
808.666667,1786.695989,101.25,29.764702,0.333333,sencing,sencing
2376.888889,2989.669694,97.5,24.874686,0.333333,sencing,sencing
1261.052632,3802.889227,94.736842,20.096719,0.333333,sencing,sencing
4116.526316,923.706855,622,0,0.333333,sencing,sencing
154.540773,1497.954899,447.238197,681.821872,0.333333,sencing,sencing
406.709524,898.38193,92.142857,13.720981,0.333333,sencing,sencing
2066.866667,5571.661845,96,22.449944,0.333333,sencing,sencing
1998.703704,3857.936801,96.666667,23.570226,0.333333,sencing,sencing
1956.071429,1956.53124,3566.52381,775.217028,0.333333,sencing,sencing
1263.432836,2880.062843,95.373134,21.323966,0.333333,sencing,sencing
358.726891,538.302683,91.512605,11.569204,0.333333,sencing,sencing
2821.888889,6779.880668,95,20.615528,0.333333,sencing,sencing
267.646766,77.380494,995.029851,322.002672,0.333333,sencing,sencing
1656.27027,4169.660578,94.864865,20.35119,0.333333,sencing,sencing
5164.2,8976.534931,90,0,0.333333,sencing,sencing
774.254902,1811.611219,98.823529,26.76309,0.333333,sencing,sencing
661.197531,1332.257774,93.333333,16.996732,0.333333,sencing,sencing
1128.352941,4252.194969,95.294118,21.176471,0.333333,sencing,sencing
1222.977778,3602.082882,94,18.547237,0.333333,sencing,sencing
638.121212,1992.663031,91.363636,10.993988,0.333333,sencing,sencing
2204.363636,5394.170983,100.909091,29.373626,0.333333,sencing,sencing
3814.933333,11568.112243,90,0,0.333333,sencing,sencing
430.36,3886.941943,442.65,724.585915,0.333333,sencing,sencing
1398.581818,2407.074269,91.636364,12.024768,0.333333,sencing,sencing
3662.105263,10067.223884,94.736842,20.096719,0.333333,sencing,sencing
415.78744,3612.398329,455.241546,727.38751,0.333333,sencing,sencing
4514.777778,981.246801,608.777778,38.906663,0.333333,sencing,sencing
365.591743,577.264256,91.238532,10.484938,0.333333,sencing,sencing
1467.078431,2496.482921,93.529412,17.469697,0.333333,sencing,sencing
434.872532,3270.494977,21670.451867,5861.532752,0.333333,streaming,streaming
1249.638598,4013.222227,18347.588217,6247.82635,0.333333,streaming,streaming
1303.893855,3686.482208,17656.089073,6280.305642,0.333333,streaming,streaming
1250.114138,6954.940516,16243.791686,6244.570129,0.333333,streaming,streaming
652.450752,6868.42037,11588.994368,5881.807401,0.333333,streaming,streaming
601.324402,3821.072864,12434.755709,6161.577668,0.333333,streaming,streaming
1140.877597,4064.249257,20967.331495,6175.014579,0.333333,streaming,streaming
643.196846,4083.736896,12273.757968,6006.077511,0.333333,streaming,streaming
605.764517,4045.132971,12633.299297,6158.416422,0.333333,streaming,streaming
576.20532,3269.774288,14919.853847,5860.689856,0.333333,streaming,streaming
991.941767,4594.706371,11029.021793,6238.705691,0.333333,streaming,streaming
630.477292,3965.791538,12734.610742,6132.944599,0.333333,streaming,streaming
660.125848,3709.712588,13381.630695,6126.014503,0.333333,streaming,streaming
1177.624537,6806.119766,12336.792744,5966.377692,0.333333,streaming,streaming
1266.482767,3839.392072,13850.247634,6176.54499,0.333333,streaming,streaming
1136.818162,3433.857401,12792.398441,5947.298902,0.333333,streaming,streaming
1371.698229,6775.879967,11084.721884,6165.348286,0.333333,streaming,streaming
1000.042635,5224.229584,12727.259412,6122.185833,0.333333,streaming,streaming
1261.061352,6959.031132,11016.358457,6589.211801,0.333333,streaming,streaming
626.289043,4327.605176,11603.282458,6151.080269,0.333333,streaming,streaming
1392.277778,7181.568339,10997.861111,6590.501773,0.333333,streaming,streaming
1037.183305,4647.359757,11021.921218,6341.916071,0.333333,streaming,streaming
807.561684,3512.262266,13440.596377,6184.199919,0.333333,streaming,streaming
641.341199,3423.832345,12659.398264,6079.784046,0.333333,streaming,streaming
964.791512,3326.564032,12765.884771,5889.409253,0.333333,streaming,streaming
608.674057,3557.684106,11881.460641,6081.979693,0.333333,streaming,streaming
1064.95404,6963.413698,13695.573134,6103.237587,0.333333,streaming,streaming
683.879399,3365.07991,12743.066178,6125.045933,0.333333,streaming,streaming
777.398981,3662.400461,12934.354249,6095.42563,0.333333,streaming,streaming
811.701913,3634.294076,13154.203133,6149.630672,0.333333,streaming,streaming
1172.442196,3338.30951,13839.236256,6084.844371,0.333333,streaming,streaming
370.876483,3335.094552,22328.574091,5995.589796,0.333333,streaming,streaming
937.863149,3411.065841,12737.601434,6113.252248,0.333333,streaming,streaming
1255.780498,6954.131487,14920.22154,6132.218836,0.333333,streaming,streaming
874.141938,3607.454087,21862.786615,6035.238891,0.333333,streaming,streaming
1114.973868,6884.455245,14417.133129,6056.618019,0.333333,streaming,streaming
691.788073,3699.642272,12904.267124,6041.628307,0.333333,streaming,streaming
1035.145194,3656.751946,21751.383555,5917.251686,0.333333,streaming,streaming
709.096708,3685.630373,11299.575228,6117.354264,0.333333,streaming,streaming
606.793532,3904.483893,12292.512982,5972.935872,0.333333,streaming,streaming
1234.402485,6869.217063,17016.079657,6258.494505,0.333333,streaming,streaming
1216.986715,3501.085347,13554.445822,6156.890162,0.333333,streaming,streaming
805.520599,6600.989563,12373.991142,6086.327251,0.333333,streaming,streaming
986.156774,4577.515826,11092.541372,6313.46817,0.333333,streaming,streaming
151.581543,1227.585603,2227.444406,9639.523058,0.333333,kensaku,kensaku
214.131423,2166.703129,1748.622476,10407.237204,0.333333,kensaku,kensaku
189.047803,1242.813873,1870.409989,11084.961524,0.333333,kensaku,kensaku
191.925572,2390.815448,895.132947,7207.094701,0.333333,kensaku,kensaku
168.776917,1070.288809,1422.408653,16105.720493,0.333333,kensaku,kensaku
207.80964,2405.138366,769.098864,8101.41033,0.333333,kensaku,kensaku
152.522681,1004.960397,1175.896553,17974.315034,0.333333,kensaku,kensaku
157.891961,1009.25705,1215.525453,17650.137287,0.333333,kensaku,kensaku
156.510532,1036.622892,1859.935344,17959.635571,0.333333,kensaku,kensaku
146.074989,2313.336217,768.593883,6815.487658,0.333333,kensaku,kensaku
29357.354479,390.245237,1360633.992065,853.770314,0.333333,kensaku,kensaku
185.098112,1424.135238,1932.342665,10760.139359,0.333333,kensaku,kensaku
148.166025,996.925359,975.214074,17885.557515,0.333333,kensaku,kensaku
4276.966279,410.886094,66560.353654,11697.330371,0.333333,kensaku,kensaku
227.540624,2405.648487,825.065735,5660.479281,-0.333333,streaming,kensaku
157.303825,1011.334747,2252.671217,16346.393741,0.333333,kensaku,kensaku
190.836875,1384.826305,1862.643416,11900.73894,0.333333,kensaku,kensaku
142.138854,1631.930355,829.228809,6501.308015,0.333333,kensaku,kensaku
197.056168,2006.931501,981.214473,7242.912353,0.333333,kensaku,kensaku
161.32513,1412.810501,1055.992069,6610.917966,0.333333,kensaku,kensaku
191.98947,2351.213187,790.719612,7306.694314,0.333333,kensaku,kensaku
207.724783,2399.272666,769.121862,8376.485334,0.333333,kensaku,kensaku
188.347478,2051.163321,877.292994,6789.186539,0.333333,kensaku,kensaku
22269.741089,128.737719,75007.641105,6060.154975,0.333333,kensaku,kensaku
22501.15864,716.448962,100434.771915,4783.739873,0.333333,kensaku,kensaku
216.963401,2390.313595,917.215066,6872.255417,-0.333333,streaming,kensaku
153.629954,1006.136663,1401.275508,17155.471462,0.333333,kensaku,kensaku
150.80152,1004.964514,1899.270628,17954.040136,0.333333,kensaku,kensaku
216.676997,2397.319741,974.167932,6887.29154,-0.333333,streaming,kensaku
227.778277,1367.55443,1028.764315,6483.188376,0.333333,kensaku,kensaku
157.130843,1044.541751,2270.181931,16373.148172,0.333333,kensaku,kensaku
145.944048,985.303195,1348.681213,13365.240803,0.333333,kensaku,kensaku
214.822084,2195.224111,907.597098,5688.09971,-0.333333,streaming,kensaku
173.268272,1448.241541,1311.742866,11422.962082,0.333333,kensaku,kensaku
149.454457,1019.691706,1281.564349,17427.083734,0.333333,kensaku,kensaku
192.581758,2250.384054,911.04976,6829.573219,0.333333,kensaku,kensaku
136.830222,1823.630149,767.025811,6520.877693,0.333333,kensaku,kensaku
30953.491945,46.933256,135466.749822,130.455698,0.333333,kensaku,kensaku
170.530752,1560.475802,1194.849658,10126.70109,0.333333,kensaku,kensaku
22385.388434,88.057322,75112.32826,3245.311028,0.333333,kensaku,kensaku
31251.45653,609.991859,86901.431889,3963.642524,0.333333,kensaku,kensaku
178.951799,1651.907828,1342.895896,11521.949066,0.333333,kensaku,kensaku
181.247242,2195.262388,955.165503,7822.07912,0.333333,kensaku,kensaku
171.229586,1362.307828,1261.755938,6656.592565,0.333333,kensaku,kensaku
186.033539,2159.424247,849.669807,5640.507538,-0.333333,streaming,kensaku
205.532419,1895.433945,877.503988,7014.042482,0.333333,kensaku,kensaku
184.068115,1362.367037,1366.887972,13074.535716,0.333333,kensaku,kensaku
191.441978,1764.436768,1039.131953,6559.042221,0.333333,kensaku,kensaku
215.655744,2390.550592,908.214796,6950.642289,0.333333,kensaku,kensaku
288.080808,44.34932,808.053872,86.998416,0.333333,sencing,sencing
1122.307692,2422.279009,94.153846,18.883636,0.333333,sencing,sencing
188.466667,104.59182,516.926316,449.803097,0.333333,sencing,sencing
1663.686275,1535.841093,2361.372549,1751.883938,0.333333,sencing,sencing
198.456359,1591.899918,433.546135,665.196353,0.333333,sencing,sencing
431.036082,853.543616,95.56701,21.68039,0.333333,sencing,sencing
1093.653061,2420.909102,97.346939,24.642382,0.333333,sencing,sencing
406.230769,614.867485,94.759615,20.14228,0.333333,sencing,sencing
1424.538462,2727.873012,90,0,0.333333,sencing,sencing
2647.428571,3156.364629,102.857143,31.49344,0.333333,sencing,sencing
2705.172414,3537.15245,99.310345,27.408913,0.333333,sencing,sencing
291.044068,36.094811,491.99322,29.025529,0.333333,sencing,sencing
4774.117647,11150.643885,100.588235,28.997077,0.333333,sencing,sencing
246.908475,2529.450211,402.80678,623.71801,0.333333,sencing,sencing
59.294899,4.731768,68.033543,33.293292,0.333333,sencing,sencing
4148.052632,965.109946,608.684211,37.871045,0.333333,sencing,sencing
398.18,2960.10003,445.94,674.873808,0.333333,sencing,sencing
177.860465,1479.532525,424.651163,676.447426,0.333333,sencing,sencing
1712.54,6807.188028,99,27,0.333333,sencing,sencing
189.269841,1389.238003,443.796825,655.829863,0.333333,sencing,sencing
602.77305,44.643325,113,0,0.333333,sencing,sencing
3377.130435,3457.791257,105.652174,34.113122,0.333333,sencing,sencing
1217.411765,2442.097858,99.264706,27.349383,0.333333,sencing,sencing
5936.333333,4375.405607,120,42.426407,0.333333,sencing,sencing
540.878981,997.900569,95.732484,21.978676,0.333333,sencing,sencing
1142.869565,961.002593,2376.565217,1617.143142,0.333333,sencing,sencing
1502.181818,2390.793965,96.545455,23.371948,0.333333,sencing,sencing
1526.767857,3427.895142,98.035714,25.664013,0.333333,sencing,sencing
2347.371429,1980.357516,3228.628571,1275.479161,0.333333,sencing,sencing
240.673611,2406.702906,403.604167,594.193498,0.333333,sencing,sencing
948.719512,2246.134193,94.390244,19.386792,0.333333,sencing,sencing
3910.6,1314.055037,216,61.569473,0.333333,sencing,sencing
356.057269,514.669811,91.189427,10.277827,0.333333,sencing,sencing
186.189873,1431.17077,459.598101,823.478893,0.333333,sencing,sencing
4024.2,1648.085483,224.1,64.518137,0.333333,sencing,sencing
58.959694,1.528434,866.924253,101.34507,0.333333,sencing,sencing
2141.447368,2981.629462,99.473684,27.620298,0.333333,sencing,sencing
483.417143,1121.861704,93.085714,16.376589,0.333333,sencing,sencing
1970.309524,3423.50229,96.428571,23.178544,0.333333,sencing,sencing
1842.733333,3941.000067,103.866667,36.445149,0.333333,sencing,sencing
2186.2,3242.543312,95.142857,20.890384,0.333333,sencing,sencing
1257.885246,1279.250217,2753.852459,2039.342548,0.333333,sencing,sencing
415.717822,750.203117,97.128713,24.30567,0.333333,sencing,sencing
3637.136364,1455.924021,218.454545,64.053761,0.333333,sencing,sencing
4099.65,1420.742773,226.8,47.076109,0.333333,sencing,sencing
289.057432,42.850621,810.756757,47.348852,0.333333,sencing,sencing
2904.47619,7209.541942,102.857143,31.49344,0.333333,sencing,sencing
1453.344828,1895.09771,799.913793,943.5161,0.333333,sencing,sencing
634.74755,6765.109583,11522.469779,5979.415393,0.333333,streaming,streaming
1304.481042,3695.009997,16801.775267,6361.811551,0.333333,streaming,streaming
1287.209245,6811.968685,11330.072983,6062.640213,0.333333,streaming,streaming
721.137921,4689.841885,11028.196507,6292.501054,0.333333,streaming,streaming
736.889739,4340.09774,11096.911344,6205.711865,0.333333,streaming,streaming
1268.402039,3739.963457,18143.843469,6268.744674,0.333333,streaming,streaming
660.264051,3297.309619,12793.319676,5974.894109,0.333333,streaming,streaming
596.53778,4331.317781,11109.897917,6191.15503,0.333333,streaming,streaming
1123.748012,3828.282759,19947.81041,6273.469254,0.333333,streaming,streaming
839.671674,3301.678231,12676.703714,6030.885346,0.333333,streaming,streaming
862.558982,4647.696912,11069.417422,6323.902328,0.333333,streaming,streaming
1345.252128,3752.562095,21698.98782,6280.971559,0.333333,streaming,streaming
1013.889911,3623.898558,14300.811482,5929.452165,0.333333,streaming,streaming
570.911737,6964.69151,13348.507175,6015.761008,0.333333,streaming,streaming
628.966138,4395.443782,11436.451166,6156.034272,0.333333,streaming,streaming
714.08892,3346.486899,15791.008411,5935.890177,0.333333,streaming,streaming
1061.21802,6989.154882,12046.246857,5878.181802,0.333333,streaming,streaming
1135.729857,3359.607991,13392.606887,6135.92889,0.333333,streaming,streaming
1082.098834,3395.585906,14084.197997,6154.694992,0.333333,streaming,streaming
532.845641,6716.525781,12387.276838,6081.875582,0.333333,streaming,streaming
1195.886721,3428.301396,13597.230116,6133.819933,0.333333,streaming,streaming
678.626076,4451.855304,11284.684547,6183.279981,0.333333,streaming,streaming
625.239162,3347.538739,11386.032273,6121.43295,0.333333,streaming,streaming
598.647872,4675.621643,11198.804725,6185.417007,0.333333,streaming,streaming
1111.658999,3332.86695,13065.454573,6127.830072,0.333333,streaming,streaming
697.824327,4840.333837,11202.095984,6097.355663,0.333333,streaming,streaming
1259.013642,4084.337189,18106.77361,6183.987996,0.333333,streaming,streaming
554.893758,6598.823224,11806.750797,6118.924797,0.333333,streaming,streaming
582.762165,6957.95093,11415.834164,6046.938402,0.333333,streaming,streaming
397.941724,3353.14839,22334.915765,5985.74464,0.333333,streaming,streaming
624.609036,4856.414112,12302.035989,6048.109887,0.333333,streaming,streaming
753.23333,3297.686212,14265.663764,6094.0718,0.333333,streaming,streaming
609.974546,3315.399793,11794.395647,6064.224019,0.333333,streaming,streaming
1358.766165,6920.289049,11069.101211,6334.696168,0.333333,streaming,streaming
645.64961,4433.69107,11410.26256,6157.526673,0.333333,streaming,streaming
1056.357571,3425.870007,21597.767563,6094.438568,0.333333,streaming,streaming
1379.387804,7163.807455,10999.550795,6416.210067,0.333333,streaming,streaming
1186.212996,6453.628079,11007.223233,6278.585486,0.333333,streaming,streaming
1229.365272,3653.840217,17229.195576,6265.790587,0.333333,streaming,streaming
1100.20016,3317.98927,13233.84163,6113.981676,0.333333,streaming,streaming
986.919827,3433.641162,13521.681583,6133.174071,0.333333,streaming,streaming
1116.553393,3393.625095,13569.342955,6132.307423,0.333333,streaming,streaming
800.151332,3996.557155,12144.070885,6141.680886,0.333333,streaming,streaming
648.02183,3490.87829,12736.945122,6102.974997,0.333333,streaming,streaming
163.693069,1063.557189,1743.474465,16525.190467,0.333333,kensaku,kensaku
151.049916,1052.564939,987.256941,17130.714641,0.333333,kensaku,kensaku
183.497974,1959.216105,725.796675,5689.967359,0.333333,kensaku,kensaku
16570.220647,120.087364,68963.714314,10234.530409,0.333333,kensaku,kensaku
25431.277171,903.149594,103614.708001,3088.254419,0.333333,kensaku,kensaku
46738,0,158740,0,0.333333,kensaku,kensaku
24155.019352,96.119981,829813.955756,576.407316,0.333333,kensaku,kensaku
174.869482,2154.477269,1756.948124,9904.486055,0.333333,kensaku,kensaku
198.624877,2203.216207,891.120835,7581.244096,0.333333,kensaku,kensaku
190.758213,1425.770522,1478.42601,12573.197957,0.333333,kensaku,kensaku
178.135385,1847.829771,911.671109,10077.557992,0.333333,kensaku,kensaku
170.764544,1095.427819,1198.731243,14703.235187,0.333333,kensaku,kensaku
23377.066838,0.060364,1648506.352782,47.604918,0.333333,kensaku,kensaku
199.130144,2149.478525,927.928041,7203.733706,0.333333,kensaku,kensaku
170.368777,1034.164609,1779.93485,16833.471132,0.333333,kensaku,kensaku
168.90702,1331.499167,2082.825145,10286.472207,0.333333,kensaku,kensaku
30338.16098,1056.587534,84262.00572,4305.152771,0.333333,kensaku,kensaku
172.589589,1546.881149,1425.98521,10963.379815,0.333333,kensaku,kensaku
