time_ave,time_sd,data_ave,data_sd
1254.7674418604652,1853.029409488241,696.76744186,869.712324456806
466.46086956521737,1033.7433983761152,95.4782608696,21.518181524140484
267.6467661691542,77.38049429605987,995.029850746,322.002671575825
306.44632768361583,3269.1876612751066,22394.3728814,5851.256932614389,streaming
1609.6923076923076,2913.7614570177784,96.9230769231,23.982241950953686
291.0921052631579,2010.0245133202206,458.013157895,675.740938242122
1309.8484848484848,3124.333239135091,95.4545454545,21.47456692912313
1142.8695652173913,961.0025926014806,2376.56521739,1617.1431419014414
3778.846153846154,1537.4585345830078,622.0,0.0
252.5117370892019,89.25979439313413,234.253521127,58.55242464034808
1918.923076923077,1461.3166329632834,2782.03846154,1624.6204640982658
1453.9285714285713,3011.579105582929,96.4285714286,23.178543913697073
271.7171717171717,74.49975125767445,574.065656566,385.6580375823138
732.1232876712329,2477.935043678618,92.4657534247,14.69142158771465
661.1975308641976,1332.2577737796735,93.3333333333,16.99673171197592
2213.4545454545455,2146.7070708258925,250.363636364,71.98140255683816
800.4716981132076,2478.634625694067,90.0,0.0
410.86407766990294,743.7735463978509,94.3689320388,19.342086659282305
364.7793103448276,3319.8963433526696,467.537931034,714.8367261920465
1128.3529411764705,4252.194968707702,95.2941176471,21.1764705882353
643.483870967742,1241.4842670061205,95.8064516129,22.110309017024264
141.67191601049868,759.6037162538925,525.238845144,904.0679736381828
59.335183129855714,5.253060488925972,71.833518313,36.14748165988586
1195.5142857142857,1876.4859159218497,90.0,0.0
169.22317596566523,1046.856345303988,440.287553648,659.2688619481127
598.2954545454545,6.571562514676214,113.0,0.0
2066.866666666667,5571.66184504727,96.0,22.44994432064365
1220.7727272727273,3812.170539348202,94.0909090909,18.7469005702739
283.2,61.40857132012565,805.221052632,69.26549668103812
872.1489361702128,1592.4654908412126,99.5744680851,27.749444833128706
58.936052921719956,1.9247964337618024,862.403528115,146.16751316884603
188.46666666666667,104.59182037276594,516.926315789,449.8030970875857
1093.6530612244899,2420.9091018940567,97.3469387755,24.642381792854835
638.1212121212121,1992.6630309725201,91.3636363636,10.99398783858893
1392.2777777777778,7181.568339278565,10997.8611111,6590.501772975923,kensaku
2494.9,2311.9514246627245,2589.65,2526.139292972579
600.4567901234568,2057.339022395478,92.2222222222,13.966450099973933
774.2549019607843,1811.611219200962,98.8235294118,26.763089802534893
