time_ave,time_sd,data_ave,data_sd
1293.640625,1835.240493157398,725.65625,890.5169007862442
473.62011173184356,1584.1036239587029,91.0055865922,9.459999413410127
415.7178217821782,750.2031174323095,97.1287128713,24.305670351063917
4774.117647058823,11150.64388477108,100.588235294,28.997076573802914
276.8543689320388,60.48419640611123,912.944983819,181.40391079092583
157.14976958525347,1395.5755326856415,394.571428571,640.4603584176081
12178.5,21351.61917162256,105.0,33.54101966249684
1263.4328358208954,2880.0628425144228,95.3731343284,21.32396579066984
2571.6363636363635,2491.9062901075727,2468.96969697,1720.9164486761556
4097.789473684211,956.1078214328058,622.0,0.0
321.6301886792453,240.92663690771582,91.0188679245,9.521555616595167
1956.0714285714287,1956.5312404605143,3566.52380952,775.2170276182643
289.05743243243245,42.85062141404449,491.655405405,28.432521548262404
1909.225806451613,5500.357546792739,95.8064516129,22.11030901702426
13556.0,0.0,90.0,0.0
4298.833333333333,251.46332845080127,228.0,28.77498913987632
606.6737588652483,1265.701669534238,94.4680851064,19.549012124825808
279.2910798122066,2475.2249065100664,387.399061033,518.835989896869
2198.909090909091,5932.9655539588975,100.909090909,29.373626220733655
167.509765625,1433.5243201519577,403.923828125,652.469596438003
59.210893854748605,4.169950200647972,75.5824022346,35.05337387367444
2149.925,3924.030819116359,94.5,19.615045245933032
264.7628865979381,1912.7034398808123,395.381443299,642.1439675957155
598.556338028169,5.268194024530902,113.0,0.0
365.591743119266,577.2642561251421,91.2385321101,10.484938155302997
289.05743243243245,42.85062141404449,810.756756757,47.34885221098374
3058.8636363636365,9828.314034163352,102.272727273,30.885686326107603
1712.54,6807.188027989238,99.0,27.0
1538.5892857142858,4880.650716922846,90.0,0.0
58.959694232105626,1.5284338333561809,867.243919388,102.38085631069984
1351.95,2970.132395618079,99.0,27.0
222.0051948051948,91.33884381027845,789.701298701,376.4725776024392
17878.25,24087.823722526286,90.0,0.0
948.719512195122,2246.134192689851,94.3902439024,19.38679214559773
1694.857142857143,1596.2172631006122,2572.14285714,1716.9521643580747
