time_ave,time_sd,data_ave,data_sd
1302.1076923076923,1822.5744101984035,750.753846154,932.192238852864
348.39591836734695,461.91709917901164,90.3673469388,5.738142619033473
504.1341463414634,829.006167592978,96.5853658537,23.43748884592241
52781.0,0.0,5904.0,0.0
2400.235294117647,8960.25149351231,95.2941176471,21.176470588235297
276.10322580645163,61.088056400211975,950.177419355,261.927379999381
52781.0,0.0,644.0,0.0
150.289156626506,1034.6931100819681,444.136546185,713.9442435943927
4179.125,8079.200160558903,90.0,0.0
1285.2622950819673,2293.4873289213087,95.9016393443,22.278199972930068
1973.0,1850.1040574129374,2730.0,1657.6388503348776
3991.1,1048.4873818983233,613.1,38.24905227584077
52781.0,0.0,42.0,0.0
349.09016393442624,460.31511843942974,91.106557377,9.91794810965073
1931.139534883721,2067.344702768481,2833.18604651,1558.3017926623208
52781.0,0.0,2567.0,0.0
289.2094594594595,43.08190712270574,500.787162162,93.02523617233996
2482.7272727272725,7170.134074959306,98.1818181818,25.873180855923103
1695.2857142857142,3893.201609923407,102.857142857,31.493439550069425
3798.1428571428573,1388.060458602108,242.095238095,93.67314234278619
447.1780104712042,827.912627695465,98.0104712042,25.62761712418523
298.0785714285714,2233.994569528692,467.007142857,793.8727497566114
4472.5,9442.170552897252,97.5,24.8746859276655
170.24255319148935,1394.572185104025,434.608510638,681.8550104286984
59.33729881035689,4.991344640974845,71.0972708188,33.259834193485425
2365.516129032258,3080.7161282148477,95.8064516129,22.110309017024253
194.65079365079364,1544.873801230509,450.054421769,674.1736332290224
594.2587412587412,77.85900052050471,115.195804196,18.436911419078477
375.1659388646288,667.8147825692417,90.7860262009,8.37403850541322
289.2094594594595,43.08190712270574,843.02027027,170.01359125298697
4453.8421052631575,12366.235479014524,104.210526316,32.817804774989256
23053.0,22489.19545026011,120.0,42.42640687119285
4754.857142857143,8059.771725384418,96.4285714286,23.178543913697073
58.959694232105626,1.5284338333561809,877.369701181,122.88443052495387
1614.132075471698,2671.8881320338314,96.7924528302,23.773584905660385
219.82776349614397,91.3736567167184,795.655526992,440.6455589106787
24761.0,0.0,90.0,0.0
1283.5172413793102,2367.551406727179,97.7586206897,25.260238856016798
1700.3191489361702,1748.3648422306524,2523.10638298,1659.6011855459853
