time_ave,time_sd,data_ave,data_sd
3679.3636363636365,4255.506278452707,90.0,0.0
40887.0,0.0,1232.0,0.0
58.959694232105626,1.5284338333561809,476.564280751,130.19279498726186
81447.0,0.0,5279.0,0.0
424.8809523809524,1639.4777290109498,5310.80952381,4546.203683074981
842.8039215686274,1669.6453423995126,3299.42156863,796.2205014854701
256.06666666666666,2744.8210498237327,3738.67692308,414.3293292264008
8132.5,11456.78994090404,3228.875,967.837852832281
1969.6206896551723,2284.2603332187787,90.0,0.0
1941.0,3259.7196198446272,5403.25,9206.322484439701
1517.2962962962963,3232.364079406609,513.259259259,820.2674176683726
307.3623188405797,365.5571674008062,3520.54347826,592.2366181500072
1941.0,3259.7196198446272,2228.75,3707.985664414036
2753.7586206896553,2660.371164863932,90.0,0.0
4479.727272727273,10838.57378315489,2167.72727273,3555.5501835071905
98.52424942263279,28.429808843942972,1098.55542725,340.1743267251698
11196.0,19289.849843894586,546.5,794.602258995027
8727.0,0.0,2427.0,0.0
240.26415094339623,2633.0138814741395,27605.1037736,7090.061823358268
23787.0,0.0,1138.0,0.0
2552.5757575757575,6005.9802067823,534.696969697,841.7933052588954
58.536,5.166885328706246,144.368,78.99747195955065
7527.0,0.0,62.0,0.0
80307.0,0.0,965.0,0.0
27583.0,12316.0,2154.0,1189.0
811.8,2258.4000000000005,404.5,949.9586569951347
60.870875179340025,10.771686860841806,202.520803443,70.65169022693439
1375.6285714285714,2172.3541290592602,5403.88571429,4447.3225831242935
46227.0,0.0,965.0,0.0
4402.428571428572,9692.511614011877,530.0,844.6726331205818
176.1006160164271,298.97913255599155,5377.64681725,3643.3126934767483
743.3636363636364,2164.147838704324,2391.63636364,5730.846792462498
8263.666666666666,16726.120158469374,1611.33333333,2150.554166307425
4203.888888888889,13785.008511216853,4811.33333333,3071.625031369118
6761.333333333333,13681.198530180834,2695.75,4585.054164074837
3442.5789473684213,6679.96557126165,492.578947368,767.4934812539537
18628.333333333332,24253.05178506179,4449.33333333,2890.557770089057
2593.0,2606.679113354768,4593.625,3494.3682257133405
1503.2448979591836,4020.714884808789,570.775510204,957.013877563554
2688.7241379310344,7519.094181030749,500.75862069,802.6267073747305
4989.571428571428,14428.52576230397,3307.92857143,743.8764744120315
64.73780487804878,207.7529126561944,245.463414634,114.28797416858764
83.201171875,56.57208619210281,3502.16503906,517.5112648875822
12681.0,7770.630090282255,90.0,0.0
70527.0,0.0,965.0,0.0
58.74193548387097,2.8620739371379207,92.685483871,39.18285646676235
3182.6666666666665,7313.756163711107,64017.2083333,132289.59199831856
