length
980
98
980
980
980
88
98
980
98
1960
980
88
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
1055
98
980
980
980
98
980
980
980
322
1078
980
980
98
980
980
980
98
980
980
98
980
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
98
1068
980
980
1068
980
980
1068
980
980
1068
980
980
1068
980
98
980
1068
980
980
1068
980
980
1068
1078
980
1068
980
980
1078
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
98
980
98
980
980
75
98
980
980
980
98
980
980
980
98
980
980
980
322
98
980
980
980
98
980
980
98
980
1068
980
980
1068
980
980
1068
980
980
1068
980
980
980
98
980
980
98
980
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
980
98
980
98
980
980
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
1068
98
980
980
1068
980
980
1068
980
980
1068
980
980
1068
980
980
980
98
980
98
980
980
98
980
980
980
98
980
980
980
322
1078
980
980
98
980
980
980
98
980
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
1068
980
1055
1068
980
980
1068
980
980
1068
980
980
1068
980
980
1068
1068
980
1055
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
1068
98
980
980
1068
980
980
1068
980
980
1068
980
980
1068
980
980
980
98
980
980
98
980
98
980
980
980
98
980
980
980
322
1078
980
980
98
980
980
980
980
75
98
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
98
980
1960
980
176
980
980
980
98
980
980
980
98
980
980
980
98
980
980
980
88
1078
1078
980
980
98
980
980
98
980
980
980
98
980
