@relation communication_pattern.2016-0924-1007pattern-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C3-K5-P70.0-S2-weka.filters.supervised.instance.SMOTE-C1-K1-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2-weka.filters.supervised.instance.SMOTE-C1-K5-P500.0-S2

@attribute timeave_1 numeric
@attribute timesd_1 numeric
@attribute dataave_1 numeric
@attribute datasd_1 numeric
@attribute class {streaming,kensaku,sencing}

@data
148.243582,1003.153021,2252.903923,17909.139121,kensaku
156.768121,1022.771596,1934.006925,17961.783742,kensaku
156.128021,1061.492195,1821.940792,17954.168993,kensaku
169.803362,1006.022603,2278.466252,17389.572606,kensaku
176.265434,1098.160902,1613.765921,14967.726867,kensaku
169.762146,1063.535653,1740.883357,16262.157718,kensaku
176.825957,1153.950514,1744.281202,16879.391558,kensaku
172.011158,1168.512058,1670.318834,14714.258535,kensaku
176.800661,1161.903921,1805.608259,16138.863774,kensaku
12035.465356,133.030125,168752.356604,1778.53837,kensaku
7925.518136,215.747339,161639.736374,302.086629,kensaku
27471.668205,395.968457,152540.778519,642.487397,kensaku
24996.817832,14.173605,143988.351603,1437.212539,kensaku
23639.50689,10.891431,88273.052058,4913.396993,kensaku
178.892774,1810.210019,965.071242,10076.572411,kensaku
171.284255,1163.297409,1231.569194,10664.57284,kensaku
209.98384,1648.525306,1458.665671,9744.398638,kensaku
171.066839,1261.185155,1252.000572,10899.240973,kensaku
172.435072,1559.947849,1402.348864,10285.555675,kensaku
5941.122302,525.918495,1202025.896594,619.08645,kensaku
37253.63103,0,1357421.787396,0,kensaku
32112.349788,880.80814,1173715.941147,1945.734314,kensaku
26481.874744,4.339851,1588382.484602,5.427819,kensaku
41767.71461,0,1561384.022963,0,kensaku
135.567312,1251.48016,937.566339,6298.779228,kensaku
204.519941,2085.756042,923.060951,5748.785075,kensaku
175.178544,1648.806503,779.975551,5845.17479,kensaku
166.375568,1080.804846,1181.849459,6674.477502,kensaku
183.497974,1959.216105,725.796675,5689.967359,kensaku
230.551733,1633.266928,922.91602,5078.819676,kensaku
242.029603,2376.551157,879.925724,4942.601068,kensaku
223.051031,2403.819522,779.416144,5207.702855,kensaku
218.581343,2332.290449,922.685742,5224.442325,kensaku
156.669821,2056.241474,835.795855,6141.511637,kensaku
187.88367,2403.52281,885.330061,7185.057878,kensaku
145.456913,2372.295696,768.809335,6728.471953,kensaku
207.83282,2415.273886,769.070665,6996.786589,kensaku
146.074989,2313.336217,768.593883,6815.487658,kensaku
209.95187,2398.788077,994.374974,6855.620183,kensaku
148.838484,1038.641047,1297.492235,17318.97285,kensaku
149.454457,1019.691706,1281.564349,17427.083734,kensaku
157.891961,1009.25705,1215.525453,17650.137287,kensaku
151.049916,1052.564939,987.256941,17130.714641,kensaku
150.802063,1005.900981,1793.049407,17537.738674,kensaku
156.251235,1025.071732,1582.601619,8000.99969,kensaku
137.481064,1336.800049,1924.66805,9617.238616,kensaku
139.091712,1532.464686,1329.191391,10013.30347,kensaku
168.90702,1331.499167,2082.825145,10286.472207,kensaku
164.078737,1248.541341,2115.663879,9646.307969,kensaku
168.884623,1015.522533,1878.011437,16988.621771,kensaku
163.063678,1008.734731,1924.569625,16189.340916,kensaku
164.081721,1062.571789,1768.887461,16633.364108,kensaku
157.26569,1019.534041,2084.003488,16437.294567,kensaku
166.978894,1046.474072,1771.910776,16666.555713,kensaku
160.015533,1059.560873,1306.825958,17064.767514,kensaku
160.9908,1009.774046,2264.092997,16307.356084,kensaku
174.335879,1067.633605,1742.091517,15907.904845,kensaku
161.594586,1037.93548,953.267952,16932.095047,kensaku
172.981115,1057.776605,1850.177549,16801.982082,kensaku
190.758213,1425.770522,1478.42601,12573.197957,kensaku
171.585405,1536.21329,1901.555694,11349.091794,kensaku
181.997197,1422.502953,1731.443922,11304.00024,kensaku
185.098112,1424.135238,1932.342665,10760.139359,kensaku
191.708374,1574.314364,1618.300389,12945.939289,kensaku
171.072034,1046.568666,1819.481271,17855.968737,kensaku
168.480128,1089.164018,1879.775355,17838.717921,kensaku
173.385865,1029.286604,1854.063241,16843.46661,kensaku
170.368777,1034.164609,1779.93485,16833.471132,kensaku
158.276101,1007.845798,1981.536238,17627.440796,kensaku
214.131423,2166.703129,1748.622476,10407.237204,kensaku
199.376815,1854.917481,1573.364918,10645.542958,kensaku
151.031115,1764.115149,1909.396373,9506.250735,kensaku
230.086283,2130.353002,1751.190493,9870.139032,kensaku
174.869482,2154.477269,1756.948124,9904.486055,kensaku
142.26071,1008.825936,859.881585,6467.664913,kensaku
165.212858,1599.675306,1289.92916,6682.030025,kensaku
161.32513,1412.810501,1055.992069,6610.917966,kensaku
166.383727,1392.818951,991.496751,6670.660561,kensaku
156.432217,977.012795,758.442835,6528.388014,kensaku
158.120294,1160.975196,977.048585,17837.539521,kensaku
156.495156,1109.563708,1283.57363,17617.390727,kensaku
150.753344,1122.940331,1814.87149,17919.291589,kensaku
156.435766,1071.014532,945.6859,17731.789654,kensaku
157.227789,1093.988427,1453.205313,17913.085626,kensaku
177.220923,1476.77172,1135.489986,10411.042243,kensaku
171.506443,1657.985077,1274.64861,10851.639927,kensaku
189.047803,1242.813873,1870.409989,11084.961524,kensaku
175.673401,1212.406296,1626.163434,11280.118378,kensaku
173.492763,1169.641511,1318.961266,11041.477185,kensaku
7210.69806,471.558051,3906.268428,14526.825258,kensaku
17351.69907,131.95123,71003.554062,12221.160929,kensaku
4276.966279,410.886094,66560.353654,11697.330371,kensaku
13792.383826,511.00709,80753.828823,12208.141589,kensaku
13353.346536,460.343847,68603.195999,7069.015583,kensaku
25912.195868,365.198576,135166.627488,862.385553,kensaku
9442.837221,311.032974,135754.355985,2385.229399,kensaku
32518.01275,200.456329,135474.275325,1667.883294,kensaku
9879.665358,533.545615,122847.325383,5956.16956,kensaku
10170.247062,323.937404,147665.031821,73.416988,kensaku
30953.491945,46.933256,135466.749822,130.455698,kensaku
11333.666833,575.877131,83087.549309,5188.727297,kensaku
38294.056087,681.437198,140162.023246,2358.346682,kensaku
12445.928619,609.002078,116895.119314,7124.648549,kensaku
23054.619145,876.171469,113939.588014,4383.164213,kensaku
22385.388434,88.057322,75112.32826,3245.311028,kensaku
18541.748921,241.989736,68577.923206,13747.578499,kensaku
24043.961571,156.211599,80477.17212,6065.233511,kensaku
26555.690073,221.158061,76529.427441,6063.348941,kensaku
16570.220647,120.087364,68963.714314,10234.530409,kensaku
403.761184,1524.683991,20608.237565,5874.399567,kensaku
392.596789,2024.47041,26587.724087,9240.760278,kensaku
330.340198,2258.775029,31555.356045,6433.227177,kensaku
2195.568839,1205.88056,20297.204529,7948.071834,kensaku
1667.229318,1817.111804,8227.577263,7883.268171,kensaku
207.932479,1961.550224,949.581097,7267.687171,kensaku
205.532419,1895.433945,877.503988,7014.042482,kensaku
200.734564,2205.863408,863.092311,7583.400451,kensaku
198.676895,2036.237095,1023.348561,7242.069879,kensaku
199.130144,2149.478525,927.928041,7203.733706,kensaku
197.090014,2219.855243,1050.792657,7076.649115,kensaku
158.464751,2116.086721,816.006729,6790.945476,kensaku
215.655744,2390.550592,908.214796,6950.642289,kensaku
217.784605,2282.407224,1031.897809,7067.695745,kensaku
202.388941,2231.640506,1009.070344,7662.092396,kensaku
142.138854,1631.930355,829.228809,6501.308015,kensaku
139.332751,966.214997,845.99613,6149.324359,kensaku
137.089543,1661.001896,898.820628,6481.228938,kensaku
227.778277,1367.55443,1028.764315,6483.188376,kensaku
146.238629,1498.020335,798.147784,6492.92978,kensaku
160.020474,1936.087422,943.445517,5898.032249,kensaku
215.900305,2215.167314,854.01894,5636.0173,kensaku
214.822084,2195.224111,907.597098,5688.09971,kensaku
163.948146,1936.527601,938.282138,6163.162078,kensaku
150.058546,1588.607122,943.413704,6316.380032,kensaku
172.704793,1557.909109,1354.903905,10455.001559,kensaku
195.397072,1291.544534,1927.68909,11152.049675,kensaku
171.69043,1549.023852,1348.682114,10941.545345,kensaku
171.10372,1646.447986,1575.413289,10808.916136,kensaku
173.921898,1459.440314,1404.982875,11041.765966,kensaku
11822.940611,597.533547,97731.8578,5856.363195,kensaku
19278.398855,744.235294,141737.544312,2147.798354,kensaku
4356.143143,500.825007,174143.008755,2023.24576,kensaku
7082.787703,839.378613,161444.559876,2456.790633,kensaku
31251.45653,609.991859,86901.431889,3963.642524,kensaku
5485.993575,679.776094,684506.093642,3480.645339,kensaku
9767.910164,63.424344,1477781.224565,1594.620852,kensaku
29357.354479,390.245237,1360633.992065,853.770314,kensaku
3074.678424,917.301217,890053.745782,5416.71206,kensaku
16816.46278,230.09266,1194524.107832,4059.393084,kensaku
22269.741089,128.737719,75007.641105,6060.154975,kensaku
11594.848682,555.365063,83289.411018,7733.081272,kensaku
11621.069306,558.926372,131755.771531,3036.78022,kensaku
25431.277171,903.149594,103614.708001,3088.254419,kensaku
27295.195857,1197.43383,86105.239011,3512.849055,kensaku
34462.687879,148.908902,850836.026617,2711.143182,kensaku
30208.830504,333.202738,199665.734959,218.160139,kensaku
35569.254473,80.82994,815722.414188,1746.60476,kensaku
27801.578413,104.8445,177241.494468,425.740821,kensaku
42650.337796,0,623923.726076,0,kensaku
17696.980442,0.178307,1625068.444079,65.008147,kensaku
18641.471417,2.95275,1328647.506148,6.216008,kensaku
4456.231972,111.336226,1224982.417335,5213.830855,kensaku
15002.811916,0.558815,1228059.689408,17.16112,kensaku
19794.520868,3.227308,737409.406807,70.652515,kensaku
194.177881,2102.351654,767.417733,6594.652458,kensaku
143.833414,1959.191109,986.791303,6778.473538,kensaku
205.674744,2395.19298,768.247521,6638.401288,kensaku
137.959641,1459.792534,940.103817,6505.50121,kensaku
188.415493,1916.10881,768.542638,6827.983036,kensaku
154.425479,1042.741198,2204.944681,16410.155681,kensaku
157.130843,1044.541751,2270.181931,16373.148172,kensaku
156.965331,1003.960139,2276.0694,16244.848995,kensaku
155.241572,1009.837911,2315.189778,16197.813639,kensaku
154.845713,1032.310344,2300.74171,16277.484281,kensaku
187.278181,1371.112729,1366.932359,13101.321166,kensaku
153.29428,1598.152325,1358.485376,13016.578274,kensaku
167.279327,1023.630766,1308.163059,14426.011618,kensaku
182.243261,1052.139809,1688.770131,12090.425716,kensaku
150.691555,1101.850907,2066.833084,12815.946422,kensaku
168.776917,1070.288809,1422.408653,16105.720493,kensaku
176.216181,1162.068198,1216.641128,13986.020064,kensaku
160.95103,1019.556582,2209.452126,15859.294912,kensaku
176.787811,1387.454349,1318.299399,13762.712663,kensaku
168.992889,1087.780844,1625.056211,14904.680629,kensaku
150.80152,1004.964514,1899.270628,17954.040136,kensaku
154.479312,998.770108,1241.442844,17261.182653,kensaku
148.568448,1022.635287,1674.619784,17194.912722,kensaku
148.826234,999.871355,1905.94419,17928.999146,kensaku
153.629954,1006.136663,1401.275508,17155.471462,kensaku
191.441978,1764.436768,1039.131953,6559.042221,kensaku
194.182655,1263.729793,1223.485818,6617.110603,kensaku
213.531967,2144.398318,1065.526116,6819.824295,kensaku
208.967762,1320.630892,1076.639088,7087.415899,kensaku
228.756121,1194.487835,1457.905341,6698.352637,kensaku
216.464004,2339.926464,781.263233,5562.843211,kensaku
222.567764,2375.623889,916.502968,5160.930053,kensaku
184.097273,2123.365475,816.598593,5640.722264,kensaku
221.507389,2360.292904,853.388204,5164.324184,kensaku
207.27963,2199.461758,920.086464,5529.786734,kensaku
145.045643,2299.351771,773.423788,5790.279563,kensaku
229.016257,2387.356361,779.126306,5048.511643,kensaku
216.436776,2299.66382,795.684338,5233.757813,kensaku
216.538036,2370.981522,782.907372,5421.515383,kensaku
227.540624,2405.648487,825.065735,5660.479281,kensaku
205.624955,2335.809176,937.04954,6876.771905,kensaku
192.581758,2250.384054,911.04976,6829.573219,kensaku
188.541311,2194.656793,1026.027572,7579.904865,kensaku
209.425712,2362.506507,1053.71234,7115.143341,kensaku
194.952063,2010.097866,957.321445,7436.456893,kensaku
189.838563,1656.602399,1287.966096,12583.489963,kensaku
173.268272,1448.241541,1311.742866,11422.962082,kensaku
190.836875,1384.826305,1862.643416,11900.73894,kensaku
183.523629,1129.470196,1366.655128,13058.069008,kensaku
178.951799,1651.907828,1342.895896,11521.949066,kensaku
168.954233,1707.787021,1622.847866,11010.947033,kensaku
189.159437,2298.933881,1744.033445,10216.216647,kensaku
173.216778,2318.480207,1410.899811,10651.276066,kensaku
180.272091,2314.141226,1678.106578,10149.154314,kensaku
172.602461,2317.603465,1294.013298,10170.650015,kensaku
179.841662,1705.465842,1083.958695,10697.470367,kensaku
171.661737,1653.351525,1025.973163,10097.681456,kensaku
171.526876,2179.564057,1125.539627,10079.785002,kensaku
178.513287,1931.358999,1084.236579,10133.614029,kensaku
176.589569,1900.793412,882.858111,10090.868816,kensaku
212.484739,2386.663914,778.862988,7217.550199,kensaku
200.775363,2359.200457,946.902878,7697.03386,kensaku
202.300187,2179.620056,963.817545,7687.161152,kensaku
207.80964,2405.138366,769.098864,8101.41033,kensaku
203.073478,2300.158283,830.538765,8240.037366,kensaku
182.013901,2225.928818,935.085728,8077.538446,kensaku
185.14775,2184.848962,992.955737,7501.190158,kensaku
191.170707,2194.904276,983.720396,7190.307374,kensaku
187.854683,2419.988274,882.238813,7615.979334,kensaku
212.60218,2337.220435,990.329297,7226.570039,kensaku
189.641678,2334.972684,937.784562,7364.012265,kensaku
188.347478,2051.163321,877.292994,6789.186539,kensaku
219.404018,2387.493488,917.193159,6930.697323,kensaku
219.291825,2389.574551,986.856288,6900.814381,kensaku
189.778742,2291.846115,914.285711,7098.450549,kensaku
177.140452,1134.481072,1673.555469,15386.323196,kensaku
32395.367664,5.317302,153565.518511,106.585675,kensaku
170.66903,1608.417687,1157.625285,10122.623818,kensaku
23377.066838,0.060364,1648506.352782,47.604918,kensaku
140.525383,981.980335,702.267442,6277.344353,kensaku
148.400349,997.668418,936.988434,17585.26999,kensaku
160.534424,1308.056147,2207.878428,9598.161066,kensaku
167.041651,1016.03324,1873.550454,17001.512203,kensaku
196.400007,1261.15281,2025.276665,11163.017827,kensaku
173.498816,1026.164996,1873.153551,16899.082288,kensaku
175.768209,2127.073424,1747.979612,9894.792366,kensaku
190.74073,1213.227716,1627.210637,6680.069356,kensaku
156.967989,1128.008412,1818.837194,17953.992654,kensaku
15379.345566,274.997772,67471.136155,12181.737054,kensaku
25140.373974,515.174362,130592.816922,2214.775286,kensaku
22886.138876,93.606551,74188.510106,6061.644227,kensaku
200.922702,1923.363679,916.003794,7714.79213,kensaku
220.456672,2377.045024,1006.232283,7026.041892,kensaku
144.14751,1458.923797,943.334576,6505.375606,kensaku
172.589589,1546.881149,1425.98521,10963.379815,kensaku
5660.753504,610.929386,173050.299468,1970.731277,kensaku
10533.112077,903.842118,1148638.799656,2218.215793,kensaku
30338.16098,1056.587534,84262.00572,4305.152771,kensaku
24225.375269,391.567312,683737.385375,3194.009292,kensaku
16133.38274,3.397565,1557054.148701,54.107623,kensaku
170.195083,1088.43144,1623.582092,14707.878031,kensaku
153.451568,1057.60742,951.69098,17797.640201,kensaku
216.605982,2288.869117,814.539006,5218.671565,kensaku
215.948967,2374.38455,816.282286,5669.636009,kensaku
190.598954,1643.004382,1373.157546,12935.792368,kensaku
179.395561,2070.474495,899.744279,10067.9094,kensaku
197.558443,2198.43865,902.72231,7707.798939,kensaku
153.15634,1008.520495,1189.573336,17697.170652,kensaku
168.470012,1027.373703,2011.847356,17867.614189,kensaku
156.510532,1036.622892,1859.935344,17959.635571,kensaku
160.539642,1005.116387,2264.850963,17671.237148,kensaku
175.931405,1096.556569,1568.432224,14713.957176,kensaku
172.647557,1085.612633,1768.260356,16866.845403,kensaku
171.346969,1167.21017,1631.726296,14786.23698,kensaku
15647.396067,117.826347,173269.835988,1349.439513,kensaku
7422.04127,709.581131,161601.302858,618.508081,kensaku
27412.391102,366.893029,151337.496145,794.695594,kensaku
26280.888963,337.409753,149372.265557,1029.25666,kensaku
26889.98765,169.946035,88147.648982,3717.642444,kensaku
174.754743,1332.133974,1192.729409,10636.229826,kensaku
162.953404,1590.067591,1431.023554,9913.560646,kensaku
171.477851,1161.267313,1253.271613,11015.208366,kensaku
174.682554,1514.84287,1318.55375,10343.15553,kensaku
16048.096823,66.957929,1273515.662923,731.745173,kensaku
20681.270224,4.46318,1565915.651907,29.770298,kensaku
36776.421019,1.553888,1571728.332578,2.199414,kensaku
140.153663,1013.08063,884.920156,6363.665735,kensaku
166.720248,1856.511067,791.218777,5997.625506,kensaku
171.644818,1189.330195,1186.885801,6658.079824,kensaku
183.730915,2040.54175,732.699571,5675.229938,kensaku
208.93114,2131.701297,920.121008,5439.707218,kensaku
223.637207,2367.56578,856.03279,5113.599346,kensaku
225.90633,2398.204882,779.273326,5166.98295,kensaku
217.39956,2302.076184,825.901534,5216.463889,kensaku
143.771413,1903.425872,795.529435,6205.886286,kensaku
191.925572,2390.815448,895.132947,7207.094701,kensaku
189.669821,2386.822109,768.933638,6762.059453,kensaku
218.910354,2389.123425,838.001154,6958.111653,kensaku
216.963401,2390.313595,917.215066,6872.255417,kensaku
151.810662,1021.354171,1288.416901,17276.203392,kensaku
153.576878,1017.778023,1345.961256,17354.988525,kensaku
155.427898,1011.714852,1247.641964,17641.671692,kensaku
150.789417,1069.036073,1804.634544,17864.062259,kensaku
174.618861,1129.774722,1107.933696,7385.454017,kensaku
139.721277,1552.877032,1321.686773,10048.090084,kensaku
151.581543,1227.585603,2227.444406,9639.523058,kensaku
168.981356,1023.789246,1783.059758,16951.118671,kensaku
164.180409,1091.51118,1896.753262,16177.197061,kensaku
157.178191,1036.731012,2225.399989,16407.920762,kensaku
168.86237,1054.752963,1813.050235,16732.062518,kensaku
152.147435,1038.152054,1153.60871,16994.811679,kensaku
170.928705,1046.493651,1823.0228,16808.908241,kensaku
190.716142,1444.103243,1352.538349,12573.651311,kensaku
178.303424,1388.327811,1870.620282,11255.570093,kensaku
186.166076,1262.704023,1931.577384,10980.807573,kensaku
190.537791,1599.806117,1550.498671,12963.176128,kensaku
169.364355,1076.525566,1870.267803,17854.319451,kensaku
171.16331,1039.20727,1796.575093,16814.89852,kensaku
202.145362,1873.657662,1585.889764,10584.287768,kensaku
191.255372,1718.616053,1575.216008,10772.761485,kensaku
205.786412,2142.374898,1755.665515,9876.426944,kensaku
213.329958,2164.82224,1752.382672,10006.200754,kensaku
171.229586,1362.307828,1261.755938,6656.592565,kensaku
149.667756,1004.400603,816.137334,6488.091367,kensaku
153.390892,1028.196225,976.822272,17883.73668,kensaku
155.04552,1041.855715,1296.376427,17601.880995,kensaku
153.42971,1028.0726,942.986427,17707.214779,kensaku
174.196343,1540.356017,1337.424374,10436.680156,kensaku
172.375517,1504.138052,1384.083548,10999.367456,kensaku
173.052166,1164.369183,1237.736607,10713.827451,kensaku
6946.077349,427.778374,67690.296864,7465.451671,kensaku
12050.997918,532.3771,81038.385297,7659.365814,kensaku
19412.281229,701.19835,139044.483498,1479.644191,kensaku
9498.544099,326.206144,132953.413887,2730.137895,kensaku
34105.3224,545.481618,138715.875243,2330.788826,kensaku
10325.567258,555.223277,124559.353171,3887.634989,kensaku
8140.797849,242.897332,149495.020623,204.584928,kensaku
34866.607507,618.384052,135693.277266,2187.52792,kensaku
13606.26232,143.71234,86958.114764,4986.669832,kensaku
6719.931592,566.110213,131675.174417,6543.313942,kensaku
22735.208043,606.996513,120641.57426,5397.382828,kensaku
17967.03127,173.168164,68861.721406,13639.729947,kensaku
24807.266263,114.472601,76058.830179,4440.012593,kensaku
15303.993936,209.452711,68154.011073,10724.965886,kensaku
672.856895,1019.020782,22315.748674,5609.953378,kensaku
702.546362,1419.740502,26706.544111,7140.490969,kensaku
890.386546,1231.080597,31567.979237,5565.865034,kensaku
197.056168,2006.931501,981.214473,7242.912353,kensaku
190.213796,1899.894016,872.005992,6996.480091,kensaku
198.624877,2203.216207,891.120835,7581.244096,kensaku
195.316156,2012.579081,1014.644743,7343.671556,kensaku
197.581935,2182.450328,937.419506,7197.839632,kensaku
192.648453,2212.236258,1051.490601,7136.508349,kensaku
152.425556,2279.750316,781.663703,6812.404904,kensaku
212.405599,2397.84191,921.208252,6884.347357,kensaku
202.100488,2234.629122,983.329692,7671.487619,kensaku
143.803525,1504.250576,824.180311,6499.352394,kensaku
138.511348,1494.870275,876.666787,6504.686658,kensaku
164.090059,1953.265779,931.733857,5859.368714,kensaku
187.192429,2136.207002,831.795036,5636.417702,kensaku
207.809297,2174.234298,912.621425,5745.061928,kensaku
144.056119,1645.082343,917.08735,6377.853222,kensaku
184.277338,1291.48445,1695.46036,11240.243893,kensaku
171.678233,1601.400927,1283.292492,10878.287977,kensaku
11633.05127,559.363295,84266.493567,6548.116519,kensaku
3183.532742,501.935182,175595.279848,1979.481641,kensaku
9640.515229,750.276522,159568.209093,2121.200872,kensaku
38345.577964,84.493756,634726.97647,2452.714634,kensaku
21042.5846,14.790901,1510937.939343,1012.25029,kensaku
27989.73183,254.045109,1340820.586636,790.082129,kensaku
22191.695193,74.233531,74190.089631,6054.386126,kensaku
17771.248838,504.757999,84083.481404,5201.534351,kensaku
10253.036043,509.513093,133815.143568,2774.687345,kensaku
22501.15864,716.448962,100434.771915,4783.739873,kensaku
26804.436246,1070.644568,84404.332179,4190.018487,kensaku
25332.261371,26.03209,813870.894022,1897.385894,kensaku
16786.449127,247.655344,164816.171871,219.208692,kensaku
34636.049616,88.486117,710677.669195,2459.131686,kensaku
14531.587073,48.865728,1573550.997656,1476.016894,kensaku
14427.250674,368.769545,1239040.330029,289.400324,kensaku
5676.504478,33.193141,1226587.14056,3512.408992,kensaku
9488.612244,65.178668,1227156.57976,95.343683,kensaku
24155.019352,96.119981,829813.955756,576.407316,kensaku
190.99877,2062.204358,767.853651,6686.750409,kensaku
161.118495,1433.541722,1044.209581,6530.011786,kensaku
192.371616,1973.387019,768.268961,6679.91351,kensaku
157.303825,1011.334747,2252.671217,16346.393741,kensaku
157.030011,1005.505067,2275.69726,16361.568697,kensaku
156.801001,1029.751949,2285.680132,16254.991155,kensaku
190.921816,1482.549405,1558.603724,13004.034248,kensaku
168.706584,1089.388932,1236.174407,14511.469354,kensaku
175.84742,1150.157233,1630.704131,11709.58148,kensaku
188.611315,1507.858439,1742.196136,12883.428905,kensaku
171.863597,1068.583341,1551.416088,16099.421788,kensaku
160.914842,1006.207544,2216.07403,16003.021204,kensaku
170.180763,1345.178938,1309.110525,14073.569381,kensaku
170.215927,1089.287854,1616.147369,14936.373185,kensaku
153.033362,1001.263199,1185.887037,17194.305214,kensaku
166.994084,1022.678872,1862.752971,17176.84704,kensaku
150.356287,1003.880299,1905.850869,17947.897888,kensaku
153.977705,1003.068028,1284.791194,17234.838115,kensaku
165.517007,1835.780083,1010.65646,6667.365691,kensaku
207.489777,2107.858332,1037.978528,6805.599442,kensaku
200.098855,1318.046074,1129.924756,6750.485527,kensaku
229.733262,1244.109953,1243.221998,6628.364121,kensaku
216.378318,2403.164437,774.815181,5640.356655,kensaku
221.482661,2365.065889,851.180955,5167.81495,kensaku
186.033539,2159.424247,849.669807,5640.507538,kensaku
218.686343,2309.174339,836.49831,5167.761908,kensaku
211.206928,2326.190364,875.200664,5550.324837,kensaku
177.182847,2283.056852,823.605572,5741.963925,kensaku
225.343335,2376.644307,822.214993,5133.719673,kensaku
217.248653,2333.04389,913.2408,5197.510718,kensaku
216.524411,2355.146661,782.057892,5517.195458,kensaku
187.930608,2191.209027,1000.981662,7552.127242,kensaku
204.32099,1991.165665,957.238424,7383.528661,kensaku
191.262434,1645.242905,1491.435393,12659.299919,kensaku
173.594369,1219.841842,1461.133368,11374.771921,kensaku
189.575986,1414.399972,1799.747952,11643.827493,kensaku
184.068115,1362.367037,1366.887972,13074.535716,kensaku
170.108069,1667.922029,1567.159421,10932.35042,kensaku
214.610079,2308.314546,1742.09322,9966.003588,kensaku
186.072688,2313.320824,1681.490346,10171.592534,kensaku
178.332076,1704.4368,1205.83959,10796.897074,kensaku
171.958849,2240.328287,1211.856821,10125.293373,kensaku
178.135385,1847.829771,911.671109,10077.557992,kensaku
191.98947,2351.213187,790.719612,7306.694314,kensaku
187.42196,2300.674124,954.909465,7773.257491,kensaku
197.506141,2184.821436,956.002231,7754.527656,kensaku
201.098815,2329.636354,885.973778,7829.18151,kensaku
193.260354,2217.40195,1003.057744,7629.848462,kensaku
196.072496,2181.255353,963.404933,7195.294318,kensaku
192.79838,2346.895371,970.912451,7195.644781,kensaku
169.414516,2079.171021,839.844223,6789.278708,kensaku
216.676997,2397.319741,974.167932,6887.29154,kensaku
217.970996,2392.064018,932.03171,6891.910101,kensaku
625.003827,3285.447752,12653.991316,5875.862954,streaming
1378.618924,4161.82834,21541.984139,6400.632441,streaming
907.731635,3703.000934,13445.282665,6130.336014,streaming
749.775125,4647.866763,11069.811377,6266.672125,streaming
1171.676084,3940.425357,20522.304954,6289.873745,streaming
1225.943743,3410.337411,13648.981998,6134.65261,streaming
596.53778,4331.317781,11109.897917,6191.15503,streaming
1257.934129,6760.69585,11371.25405,5901.035723,streaming
514.823264,7043.614201,12457.328979,5863.068152,streaming
1250.114138,6954.940516,16243.791686,6244.570129,streaming
576.20532,3269.774288,14919.853847,5860.689856,streaming
1214.377233,3301.392096,21740.271619,6061.864618,streaming
900.167967,3368.1656,21725.036166,6058.656706,streaming
744.198418,3583.744232,21547.365575,6159.975939,streaming
1058.394955,3901.543369,21384.03691,6084.621809,streaming
1371.698229,6775.879967,11084.721884,6165.348286,streaming
1037.183305,4647.359757,11021.921218,6341.916071,streaming
1293.825468,6874.953992,11001.531862,6218.045982,streaming
1283.715403,7166.727988,11045.678812,5912.051606,streaming
1288.09467,7016.465265,11049.432795,6403.626373,streaming
1100.20016,3317.98927,13233.84163,6113.981676,streaming
1156.479388,3338.223361,12821.925111,5916.307672,streaming
611.685365,4122.21886,12292.755487,5960.067348,streaming
609.974546,3315.399793,11794.395647,6064.224019,streaming
1219.63252,4132.4119,11623.373887,5896.306997,streaming
1213.023822,4088.8919,20867.665225,6319.498764,streaming
1285.455112,3418.527625,16595.685879,6244.326301,streaming
703.475717,4002.95169,21961.002324,5900.726141,streaming
1312.336649,3601.719945,13843.480736,6176.131475,streaming
1310.260973,4264.68865,18272.008357,6373.52814,streaming
648.02183,3490.87829,12736.945122,6102.974997,streaming
627.912315,4258.389655,12727.074603,6153.085534,streaming
896.475782,3347.737992,12692.96452,6044.342741,streaming
1011.88817,3437.891148,13578.068498,6130.63377,streaming
660.125848,3709.712588,13381.630695,6126.014503,streaming
746.5267,4460.771919,11108.988131,6224.24557,streaming
1373.690277,6996.091582,10998.772648,6541.315305,streaming
1109.256689,6085.063706,11041.198173,6464.809646,streaming
883.283544,4041.132711,12228.764206,6140.45208,streaming
1184.233922,6732.259261,11057.262476,6587.999623,streaming
1113.935339,3748.838576,19474.946135,6268.588273,streaming
1236.322992,3957.057392,20939.16134,6317.442607,streaming
464.253105,3456.216568,22328.156041,6108.101956,streaming
1230.084918,4691.658456,18417.719268,6270.105634,streaming
1216.721299,3630.145916,16752.167661,6170.24644,streaming
691.788073,3699.642272,12904.267124,6041.628307,streaming
807.561684,3512.262266,13440.596377,6184.199919,streaming
1222.736965,3434.154745,13648.053368,6160.945445,streaming
811.701913,3634.294076,13154.203133,6149.630672,streaming
1133.841416,3348.469214,12763.320669,6131.202026,streaming
600.459111,3800.913704,12262.820925,6177.098048,streaming
608.607195,3828.878678,11986.826927,6174.927546,streaming
622.610181,4302.309012,11610.127715,6130.378662,streaming
693.57628,3582.647875,11298.576033,6167.031432,streaming
650.943704,4761.881239,11346.669197,6169.649484,streaming
