@relation 176.32.98.204_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
205,298,cluster1
206,298,cluster1
207,298,cluster1
208,298,cluster1
209,298,cluster1
210,488,cluster1
211,298,cluster1
212,488,cluster1
213,298,cluster1
214,393,cluster1
215,298,cluster1
216,393,cluster1
217,1151,cluster1
218,583,cluster1
219,298,cluster1
220,393,cluster1
221,488,cluster1
222,298,cluster1
223,393,cluster1
224,298,cluster1
225,298,cluster1
226,298,cluster1
227,298,cluster1
228,742,cluster1
229,298,cluster1
230,488,cluster1
231,393,cluster1
232,298,cluster1
233,298,cluster1
234,298,cluster1
235,298,cluster1
236,298,cluster1
237,393,cluster1
238,298,cluster1
239,298,cluster1
240,298,cluster1
241,393,cluster1
242,298,cluster1
243,298,cluster1
244,298,cluster1
245,298,cluster1
246,583,cluster1
247,298,cluster1
248,298,cluster1
249,298,cluster1
250,298,cluster1
251,298,cluster1
252,298,cluster1
253,298,cluster1
254,298,cluster1
255,298,cluster1
256,393,cluster1
257,298,cluster1
258,298,cluster1
259,298,cluster1
260,298,cluster1
261,298,cluster1
262,298,cluster1
263,393,cluster1
264,393,cluster1
265,298,cluster1
266,488,cluster1
267,298,cluster1
268,393,cluster1
269,298,cluster1
270,393,cluster1
271,488,cluster1
272,393,cluster1
273,298,cluster1
274,393,cluster1
275,278,cluster1
276,1162,cluster1
277,6171,cluster0
278,298,cluster1
279,1152,cluster1
280,298,cluster1
281,298,cluster1
282,298,cluster1
283,298,cluster1
284,298,cluster1
285,298,cluster1
286,298,cluster1
287,298,cluster1
288,298,cluster1
289,298,cluster1
290,488,cluster1
291,298,cluster1
292,298,cluster1
293,393,cluster1
294,298,cluster1
295,298,cluster1
296,488,cluster1
297,298,cluster1
298,583,cluster1
299,298,cluster1
300,298,cluster1
301,298,cluster1
302,298,cluster1
303,298,cluster1
304,298,cluster1
305,298,cluster1
306,298,cluster1
307,393,cluster1
308,583,cluster1
309,298,cluster1
310,298,cluster1
311,298,cluster1
312,298,cluster1
313,298,cluster1
314,298,cluster1
315,298,cluster1
316,583,cluster1
317,298,cluster1
318,298,cluster1
319,488,cluster1
320,298,cluster1
321,298,cluster1
322,298,cluster1
323,298,cluster1
324,298,cluster1
325,678,cluster1
326,298,cluster1
327,298,cluster1
328,393,cluster1
329,298,cluster1
330,488,cluster1
331,298,cluster1
332,298,cluster1
333,298,cluster1
334,298,cluster1
335,488,cluster1
336,352,cluster1
337,298,cluster1
338,298,cluster1
339,352,cluster1
340,298,cluster1
341,583,cluster1
342,298,cluster1
343,393,cluster1
344,488,cluster1
345,298,cluster1
346,393,cluster1
347,298,cluster1
348,488,cluster1
349,545,cluster1
350,5945,cluster0
351,298,cluster1
352,298,cluster1
353,298,cluster1
354,298,cluster1
355,1155,cluster1
356,298,cluster1
357,488,cluster1
358,298,cluster1
359,298,cluster1
360,298,cluster1
361,298,cluster1
362,298,cluster1
363,298,cluster1
364,298,cluster1
365,298,cluster1
366,393,cluster1
367,393,cluster1
368,298,cluster1
369,393,cluster1
370,298,cluster1
371,298,cluster1
372,393,cluster1
373,488,cluster1
374,298,cluster1
375,393,cluster1
376,298,cluster1
377,583,cluster1
378,298,cluster1
379,488,cluster1
380,298,cluster1
381,393,cluster1
382,298,cluster1
383,488,cluster1
384,298,cluster1
385,298,cluster1
386,393,cluster1
387,298,cluster1
388,298,cluster1
389,298,cluster1
390,393,cluster1
391,298,cluster1
392,298,cluster1
393,298,cluster1
394,298,cluster1
395,298,cluster1
396,298,cluster1
397,298,cluster1
398,488,cluster1
399,298,cluster1
400,298,cluster1
401,298,cluster1
402,298,cluster1
403,298,cluster1
404,298,cluster1
405,393,cluster1
406,393,cluster1
407,298,cluster1
408,298,cluster1
409,298,cluster1
410,298,cluster1
411,298,cluster1
412,488,cluster1
413,298,cluster1
414,298,cluster1
415,352,cluster1
416,488,cluster1
417,298,cluster1
418,393,cluster1
419,298,cluster1
420,298,cluster1
421,6724,cluster0
422,298,cluster1
423,298,cluster1
424,393,cluster1
425,488,cluster1
426,298,cluster1
427,393,cluster1
428,298,cluster1
429,298,cluster1
430,393,cluster1
431,298,cluster1
432,583,cluster1
433,393,cluster1
434,393,cluster1
435,1073,cluster1
436,298,cluster1
437,298,cluster1
438,488,cluster1
439,298,cluster1
440,298,cluster1
441,298,cluster1
442,298,cluster1
443,488,cluster1
444,298,cluster1
445,393,cluster1
446,520,cluster1
447,393,cluster1
448,298,cluster1
449,298,cluster1
450,298,cluster1
451,298,cluster1
452,298,cluster1
453,488,cluster1
454,393,cluster1
455,298,cluster1
456,393,cluster1
457,298,cluster1
458,393,cluster1
459,488,cluster1
460,393,cluster1
461,298,cluster1
462,488,cluster1
463,298,cluster1
464,298,cluster1
465,298,cluster1
466,298,cluster1
467,488,cluster1
468,393,cluster1
469,298,cluster1
470,298,cluster1
471,393,cluster1
472,393,cluster1
473,583,cluster1
474,298,cluster1
475,298,cluster1
476,298,cluster1
477,298,cluster1
478,393,cluster1
479,393,cluster1
480,583,cluster1
481,298,cluster1
482,298,cluster1
483,583,cluster1
484,298,cluster1
485,298,cluster1
486,298,cluster1
487,583,cluster1
488,298,cluster1
489,298,cluster1
490,583,cluster1
491,393,cluster1
492,298,cluster1
493,488,cluster1
494,488,cluster1
495,393,cluster1
496,393,cluster1
497,488,cluster1
