@relation 23.23.189.20_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
132,774,cluster1
133,975,cluster0
134,794,cluster1
135,794,cluster1
136,985,cluster0
137,975,cluster0
138,794,cluster1
139,794,cluster1
140,985,cluster0
141,774,cluster1
142,975,cluster0
143,794,cluster1
144,794,cluster1
145,985,cluster0
146,975,cluster0
147,794,cluster1
148,794,cluster1
149,985,cluster0
150,774,cluster1
151,975,cluster0
152,794,cluster1
153,794,cluster1
154,985,cluster0
155,975,cluster0
156,794,cluster1
157,794,cluster1
158,794,cluster1
159,985,cluster0
160,975,cluster0
161,794,cluster1
162,794,cluster1
163,985,cluster0
164,975,cluster0
165,794,cluster1
166,794,cluster1
167,794,cluster1
168,985,cluster0
169,975,cluster0
170,794,cluster1
171,794,cluster1
172,985,cluster0
173,975,cluster0
174,794,cluster1
175,794,cluster1
176,794,cluster1
177,985,cluster0
178,975,cluster0
179,794,cluster1
180,794,cluster1
181,985,cluster0
182,774,cluster1
183,975,cluster0
184,794,cluster1
185,794,cluster1
186,985,cluster0
187,975,cluster0
188,794,cluster1
189,794,cluster1
190,985,cluster0
191,774,cluster1
192,975,cluster0
193,794,cluster1
194,794,cluster1
195,985,cluster0
196,975,cluster0
197,794,cluster1
198,794,cluster1
199,985,cluster0
200,774,cluster1
201,975,cluster0
202,794,cluster1
203,794,cluster1
204,985,cluster0
205,975,cluster0
206,794,cluster1
207,794,cluster1
208,794,cluster1
209,985,cluster0
210,975,cluster0
211,794,cluster1
212,794,cluster1
213,985,cluster0
214,975,cluster0
215,794,cluster1
216,794,cluster1
217,794,cluster1
218,985,cluster0
219,975,cluster0
220,794,cluster1
221,794,cluster1
222,1186,cluster0
223,1166,cluster0
224,794,cluster1
225,794,cluster1
226,794,cluster1
227,985,cluster0
228,975,cluster0
229,794,cluster1
230,794,cluster1
231,985,cluster0
232,774,cluster1
233,975,cluster0
234,794,cluster1
235,794,cluster1
236,985,cluster0
237,975,cluster0
238,794,cluster1
239,794,cluster1
240,985,cluster0
241,774,cluster1
242,975,cluster0
243,794,cluster1
244,794,cluster1
245,985,cluster0
246,975,cluster0
247,794,cluster1
248,794,cluster1
249,794,cluster1
250,985,cluster0
251,975,cluster0
252,794,cluster1
253,794,cluster1
254,985,cluster0
255,975,cluster0
256,794,cluster1
257,794,cluster1
258,794,cluster1
259,985,cluster0
260,975,cluster0
261,794,cluster1
262,794,cluster1
263,985,cluster0
264,975,cluster0
265,794,cluster1
266,794,cluster1
267,794,cluster1
268,985,cluster0
269,975,cluster0
270,794,cluster1
271,794,cluster1
272,985,cluster0
273,975,cluster0
274,794,cluster1
275,794,cluster1
276,794,cluster1
277,985,cluster0
278,975,cluster0
279,794,cluster1
280,794,cluster1
281,985,cluster0
282,774,cluster1
283,975,cluster0
284,794,cluster1
285,794,cluster1
286,985,cluster0
287,975,cluster0
288,794,cluster1
289,794,cluster1
290,985,cluster0
291,774,cluster1
292,975,cluster0
293,794,cluster1
294,794,cluster1
295,985,cluster0
296,975,cluster0
297,794,cluster1
298,794,cluster1
299,985,cluster0
300,774,cluster1
301,975,cluster0
302,794,cluster1
303,794,cluster1
304,985,cluster0
305,975,cluster0
306,794,cluster1
307,794,cluster1
308,794,cluster1
309,985,cluster0
310,975,cluster0
311,794,cluster1
312,794,cluster1
313,985,cluster0
314,975,cluster0
315,794,cluster1
316,794,cluster1
317,794,cluster1
318,985,cluster0
319,975,cluster0
320,794,cluster1
321,794,cluster1
322,985,cluster0
323,975,cluster0
324,794,cluster1
325,794,cluster1
326,794,cluster1
327,985,cluster0
328,975,cluster0
329,794,cluster1
330,794,cluster1
331,985,cluster0
332,774,cluster1
333,975,cluster0
334,794,cluster1
335,794,cluster1
336,985,cluster0
337,975,cluster0
338,794,cluster1
339,794,cluster1
340,985,cluster0
341,774,cluster1
342,975,cluster0
343,794,cluster1
344,794,cluster1
345,985,cluster0
346,975,cluster0
347,794,cluster1
348,794,cluster1
349,985,cluster0
350,774,cluster1
351,975,cluster0
352,794,cluster1
353,794,cluster1
354,985,cluster0
355,975,cluster0
356,794,cluster1
357,794,cluster1
358,794,cluster1
359,985,cluster0
360,975,cluster0
361,794,cluster1
362,794,cluster1
363,985,cluster0
364,975,cluster0
365,794,cluster1
366,794,cluster1
367,794,cluster1
368,985,cluster0
369,975,cluster0
370,794,cluster1
371,794,cluster1
372,985,cluster0
373,975,cluster0
374,794,cluster1
375,794,cluster1
376,794,cluster1
377,985,cluster0
378,975,cluster0
379,794,cluster1
380,794,cluster1
381,985,cluster0
382,774,cluster1
383,975,cluster0
384,794,cluster1
385,794,cluster1
386,985,cluster0
387,975,cluster0
388,794,cluster1
389,794,cluster1
390,985,cluster0
391,774,cluster1
392,975,cluster0
393,794,cluster1
394,794,cluster1
395,985,cluster0
396,975,cluster0
397,794,cluster1
398,794,cluster1
399,985,cluster0
400,774,cluster1
401,975,cluster0
402,794,cluster1
403,794,cluster1
404,985,cluster0
405,975,cluster0
406,794,cluster1
407,794,cluster1
408,794,cluster1
409,985,cluster0
410,975,cluster0
411,794,cluster1
412,794,cluster1
413,985,cluster0
414,975,cluster0
415,794,cluster1
416,794,cluster1
417,794,cluster1
418,985,cluster0
419,975,cluster0
420,794,cluster1
421,794,cluster1
422,985,cluster0
423,975,cluster0
424,794,cluster1
425,794,cluster1
426,794,cluster1
427,985,cluster0
428,975,cluster0
429,794,cluster1
430,794,cluster1
431,985,cluster0
432,774,cluster1
433,975,cluster0
434,794,cluster1
435,794,cluster1
436,985,cluster0
437,975,cluster0
438,794,cluster1
439,794,cluster1
440,985,cluster0
441,774,cluster1
442,975,cluster0
443,794,cluster1
444,794,cluster1
445,985,cluster0
446,975,cluster0
447,794,cluster1
448,794,cluster1
449,985,cluster0
450,774,cluster1
451,975,cluster0
452,794,cluster1
453,794,cluster1
454,985,cluster0
455,975,cluster0
456,794,cluster1
457,794,cluster1
458,794,cluster1
459,985,cluster0
460,975,cluster0
461,794,cluster1
462,794,cluster1
463,985,cluster0
464,975,cluster0
465,794,cluster1
466,794,cluster1
467,794,cluster1
468,985,cluster0
469,975,cluster0
470,794,cluster1
471,794,cluster1
472,985,cluster0
473,975,cluster0
474,794,cluster1
475,794,cluster1
476,794,cluster1
477,985,cluster0
478,975,cluster0
479,794,cluster1
480,794,cluster1
481,985,cluster0
482,774,cluster1
483,975,cluster0
484,794,cluster1
485,794,cluster1
486,985,cluster0
487,975,cluster0
488,794,cluster1
489,794,cluster1
490,985,cluster0
491,774,cluster1
492,975,cluster0
493,794,cluster1
494,794,cluster1
495,985,cluster0
496,975,cluster0
497,794,cluster1
498,794,cluster1
499,985,cluster0
500,774,cluster1
501,975,cluster0
502,794,cluster1
503,794,cluster1
504,985,cluster0
505,975,cluster0
506,794,cluster1
507,794,cluster1
508,794,cluster1
509,985,cluster0
510,975,cluster0
511,794,cluster1
512,794,cluster1
513,985,cluster0
514,975,cluster0
515,794,cluster1
516,794,cluster1
517,794,cluster1
518,985,cluster0
519,975,cluster0
520,794,cluster1
521,794,cluster1
522,985,cluster0
523,975,cluster0
524,794,cluster1
525,794,cluster1
526,794,cluster1
527,985,cluster0
528,975,cluster0
529,794,cluster1
530,794,cluster1
531,985,cluster0
532,774,cluster1
533,975,cluster0
534,794,cluster1
535,794,cluster1
536,985,cluster0
537,975,cluster0
538,794,cluster1
539,794,cluster1
540,985,cluster0
541,774,cluster1
542,975,cluster0
543,794,cluster1
544,794,cluster1
545,985,cluster0
546,975,cluster0
547,794,cluster1
548,794,cluster1
549,985,cluster0
550,774,cluster1
551,975,cluster0
552,794,cluster1
553,794,cluster1
554,985,cluster0
555,975,cluster0
556,794,cluster1
557,794,cluster1
558,794,cluster1
559,985,cluster0
560,975,cluster0
561,794,cluster1
562,794,cluster1
563,985,cluster0
564,975,cluster0
565,794,cluster1
566,794,cluster1
567,794,cluster1
568,985,cluster0
569,975,cluster0
570,794,cluster1
571,794,cluster1
572,985,cluster0
573,975,cluster0
574,794,cluster1
575,794,cluster1
576,794,cluster1
577,985,cluster0
578,975,cluster0
579,794,cluster1
580,794,cluster1
581,985,cluster0
582,774,cluster1
583,975,cluster0
584,794,cluster1
585,794,cluster1
586,985,cluster0
587,975,cluster0
588,794,cluster1
589,794,cluster1
590,985,cluster0
591,774,cluster1
592,975,cluster0
593,794,cluster1
594,794,cluster1
595,985,cluster0
596,975,cluster0
597,794,cluster1
598,794,cluster1
599,985,cluster0
600,774,cluster1
601,975,cluster0
602,794,cluster1
603,794,cluster1
604,985,cluster0
605,975,cluster0
606,794,cluster1
607,794,cluster1
608,794,cluster1
609,985,cluster0
610,975,cluster0
611,794,cluster1
612,794,cluster1
613,985,cluster0
614,975,cluster0
615,794,cluster1
616,794,cluster1
617,794,cluster1
618,985,cluster0
619,975,cluster0
620,794,cluster1
621,794,cluster1
622,985,cluster0
623,975,cluster0
624,794,cluster1
625,794,cluster1
626,794,cluster1
627,985,cluster0
628,975,cluster0
629,794,cluster1
630,794,cluster1
631,985,cluster0
632,975,cluster0
633,794,cluster1
634,794,cluster1
635,794,cluster1
636,985,cluster0
637,975,cluster0
638,794,cluster1
639,794,cluster1
640,985,cluster0
641,774,cluster1
642,975,cluster0
643,794,cluster1
644,794,cluster1
645,985,cluster0
646,975,cluster0
647,794,cluster1
648,794,cluster1
649,985,cluster0
650,774,cluster1
651,975,cluster0
652,794,cluster1
653,794,cluster1
654,985,cluster0
655,975,cluster0
656,794,cluster1
657,794,cluster1
658,794,cluster1
659,985,cluster0
660,975,cluster0
661,794,cluster1
662,794,cluster1
663,985,cluster0
664,975,cluster0
665,794,cluster1
666,794,cluster1
667,794,cluster1
668,985,cluster0
669,975,cluster0
670,794,cluster1
671,794,cluster1
672,985,cluster0
673,975,cluster0
674,794,cluster1
675,794,cluster1
676,794,cluster1
677,985,cluster0
678,975,cluster0
679,794,cluster1
680,794,cluster1
681,985,cluster0
682,975,cluster0
683,794,cluster1
684,794,cluster1
685,794,cluster1
686,985,cluster0
687,975,cluster0
688,794,cluster1
689,794,cluster1
690,985,cluster0
691,774,cluster1
692,975,cluster0
693,794,cluster1
694,794,cluster1
695,985,cluster0
696,975,cluster0
697,794,cluster1
698,794,cluster1
699,985,cluster0
700,774,cluster1
701,975,cluster0
702,794,cluster1
703,794,cluster1
704,985,cluster0
705,975,cluster0
706,794,cluster1
707,794,cluster1
708,794,cluster1
709,985,cluster0
710,975,cluster0
711,794,cluster1
712,794,cluster1
713,985,cluster0
714,975,cluster0
715,794,cluster1
716,794,cluster1
717,794,cluster1
718,985,cluster0
719,975,cluster0
720,794,cluster1
721,794,cluster1
722,985,cluster0
723,975,cluster0
724,794,cluster1
725,794,cluster1
726,794,cluster1
727,985,cluster0
728,975,cluster0
729,794,cluster1
730,794,cluster1
731,985,cluster0
732,975,cluster0
733,794,cluster1
734,794,cluster1
735,794,cluster1
736,985,cluster0
737,975,cluster0
738,794,cluster1
739,794,cluster1
740,985,cluster0
741,774,cluster1
742,975,cluster0
743,794,cluster1
744,794,cluster1
745,985,cluster0
746,975,cluster0
747,794,cluster1
748,794,cluster1
749,985,cluster0
750,774,cluster1
751,975,cluster0
752,794,cluster1
753,794,cluster1
754,985,cluster0
755,975,cluster0
756,794,cluster1
757,794,cluster1
758,794,cluster1
759,985,cluster0
760,975,cluster0
761,794,cluster1
762,794,cluster1
763,985,cluster0
764,975,cluster0
765,794,cluster1
766,794,cluster1
767,794,cluster1
768,985,cluster0
769,975,cluster0
770,794,cluster1
771,794,cluster1
772,985,cluster0
773,975,cluster0
774,794,cluster1
775,794,cluster1
776,794,cluster1
777,985,cluster0
778,975,cluster0
779,794,cluster1
780,794,cluster1
781,985,cluster0
782,975,cluster0
783,794,cluster1
784,794,cluster1
785,794,cluster1
786,985,cluster0
787,975,cluster0
788,794,cluster1
789,794,cluster1
790,985,cluster0
791,774,cluster1
792,975,cluster0
793,794,cluster1
794,794,cluster1
795,985,cluster0
796,975,cluster0
797,794,cluster1
798,794,cluster1
799,985,cluster0
800,774,cluster1
801,975,cluster0
802,794,cluster1
803,794,cluster1
804,985,cluster0
805,975,cluster0
806,794,cluster1
807,794,cluster1
808,794,cluster1
809,985,cluster0
810,975,cluster0
811,794,cluster1
812,794,cluster1
813,985,cluster0
814,975,cluster0
815,794,cluster1
816,794,cluster1
817,794,cluster1
818,985,cluster0
819,975,cluster0
820,794,cluster1
821,794,cluster1
822,985,cluster0
823,975,cluster0
824,794,cluster1
825,794,cluster1
826,794,cluster1
827,985,cluster0
828,975,cluster0
829,794,cluster1
830,794,cluster1
831,985,cluster0
832,975,cluster0
833,794,cluster1
834,794,cluster1
835,794,cluster1
836,985,cluster0
837,975,cluster0
838,794,cluster1
839,794,cluster1
840,985,cluster0
841,774,cluster1
842,975,cluster0
843,794,cluster1
844,794,cluster1
845,985,cluster0
846,975,cluster0
847,794,cluster1
848,794,cluster1
849,985,cluster0
850,774,cluster1
851,975,cluster0
852,794,cluster1
853,794,cluster1
854,985,cluster0
855,975,cluster0
856,794,cluster1
857,794,cluster1
858,794,cluster1
859,985,cluster0
860,975,cluster0
861,794,cluster1
862,794,cluster1
863,985,cluster0
864,975,cluster0
865,794,cluster1
866,794,cluster1
867,794,cluster1
868,985,cluster0
869,975,cluster0
870,794,cluster1
871,794,cluster1
872,985,cluster0
873,975,cluster0
874,794,cluster1
875,794,cluster1
876,794,cluster1
877,985,cluster0
878,975,cluster0
879,794,cluster1
880,794,cluster1
881,985,cluster0
882,975,cluster0
883,794,cluster1
884,794,cluster1
885,794,cluster1
886,985,cluster0
887,975,cluster0
888,794,cluster1
889,794,cluster1
890,985,cluster0
891,774,cluster1
892,975,cluster0
893,794,cluster1
894,794,cluster1
895,985,cluster0
896,975,cluster0
897,794,cluster1
898,794,cluster1
899,985,cluster0
900,774,cluster1
901,975,cluster0
902,794,cluster1
903,794,cluster1
904,985,cluster0
905,975,cluster0
906,794,cluster1
907,794,cluster1
908,794,cluster1
909,985,cluster0
910,975,cluster0
911,794,cluster1
912,794,cluster1
913,985,cluster0
914,975,cluster0
915,794,cluster1
916,794,cluster1
917,794,cluster1
918,985,cluster0
919,975,cluster0
920,794,cluster1
921,794,cluster1
922,985,cluster0
923,975,cluster0
924,794,cluster1
925,794,cluster1
926,794,cluster1
927,985,cluster0
928,975,cluster0
929,794,cluster1
930,794,cluster1
931,985,cluster0
932,975,cluster0
933,794,cluster1
934,794,cluster1
935,794,cluster1
936,985,cluster0
937,975,cluster0
938,794,cluster1
939,794,cluster1
940,985,cluster0
941,774,cluster1
942,1367,cluster0
943,794,cluster1
944,794,cluster1
945,985,cluster0
946,975,cluster0
947,794,cluster1
948,794,cluster1
949,985,cluster0
950,774,cluster1
951,975,cluster0
952,794,cluster1
953,794,cluster1
954,985,cluster0
955,975,cluster0
956,794,cluster1
957,794,cluster1
958,794,cluster1
959,985,cluster0
960,975,cluster0
961,794,cluster1
962,794,cluster1
963,985,cluster0
964,975,cluster0
965,794,cluster1
966,794,cluster1
967,794,cluster1
968,985,cluster0
969,975,cluster0
970,794,cluster1
971,794,cluster1
972,985,cluster0
973,975,cluster0
974,794,cluster1
975,794,cluster1
976,794,cluster1
977,985,cluster0
978,975,cluster0
979,794,cluster1
980,794,cluster1
981,985,cluster0
982,774,cluster1
983,975,cluster0
984,794,cluster1
985,794,cluster1
986,985,cluster0
987,975,cluster0
988,794,cluster1
989,794,cluster1
990,985,cluster0
991,774,cluster1
992,975,cluster0
993,794,cluster1
994,794,cluster1
995,985,cluster0
996,975,cluster0
997,794,cluster1
998,794,cluster1
999,985,cluster0
1000,774,cluster1
1001,975,cluster0
1002,794,cluster1
1003,794,cluster1
1004,985,cluster0
1005,975,cluster0
1006,794,cluster1
1007,794,cluster1
1008,794,cluster1
1009,985,cluster0
1010,975,cluster0
1011,794,cluster1
1012,794,cluster1
1013,985,cluster0
1014,975,cluster0
1015,794,cluster1
1016,794,cluster1
1017,794,cluster1
1018,985,cluster0
1019,975,cluster0
1020,794,cluster1
1021,794,cluster1
1022,985,cluster0
1023,975,cluster0
1024,794,cluster1
1025,794,cluster1
1026,794,cluster1
1027,985,cluster0
1028,975,cluster0
1029,794,cluster1
1030,794,cluster1
1031,985,cluster0
1032,975,cluster0
1033,794,cluster1
1034,794,cluster1
1035,794,cluster1
1036,985,cluster0
1037,975,cluster0
1038,794,cluster1
1039,794,cluster1
1040,985,cluster0
1041,774,cluster1
1042,975,cluster0
1043,794,cluster1
1044,794,cluster1
1045,985,cluster0
1046,975,cluster0
1047,794,cluster1
1048,794,cluster1
1049,985,cluster0
1050,774,cluster1
1051,975,cluster0
1052,794,cluster1
1053,794,cluster1
1054,985,cluster0
1055,975,cluster0
1056,794,cluster1
1057,794,cluster1
1058,794,cluster1
1059,985,cluster0
1060,975,cluster0
1061,794,cluster1
1062,794,cluster1
1063,985,cluster0
1064,975,cluster0
1065,794,cluster1
1066,794,cluster1
1067,794,cluster1
1068,985,cluster0
1069,975,cluster0
1070,794,cluster1
1071,794,cluster1
1072,985,cluster0
1073,975,cluster0
1074,794,cluster1
1075,794,cluster1
1076,794,cluster1
1077,985,cluster0
1078,975,cluster0
1079,794,cluster1
1080,794,cluster1
1081,985,cluster0
1082,975,cluster0
1083,794,cluster1
1084,794,cluster1
1085,794,cluster1
1086,985,cluster0
1087,975,cluster0
1088,794,cluster1
1089,794,cluster1
1090,985,cluster0
1091,774,cluster1
1092,975,cluster0
1093,794,cluster1
1094,794,cluster1
1095,985,cluster0
1096,975,cluster0
1097,794,cluster1
1098,794,cluster1
1099,985,cluster0
1100,774,cluster1
1101,975,cluster0
1102,794,cluster1
1103,794,cluster1
1104,985,cluster0
1105,975,cluster0
1106,794,cluster1
1107,794,cluster1
1108,794,cluster1
1109,985,cluster0
1110,975,cluster0
1111,794,cluster1
1112,794,cluster1
1113,985,cluster0
1114,975,cluster0
1115,794,cluster1
1116,794,cluster1
1117,794,cluster1
1118,985,cluster0
1119,975,cluster0
1120,794,cluster1
1121,794,cluster1
1122,985,cluster0
1123,975,cluster0
1124,794,cluster1
1125,794,cluster1
1126,794,cluster1
1127,985,cluster0
1128,975,cluster0
1129,794,cluster1
1130,794,cluster1
1131,985,cluster0
1132,975,cluster0
1133,794,cluster1
1134,794,cluster1
1135,794,cluster1
1136,985,cluster0
1137,975,cluster0
1138,794,cluster1
1139,794,cluster1
1140,985,cluster0
1141,774,cluster1
1142,975,cluster0
1143,794,cluster1
1144,794,cluster1
1145,985,cluster0
1146,975,cluster0
1147,794,cluster1
1148,794,cluster1
1149,985,cluster0
1150,774,cluster1
1151,975,cluster0
1152,794,cluster1
1153,794,cluster1
1154,985,cluster0
1155,975,cluster0
1156,794,cluster1
1157,794,cluster1
1158,794,cluster1
1159,985,cluster0
1160,975,cluster0
1161,794,cluster1
1162,794,cluster1
1163,985,cluster0
1164,975,cluster0
1165,794,cluster1
1166,794,cluster1
1167,794,cluster1
1168,985,cluster0
1169,975,cluster0
1170,794,cluster1
1171,794,cluster1
1172,985,cluster0
1173,975,cluster0
1174,794,cluster1
1175,794,cluster1
1176,794,cluster1
1177,985,cluster0
1178,975,cluster0
1179,794,cluster1
1180,794,cluster1
1181,985,cluster0
1182,975,cluster0
1183,794,cluster1
1184,794,cluster1
1185,794,cluster1
1186,985,cluster0
1187,975,cluster0
1188,794,cluster1
1189,794,cluster1
1190,985,cluster0
1191,774,cluster1
1192,975,cluster0
1193,794,cluster1
1194,794,cluster1
1195,985,cluster0
1196,975,cluster0
1197,794,cluster1
1198,794,cluster1
1199,985,cluster0
1200,774,cluster1
1201,975,cluster0
1202,794,cluster1
1203,794,cluster1
1204,985,cluster0
1205,975,cluster0
1206,794,cluster1
1207,794,cluster1
1208,794,cluster1
1209,985,cluster0
1210,975,cluster0
1211,794,cluster1
1212,794,cluster1
1213,985,cluster0
1214,975,cluster0
1215,794,cluster1
1216,794,cluster1
1217,794,cluster1
1218,985,cluster0
1219,975,cluster0
1220,794,cluster1
1221,794,cluster1
1222,985,cluster0
1223,975,cluster0
1224,794,cluster1
1225,794,cluster1
1226,794,cluster1
1227,985,cluster0
1228,975,cluster0
1229,794,cluster1
1230,794,cluster1
1231,985,cluster0
1232,975,cluster0
1233,794,cluster1
1234,794,cluster1
1235,794,cluster1
1236,985,cluster0
1237,975,cluster0
1238,794,cluster1
1239,794,cluster1
1240,985,cluster0
1241,774,cluster1
1242,975,cluster0
1243,794,cluster1
1244,794,cluster1
1245,985,cluster0
1246,975,cluster0
1247,794,cluster1
1248,794,cluster1
1249,985,cluster0
1250,774,cluster1
1251,975,cluster0
1252,794,cluster1
1253,794,cluster1
1254,985,cluster0
1255,975,cluster0
1256,794,cluster1
1257,794,cluster1
1258,794,cluster1
1259,985,cluster0
1260,975,cluster0
1261,794,cluster1
1262,794,cluster1
1263,985,cluster0
1264,975,cluster0
1265,794,cluster1
1266,794,cluster1
1267,794,cluster1
1268,985,cluster0
1269,975,cluster0
1270,794,cluster1
1271,794,cluster1
1272,985,cluster0
1273,975,cluster0
1274,794,cluster1
1275,794,cluster1
1276,794,cluster1
1277,985,cluster0
1278,975,cluster0
1279,794,cluster1
1280,794,cluster1
1281,985,cluster0
1282,975,cluster0
1283,794,cluster1
1284,794,cluster1
1285,794,cluster1
1286,985,cluster0
1287,975,cluster0
1288,794,cluster1
1289,794,cluster1
1290,985,cluster0
1291,774,cluster1
1292,975,cluster0
1293,794,cluster1
1294,794,cluster1
1295,985,cluster0
1296,975,cluster0
1297,794,cluster1
1298,794,cluster1
1299,985,cluster0
1300,774,cluster1
1301,975,cluster0
1302,794,cluster1
1303,794,cluster1
1304,985,cluster0
1305,975,cluster0
1306,794,cluster1
1307,794,cluster1
1308,794,cluster1
1309,985,cluster0
1310,975,cluster0
1311,794,cluster1
1312,794,cluster1
1313,985,cluster0
1314,975,cluster0
1315,794,cluster1
1316,794,cluster1
1317,794,cluster1
1318,985,cluster0
1319,975,cluster0
1320,794,cluster1
1321,794,cluster1
1322,985,cluster0
1323,975,cluster0
1324,794,cluster1
1325,794,cluster1
1326,794,cluster1
1327,985,cluster0
1328,975,cluster0
1329,794,cluster1
1330,794,cluster1
1331,985,cluster0
1332,975,cluster0
1333,794,cluster1
1334,794,cluster1
1335,794,cluster1
1336,985,cluster0
1337,975,cluster0
1338,794,cluster1
1339,794,cluster1
1340,985,cluster0
1341,774,cluster1
1342,975,cluster0
1343,794,cluster1
1344,794,cluster1
1345,985,cluster0
1346,975,cluster0
1347,794,cluster1
1348,794,cluster1
1349,985,cluster0
1350,774,cluster1
1351,975,cluster0
1352,794,cluster1
1353,794,cluster1
1354,985,cluster0
1355,975,cluster0
1356,794,cluster1
1357,794,cluster1
1358,794,cluster1
1359,985,cluster0
1360,975,cluster0
1361,794,cluster1
1362,794,cluster1
1363,985,cluster0
1364,975,cluster0
1365,794,cluster1
1366,794,cluster1
1367,794,cluster1
1368,985,cluster0
1369,975,cluster0
1370,794,cluster1
1371,794,cluster1
1372,985,cluster0
1373,975,cluster0
1374,794,cluster1
1375,794,cluster1
1376,794,cluster1
1377,985,cluster0
1378,975,cluster0
