@relation 224.0.0.22_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0}

@data
0,270,cluster0
1,270,cluster0
2,270,cluster0
3,216,cluster0
4,162,cluster0
5,54,cluster0
6,216,cluster0
7,216,cluster0
8,216,cluster0
9,270,cluster0
10,108,cluster0
11,270,cluster0
12,216,cluster0
13,54,cluster0
14,270,cluster0
15,216,cluster0
16,216,cluster0
17,216,cluster0
18,216,cluster0
19,216,cluster0
20,270,cluster0
21,270,cluster0
