@relation 203.211.199.122_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
0,4372,cluster0
1,3362,cluster1
2,3362,cluster1
3,3362,cluster1
4,3362,cluster1
5,3362,cluster1
6,3362,cluster1
7,3362,cluster1
8,3362,cluster1
9,3362,cluster1
10,3362,cluster1
11,3362,cluster1
12,3362,cluster1
13,3361,cluster1
14,3362,cluster1
15,3362,cluster1
16,3359,cluster1
17,3362,cluster1
18,3362,cluster1
19,3361,cluster1
20,3362,cluster1
21,3362,cluster1
22,3362,cluster1
23,3361,cluster1
24,3362,cluster1
25,3362,cluster1
26,3361,cluster1
27,3362,cluster1
28,3362,cluster1
29,3362,cluster1
30,3362,cluster1
31,3360,cluster1
32,3362,cluster1
33,3362,cluster1
34,3360,cluster1
35,3362,cluster1
36,3362,cluster1
37,3361,cluster1
38,3361,cluster1
39,3362,cluster1
40,3361,cluster1
41,3362,cluster1
42,3362,cluster1
43,3362,cluster1
44,3362,cluster1
45,3361,cluster1
46,3362,cluster1
47,3361,cluster1
48,3362,cluster1
49,3362,cluster1
50,3361,cluster1
51,3362,cluster1
52,3361,cluster1
53,3362,cluster1
54,3362,cluster1
55,3361,cluster1
56,3361,cluster1
57,3362,cluster1
58,3362,cluster1
59,4911,cluster0
60,3362,cluster1
61,3362,cluster1
62,3362,cluster1
63,3494,cluster1
64,4254,cluster0
65,4251,cluster0
66,5145,cluster0
67,3980,cluster0
68,4046,cluster0
69,4046,cluster0
70,4044,cluster0
71,4046,cluster0
72,4044,cluster0
73,4821,cluster0
74,4046,cluster0
75,4046,cluster0
76,4046,cluster0
77,4046,cluster0
78,4046,cluster0
79,4045,cluster0
80,4043,cluster0
81,4045,cluster0
82,4043,cluster0
83,4046,cluster0
84,4046,cluster0
85,4046,cluster0
86,4045,cluster0
87,4046,cluster0
88,4046,cluster0
89,4046,cluster0
90,4046,cluster0
91,4044,cluster0
92,4046,cluster0
93,4046,cluster0
94,4045,cluster0
95,4046,cluster0
96,4046,cluster0
97,4046,cluster0
98,4042,cluster0
99,4244,cluster0
100,3898,cluster0
101,3362,cluster1
102,3362,cluster1
103,3362,cluster1
104,3362,cluster1
105,3362,cluster1
106,3361,cluster1
107,3360,cluster1
108,3360,cluster1
109,3362,cluster1
110,3361,cluster1
111,3362,cluster1
112,3362,cluster1
113,3360,cluster1
114,3362,cluster1
115,3362,cluster1
116,3361,cluster1
117,3359,cluster1
118,3360,cluster1
119,3494,cluster1
120,4046,cluster0
121,4045,cluster0
122,4046,cluster0
123,4045,cluster0
124,4046,cluster0
125,4046,cluster0
126,4041,cluster0
127,4254,cluster0
128,4254,cluster0
129,4188,cluster0
130,4254,cluster0
131,4253,cluster0
132,4254,cluster0
133,4253,cluster0
134,4188,cluster0
135,4252,cluster0
136,4252,cluster0
137,4254,cluster0
138,4254,cluster0
139,4253,cluster0
140,4254,cluster0
141,4254,cluster0
142,5014,cluster0
143,3980,cluster0
144,4044,cluster0
145,4046,cluster0
146,4155,cluster0
147,4046,cluster0
148,4046,cluster0
149,4046,cluster0
150,4045,cluster0
151,4046,cluster0
152,4046,cluster0
153,4046,cluster0
154,4046,cluster0
155,4046,cluster0
156,4046,cluster0
157,4046,cluster0
158,4046,cluster0
159,4046,cluster0
160,4046,cluster0
161,4046,cluster0
162,4046,cluster0
163,4040,cluster0
164,4046,cluster0
165,4109,cluster0
166,4046,cluster0
167,4046,cluster0
168,4043,cluster0
169,4046,cluster0
170,4046,cluster0
171,4046,cluster0
172,4045,cluster0
173,4155,cluster0
174,4042,cluster0
175,4243,cluster0
176,3898,cluster0
177,3362,cluster1
178,3362,cluster1
179,3362,cluster1
180,3362,cluster1
181,3362,cluster1
182,3362,cluster1
183,4137,cluster0
184,3361,cluster1
185,3362,cluster1
186,3358,cluster1
187,3362,cluster1
188,3362,cluster1
189,3362,cluster1
190,3362,cluster1
191,3362,cluster1
192,3362,cluster1
193,3362,cluster1
194,2519,cluster1
