@relation 224.0.0.251_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
0,1275,cluster1
1,1036,cluster1
2,1036,cluster1
3,1036,cluster1
4,1036,cluster1
5,1036,cluster1
6,1036,cluster1
7,1036,cluster1
8,1036,cluster1
9,1789,cluster1
10,1036,cluster1
11,1036,cluster1
12,1036,cluster1
13,1036,cluster1
14,1477,cluster1
15,1036,cluster1
16,1036,cluster1
17,1477,cluster1
18,1036,cluster1
19,1036,cluster1
20,1036,cluster1
21,1036,cluster1
22,1036,cluster1
23,1036,cluster1
24,2296,cluster0
25,1036,cluster1
26,1036,cluster1
27,1036,cluster1
28,1036,cluster1
29,1036,cluster1
30,1036,cluster1
31,1036,cluster1
32,1036,cluster1
33,1036,cluster1
34,1036,cluster1
35,1036,cluster1
36,1036,cluster1
37,1036,cluster1
38,1036,cluster1
39,1357,cluster1
40,1036,cluster1
41,1036,cluster1
42,1036,cluster1
43,1036,cluster1
44,1036,cluster1
45,649,cluster1
46,1036,cluster1
47,1036,cluster1
48,1036,cluster1
49,1036,cluster1
50,1036,cluster1
51,1036,cluster1
52,1036,cluster1
53,1036,cluster1
54,1036,cluster1
55,1036,cluster1
56,1036,cluster1
57,1036,cluster1
58,1036,cluster1
59,1036,cluster1
60,1036,cluster1
61,1036,cluster1
62,1036,cluster1
63,1036,cluster1
64,1036,cluster1
65,1036,cluster1
66,1036,cluster1
67,1036,cluster1
68,1036,cluster1
69,1036,cluster1
70,1036,cluster1
71,1036,cluster1
72,1036,cluster1
73,1036,cluster1
74,1413,cluster1
75,5691,cluster0
76,514,cluster1
77,514,cluster1
78,1044,cluster1
79,514,cluster1
80,1044,cluster1
81,1044,cluster1
82,514,cluster1
83,1044,cluster1
84,1044,cluster1
85,1044,cluster1
86,1044,cluster1
87,1670,cluster1
88,1044,cluster1
89,1044,cluster1
90,1044,cluster1
91,1044,cluster1
92,1044,cluster1
93,1044,cluster1
94,1044,cluster1
95,1044,cluster1
96,1044,cluster1
97,1670,cluster1
98,1044,cluster1
99,1044,cluster1
100,1044,cluster1
101,1044,cluster1
102,1044,cluster1
103,1044,cluster1
104,1044,cluster1
105,1044,cluster1
106,1044,cluster1
107,1044,cluster1
108,1044,cluster1
109,1044,cluster1
110,1044,cluster1
111,1044,cluster1
112,1044,cluster1
113,1044,cluster1
114,1044,cluster1
115,1044,cluster1
116,1044,cluster1
117,1670,cluster1
118,1044,cluster1
119,1044,cluster1
120,1044,cluster1
121,1044,cluster1
122,1044,cluster1
123,1477,cluster1
124,1036,cluster1
125,1036,cluster1
126,1477,cluster1
127,1036,cluster1
128,1036,cluster1
129,1036,cluster1
130,1036,cluster1
131,1036,cluster1
132,1036,cluster1
133,1036,cluster1
134,1036,cluster1
135,1036,cluster1
136,1036,cluster1
137,1036,cluster1
138,1036,cluster1
139,1036,cluster1
140,1036,cluster1
141,1036,cluster1
142,1036,cluster1
143,1036,cluster1
144,1036,cluster1
145,1036,cluster1
146,1036,cluster1
147,1036,cluster1
148,1036,cluster1
149,1036,cluster1
150,1036,cluster1
151,1036,cluster1
152,1036,cluster1
153,1654,cluster1
154,1044,cluster1
155,1044,cluster1
156,1044,cluster1
157,1044,cluster1
158,1044,cluster1
159,1044,cluster1
160,1477,cluster1
161,1036,cluster1
162,1036,cluster1
163,1477,cluster1
164,1036,cluster1
165,1036,cluster1
166,1036,cluster1
167,1036,cluster1
168,1036,cluster1
169,1036,cluster1
170,1036,cluster1
171,1036,cluster1
172,1036,cluster1
173,1036,cluster1
174,1036,cluster1
175,1036,cluster1
176,1036,cluster1
177,1036,cluster1
178,1036,cluster1
179,1036,cluster1
180,1036,cluster1
181,1036,cluster1
182,1036,cluster1
183,1036,cluster1
184,1036,cluster1
185,1477,cluster1
186,1036,cluster1
187,1036,cluster1
188,1477,cluster1
189,514,cluster1
190,1044,cluster1
191,1044,cluster1
192,1044,cluster1
193,1044,cluster1
194,1044,cluster1
195,1044,cluster1
196,1044,cluster1
197,1044,cluster1
198,1044,cluster1
199,1044,cluster1
200,1044,cluster1
201,1044,cluster1
202,1044,cluster1
203,1044,cluster1
204,1044,cluster1
205,1044,cluster1
206,1044,cluster1
207,1044,cluster1
208,1044,cluster1
209,1044,cluster1
210,1044,cluster1
211,1044,cluster1
212,1044,cluster1
213,1044,cluster1
214,1044,cluster1
215,1044,cluster1
216,1044,cluster1
217,1044,cluster1
218,1044,cluster1
219,1044,cluster1
220,1044,cluster1
221,1044,cluster1
222,1044,cluster1
223,1044,cluster1
224,1044,cluster1
225,514,cluster1
226,2312,cluster0
227,1036,cluster1
228,1036,cluster1
229,1036,cluster1
230,1036,cluster1
231,1036,cluster1
232,1036,cluster1
233,1036,cluster1
234,1036,cluster1
235,1036,cluster1
236,1036,cluster1
237,1036,cluster1
238,1036,cluster1
239,1036,cluster1
240,1036,cluster1
241,1036,cluster1
242,1036,cluster1
243,1036,cluster1
244,1036,cluster1
245,1036,cluster1
246,1036,cluster1
247,1036,cluster1
248,1036,cluster1
249,1036,cluster1
250,1036,cluster1
251,1036,cluster1
252,1036,cluster1
253,1036,cluster1
254,1036,cluster1
255,1036,cluster1
256,1036,cluster1
257,1036,cluster1
258,1015,cluster1
259,1036,cluster1
260,1654,cluster1
261,1044,cluster1
262,1044,cluster1
263,1044,cluster1
264,1044,cluster1
265,1044,cluster1
266,1044,cluster1
267,1044,cluster1
268,1044,cluster1
269,1044,cluster1
270,1044,cluster1
271,1044,cluster1
272,1044,cluster1
273,1044,cluster1
274,1044,cluster1
275,1044,cluster1
276,1044,cluster1
277,1044,cluster1
278,1044,cluster1
279,1044,cluster1
280,1044,cluster1
281,1044,cluster1
282,1044,cluster1
283,1044,cluster1
284,1044,cluster1
285,1044,cluster1
286,1044,cluster1
287,1044,cluster1
288,1044,cluster1
289,1044,cluster1
290,1477,cluster1
291,2296,cluster0
292,1036,cluster1
293,1036,cluster1
294,1036,cluster1
295,1654,cluster1
296,1044,cluster1
297,1044,cluster1
298,1044,cluster1
299,1044,cluster1
300,1044,cluster1
301,1044,cluster1
302,1044,cluster1
303,1044,cluster1
304,1044,cluster1
305,1044,cluster1
306,1044,cluster1
307,1044,cluster1
308,1044,cluster1
309,1044,cluster1
310,1044,cluster1
311,1044,cluster1
312,1044,cluster1
313,1044,cluster1
314,1044,cluster1
315,1044,cluster1
316,1044,cluster1
317,1044,cluster1
318,1044,cluster1
319,1044,cluster1
320,1044,cluster1
321,1044,cluster1
322,1044,cluster1
323,1044,cluster1
324,1044,cluster1
325,1044,cluster1
326,1044,cluster1
327,1044,cluster1
328,1044,cluster1
329,1044,cluster1
330,1044,cluster1
331,514,cluster1
332,1044,cluster1
333,1044,cluster1
334,1044,cluster1
335,1044,cluster1
336,1044,cluster1
337,1044,cluster1
338,1044,cluster1
339,1044,cluster1
340,1044,cluster1
341,1044,cluster1
342,1044,cluster1
343,1044,cluster1
344,1044,cluster1
345,1044,cluster1
346,1044,cluster1
347,1044,cluster1
348,1044,cluster1
349,856,cluster1
350,1044,cluster1
351,1044,cluster1
352,1044,cluster1
353,1044,cluster1
354,1044,cluster1
355,1044,cluster1
356,1044,cluster1
357,1044,cluster1
358,514,cluster1
359,1044,cluster1
360,1044,cluster1
361,1044,cluster1
362,1044,cluster1
363,1044,cluster1
364,1044,cluster1
365,1044,cluster1
366,1044,cluster1
367,514,cluster1
368,1044,cluster1
369,1044,cluster1
370,1044,cluster1
371,1044,cluster1
372,1044,cluster1
373,1044,cluster1
374,1044,cluster1
375,1044,cluster1
376,1044,cluster1
377,1044,cluster1
378,1044,cluster1
379,1044,cluster1
380,1044,cluster1
381,1044,cluster1
382,1044,cluster1
383,1118,cluster1
384,2437,cluster0
385,1046,cluster1
386,1046,cluster1
387,1046,cluster1
388,1046,cluster1
389,1046,cluster1
390,1046,cluster1
391,1046,cluster1
392,1046,cluster1
393,1025,cluster1
394,1046,cluster1
395,1046,cluster1
396,1046,cluster1
397,1046,cluster1
398,1046,cluster1
399,1046,cluster1
400,2437,cluster0
401,3256,cluster0
402,3256,cluster0
403,1046,cluster1
404,3137,cluster0
405,3272,cluster0
406,2437,cluster0
407,1046,cluster1
408,1046,cluster1
409,1046,cluster1
410,1046,cluster1
411,1046,cluster1
412,2437,cluster0
413,1046,cluster1
414,1046,cluster1
415,1046,cluster1
416,1046,cluster1
417,2437,cluster0
418,1046,cluster1
419,1046,cluster1
420,2437,cluster0
421,1046,cluster1
422,1046,cluster1
423,1046,cluster1
424,1046,cluster1
425,1046,cluster1
426,1046,cluster1
427,1046,cluster1
428,1046,cluster1
429,2437,cluster0
430,1046,cluster1
431,2437,cluster0
432,1046,cluster1
433,1046,cluster1
434,1046,cluster1
435,1046,cluster1
436,1046,cluster1
437,2437,cluster0
438,1046,cluster1
439,1046,cluster1
440,1046,cluster1
441,1046,cluster1
442,1046,cluster1
443,514,cluster1
444,3272,cluster0
445,2437,cluster0
446,1046,cluster1
447,1046,cluster1
448,1046,cluster1
449,1046,cluster1
450,1046,cluster1
451,1046,cluster1
452,1046,cluster1
453,1046,cluster1
454,1046,cluster1
455,1046,cluster1
456,3256,cluster0
457,1046,cluster1
458,1046,cluster1
459,1046,cluster1
460,1046,cluster1
461,1046,cluster1
462,1046,cluster1
463,1046,cluster1
464,2437,cluster0
465,1046,cluster1
466,1046,cluster1
467,1046,cluster1
468,1046,cluster1
469,1046,cluster1
470,2437,cluster0
471,1046,cluster1
472,1046,cluster1
473,1046,cluster1
474,1046,cluster1
475,1046,cluster1
476,1046,cluster1
477,1046,cluster1
478,1046,cluster1
479,514,cluster1
480,1054,cluster1
481,1054,cluster1
482,1054,cluster1
483,835,cluster1
484,1054,cluster1
485,1054,cluster1
486,1054,cluster1
487,1054,cluster1
488,1054,cluster1
489,1054,cluster1
490,1054,cluster1
491,1054,cluster1
492,1054,cluster1
493,1054,cluster1
494,1054,cluster1
495,1054,cluster1
496,1054,cluster1
497,1054,cluster1
498,1054,cluster1
499,1054,cluster1
500,1054,cluster1
501,1054,cluster1
502,1054,cluster1
503,1054,cluster1
504,1054,cluster1
505,1054,cluster1
506,1054,cluster1
507,1054,cluster1
508,1054,cluster1
509,2787,cluster0
510,1036,cluster1
511,1036,cluster1
512,1036,cluster1
513,1036,cluster1
514,3131,cluster0
515,1036,cluster1
516,1036,cluster1
517,1477,cluster1
518,2296,cluster0
519,1036,cluster1
520,1036,cluster1
521,1036,cluster1
522,1036,cluster1
523,1036,cluster1
524,1036,cluster1
525,1036,cluster1
526,1036,cluster1
527,1036,cluster1
528,1036,cluster1
529,1036,cluster1
530,1036,cluster1
531,1036,cluster1
532,1036,cluster1
533,1036,cluster1
534,1036,cluster1
535,1036,cluster1
536,1036,cluster1
537,1036,cluster1
538,1036,cluster1
539,1036,cluster1
540,1036,cluster1
541,1036,cluster1
542,1036,cluster1
543,1036,cluster1
544,1357,cluster1
545,1036,cluster1
546,1036,cluster1
547,1036,cluster1
548,1036,cluster1
549,1654,cluster1
550,1044,cluster1
551,1044,cluster1
552,1044,cluster1
553,1044,cluster1
554,1044,cluster1
555,1044,cluster1
556,1044,cluster1
557,1044,cluster1
558,1044,cluster1
559,1044,cluster1
560,1044,cluster1
561,1044,cluster1
562,1044,cluster1
563,1044,cluster1
564,1044,cluster1
565,1044,cluster1
566,1044,cluster1
567,1044,cluster1
568,1044,cluster1
569,1044,cluster1
570,1044,cluster1
571,1044,cluster1
572,1477,cluster1
573,1477,cluster1
574,1036,cluster1
575,1036,cluster1
576,1036,cluster1
577,1036,cluster1
578,1036,cluster1
579,1036,cluster1
580,1036,cluster1
581,1477,cluster1
582,1036,cluster1
583,1036,cluster1
584,1036,cluster1
585,1036,cluster1
586,514,cluster1
587,1477,cluster1
588,1036,cluster1
589,1036,cluster1
590,1036,cluster1
591,1036,cluster1
592,1036,cluster1
593,1036,cluster1
594,1036,cluster1
595,1036,cluster1
596,1036,cluster1
597,1036,cluster1
598,1036,cluster1
599,1036,cluster1
600,1036,cluster1
601,1036,cluster1
602,1036,cluster1
603,1036,cluster1
604,1036,cluster1
605,1036,cluster1
606,1036,cluster1
607,1036,cluster1
608,1036,cluster1
609,1036,cluster1
610,1036,cluster1
611,1036,cluster1
612,1036,cluster1
613,1036,cluster1
614,1036,cluster1
615,1036,cluster1
616,1036,cluster1
617,1036,cluster1
618,1036,cluster1
619,1036,cluster1
620,1036,cluster1
621,1036,cluster1
622,514,cluster1
623,1044,cluster1
624,1044,cluster1
625,1044,cluster1
626,1044,cluster1
627,1044,cluster1
628,1044,cluster1
629,1044,cluster1
630,1044,cluster1
631,1044,cluster1
632,1044,cluster1
633,1044,cluster1
634,1044,cluster1
635,1044,cluster1
636,1044,cluster1
637,1044,cluster1
638,1044,cluster1
639,1477,cluster1
640,1036,cluster1
641,1036,cluster1
642,1477,cluster1
643,1036,cluster1
644,1036,cluster1
645,1036,cluster1
646,1036,cluster1
647,1036,cluster1
648,1036,cluster1
649,1036,cluster1
650,1036,cluster1
651,1036,cluster1
652,1036,cluster1
653,1036,cluster1
654,1036,cluster1
655,1036,cluster1
656,1036,cluster1
657,1036,cluster1
658,1036,cluster1
659,514,cluster1
660,1044,cluster1
661,1044,cluster1
662,1044,cluster1
663,1044,cluster1
664,1044,cluster1
665,1044,cluster1
666,1044,cluster1
667,1044,cluster1
668,1044,cluster1
669,1044,cluster1
670,1044,cluster1
671,1044,cluster1
672,1044,cluster1
673,1044,cluster1
674,1044,cluster1
675,1044,cluster1
676,1044,cluster1
677,1044,cluster1
678,1044,cluster1
679,1044,cluster1
680,1044,cluster1
681,1044,cluster1
682,1044,cluster1
683,1044,cluster1
684,1044,cluster1
685,1044,cluster1
686,1044,cluster1
687,1044,cluster1
688,1044,cluster1
689,1044,cluster1
690,1044,cluster1
691,1044,cluster1
692,1044,cluster1
693,1044,cluster1
694,1044,cluster1
695,514,cluster1
696,1044,cluster1
697,1044,cluster1
698,1044,cluster1
699,1044,cluster1
700,1044,cluster1
701,1044,cluster1
702,1044,cluster1
703,1044,cluster1
704,1044,cluster1
705,1044,cluster1
706,1044,cluster1
707,1044,cluster1
708,1044,cluster1
709,1044,cluster1
710,1044,cluster1
711,1044,cluster1
712,1044,cluster1
713,1044,cluster1
714,1044,cluster1
715,1044,cluster1
716,1044,cluster1
717,1044,cluster1
718,1044,cluster1
719,1044,cluster1
720,1044,cluster1
721,1044,cluster1
722,1044,cluster1
723,1044,cluster1
724,1044,cluster1
725,1044,cluster1
726,1044,cluster1
727,1044,cluster1
728,1044,cluster1
729,1044,cluster1
730,1044,cluster1
731,514,cluster1
732,1044,cluster1
733,1044,cluster1
734,1044,cluster1
735,1044,cluster1
736,1044,cluster1
737,1044,cluster1
738,1044,cluster1
739,1044,cluster1
740,1044,cluster1
741,514,cluster1
742,1044,cluster1
743,1044,cluster1
744,1044,cluster1
745,1044,cluster1
746,1044,cluster1
747,1044,cluster1
748,1044,cluster1
749,1044,cluster1
750,1044,cluster1
751,1044,cluster1
752,1044,cluster1
753,1044,cluster1
754,1044,cluster1
755,1044,cluster1
756,1044,cluster1
757,1044,cluster1
758,1044,cluster1
759,1477,cluster1
760,1036,cluster1
761,1036,cluster1
762,1036,cluster1
763,1036,cluster1
764,1036,cluster1
765,1477,cluster1
766,1036,cluster1
767,514,cluster1
768,1044,cluster1
769,1044,cluster1
770,1044,cluster1
771,1044,cluster1
772,1044,cluster1
773,1044,cluster1
774,1044,cluster1
775,1044,cluster1
776,1044,cluster1
777,1044,cluster1
778,1044,cluster1
779,1044,cluster1
780,1044,cluster1
781,1044,cluster1
782,1044,cluster1
783,1044,cluster1
784,1044,cluster1
785,1044,cluster1
786,1044,cluster1
787,1044,cluster1
788,1044,cluster1
789,1044,cluster1
790,1044,cluster1
791,1044,cluster1
792,1044,cluster1
793,1477,cluster1
794,1036,cluster1
795,1036,cluster1
796,1036,cluster1
797,1036,cluster1
798,1036,cluster1
799,1477,cluster1
800,1477,cluster1
801,1036,cluster1
802,1036,cluster1
803,1036,cluster1
804,514,cluster1
805,1044,cluster1
806,1044,cluster1
807,1044,cluster1
808,1044,cluster1
809,1044,cluster1
810,1044,cluster1
811,1044,cluster1
812,1044,cluster1
813,1044,cluster1
814,1044,cluster1
815,1044,cluster1
816,1044,cluster1
817,1044,cluster1
818,1044,cluster1
819,1044,cluster1
820,1044,cluster1
821,1044,cluster1
822,1044,cluster1
823,1044,cluster1
824,1044,cluster1
825,1044,cluster1
826,1044,cluster1
827,1044,cluster1
828,1044,cluster1
829,1044,cluster1
830,1044,cluster1
831,1044,cluster1
832,1044,cluster1
833,1044,cluster1
834,1044,cluster1
835,1044,cluster1
836,1044,cluster1
837,1044,cluster1
838,1044,cluster1
839,1044,cluster1
840,514,cluster1
841,1044,cluster1
842,1044,cluster1
843,2312,cluster0
844,1477,cluster1
845,1036,cluster1
846,1036,cluster1
847,1036,cluster1
848,1036,cluster1
849,1036,cluster1
850,1036,cluster1
851,1036,cluster1
852,1036,cluster1
853,1036,cluster1
854,1036,cluster1
855,1036,cluster1
856,1036,cluster1
857,1036,cluster1
858,1036,cluster1
859,1036,cluster1
860,1036,cluster1
861,1036,cluster1
862,1036,cluster1
863,1036,cluster1
864,1036,cluster1
865,1036,cluster1
