@relation 8.8.8.8_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0}

@data
362,517,cluster0
363,178,cluster0
364,344,cluster0
365,745,cluster0
366,442,cluster0
367,596,cluster0
368,442,cluster0
369,742,cluster0
370,442,cluster0
371,442,cluster0
372,502,cluster0
373,442,cluster0
374,442,cluster0
375,442,cluster0
376,442,cluster0
377,1346,cluster0
378,442,cluster0
379,457,cluster0
380,448,cluster0
381,448,cluster0
382,517,cluster0
383,89,cluster0
384,442,cluster0
385,442,cluster0
386,442,cluster0
387,521,cluster0
388,442,cluster0
389,592,cluster0
390,442,cluster0
391,884,cluster0
392,502,cluster0
393,442,cluster0
394,442,cluster0
395,442,cluster0
396,607,cluster0
397,502,cluster0
398,457,cluster0
399,760,cluster0
400,448,cluster0
401,89,cluster0
402,521,cluster0
403,592,cluster0
404,442,cluster0
405,442,cluster0
406,442,cluster0
407,502,cluster0
408,442,cluster0
409,442,cluster0
410,442,cluster0
411,442,cluster0
412,502,cluster0
413,442,cluster0
414,442,cluster0
415,442,cluster0
416,569,cluster0
417,502,cluster0
418,442,cluster0
419,448,cluster0
420,178,cluster0
421,344,cluster0
422,521,cluster0
423,442,cluster0
424,442,cluster0
425,442,cluster0
426,442,cluster0
427,502,cluster0
428,442,cluster0
429,442,cluster0
430,442,cluster0
431,569,cluster0
432,502,cluster0
433,442,cluster0
434,442,cluster0
435,442,cluster0
436,442,cluster0
437,502,cluster0
438,760,cluster0
439,178,cluster0
440,344,cluster0
441,442,cluster0
442,521,cluster0
443,442,cluster0
444,442,cluster0
445,442,cluster0
446,442,cluster0
447,502,cluster0
448,442,cluster0
449,592,cluster0
450,442,cluster0
451,442,cluster0
452,502,cluster0
453,442,cluster0
454,442,cluster0
455,442,cluster0
456,442,cluster0
457,502,cluster0
458,442,cluster0
459,457,cluster0
460,225,cluster0
461,442,cluster0
462,521,cluster0
463,442,cluster0
464,368,cluster0
465,448,cluster0
466,448,cluster0
467,527,cluster0
468,448,cluster0
469,448,cluster0
470,448,cluster0
471,770,cluster0
472,527,cluster0
473,448,cluster0
474,448,cluster0
475,448,cluster0
476,448,cluster0
477,527,cluster0
478,448,cluster0
479,178,cluster0
480,433,cluster0
481,448,cluster0
482,522,cluster0
483,448,cluster0
484,448,cluster0
485,448,cluster0
486,448,cluster0
487,602,cluster0
488,448,cluster0
489,448,cluster0
490,448,cluster0
491,747,cluster0
492,527,cluster0
493,448,cluster0
494,448,cluster0
495,448,cluster0
496,448,cluster0
497,527,cluster0
498,448,cluster0
499,178,cluster0
500,442,cluster0
501,457,cluster0
502,522,cluster0
503,448,cluster0
504,448,cluster0
505,448,cluster0
506,448,cluster0
507,849,cluster0
508,448,cluster0
509,448,cluster0
510,448,cluster0
511,597,cluster0
512,527,cluster0
513,448,cluster0
514,448,cluster0
515,448,cluster0
516,448,cluster0
517,527,cluster0
518,448,cluster0
519,89,cluster0
520,442,cluster0
521,442,cluster0
522,522,cluster0
523,448,cluster0
524,448,cluster0
525,448,cluster0
526,598,cluster0
527,527,cluster0
528,448,cluster0
529,448,cluster0
530,448,cluster0
531,448,cluster0
532,527,cluster0
533,448,cluster0
534,448,cluster0
535,448,cluster0
536,448,cluster0
537,527,cluster0
538,448,cluster0
539,178,cluster0
540,344,cluster0
541,442,cluster0
542,531,cluster0
543,779,cluster0
544,448,cluster0
545,597,cluster0
546,448,cluster0
547,527,cluster0
548,448,cluster0
549,448,cluster0
550,448,cluster0
551,448,cluster0
552,527,cluster0
553,448,cluster0
554,448,cluster0
555,448,cluster0
556,448,cluster0
557,527,cluster0
558,597,cluster0
559,178,cluster0
560,344,cluster0
561,442,cluster0
562,531,cluster0
563,442,cluster0
564,448,cluster0
565,448,cluster0
566,448,cluster0
567,527,cluster0
568,448,cluster0
569,448,cluster0
570,448,cluster0
571,448,cluster0
572,527,cluster0
573,762,cluster0
574,448,cluster0
575,448,cluster0
576,597,cluster0
577,527,cluster0
578,448,cluster0
579,178,cluster0
580,344,cluster0
581,442,cluster0
582,531,cluster0
583,442,cluster0
584,457,cluster0
585,448,cluster0
586,448,cluster0
587,676,cluster0
588,448,cluster0
589,448,cluster0
590,448,cluster0
591,448,cluster0
592,527,cluster0
593,448,cluster0
594,448,cluster0
595,448,cluster0
596,448,cluster0
597,527,cluster0
598,448,cluster0
599,448,cluster0
600,89,cluster0
601,442,cluster0
602,531,cluster0
603,442,cluster0
604,442,cluster0
605,442,cluster0
606,597,cluster0
607,602,cluster0
608,448,cluster0
609,448,cluster0
610,448,cluster0
611,448,cluster0
612,527,cluster0
613,770,cluster0
614,448,cluster0
615,448,cluster0
616,448,cluster0
617,1361,cluster0
618,448,cluster0
619,448,cluster0
620,89,cluster0
621,442,cluster0
622,531,cluster0
623,442,cluster0
624,606,cluster0
625,442,cluster0
626,457,cluster0
627,517,cluster0
628,448,cluster0
629,448,cluster0
630,448,cluster0
631,448,cluster0
632,517,cluster0
633,448,cluster0
634,448,cluster0
635,448,cluster0
636,448,cluster0
637,517,cluster0
638,598,cluster0
639,448,cluster0
640,89,cluster0
641,823,cluster0
642,821,cluster0
643,573,cluster0
644,771,cluster0
645,531,cluster0
646,531,cluster0
647,517,cluster0
648,517,cluster0
649,448,cluster0
650,543,cluster0
651,448,cluster0
652,517,cluster0
653,598,cluster0
654,522,cluster0
655,448,cluster0
656,448,cluster0
657,609,cluster0
658,448,cluster0
659,371,cluster0
660,222,cluster0
661,442,cluster0
662,521,cluster0
663,531,cluster0
664,442,cluster0
665,442,cluster0
666,442,cluster0
667,740,cluster0
668,448,cluster0
669,448,cluster0
670,448,cluster0
671,597,cluster0
672,622,cluster0
673,448,cluster0
674,543,cluster0
675,448,cluster0
676,862,cluster0
677,517,cluster0
678,448,cluster0
679,543,cluster0
680,89,cluster0
681,531,cluster0
682,521,cluster0
683,442,cluster0
684,442,cluster0
685,531,cluster0
686,442,cluster0
687,502,cluster0
688,606,cluster0
689,522,cluster0
690,448,cluster0
691,448,cluster0
692,517,cluster0
693,448,cluster0
694,540,cluster0
695,448,cluster0
696,448,cluster0
697,517,cluster0
698,522,cluster0
699,540,cluster0
700,89,cluster0
701,531,cluster0
702,610,cluster0
703,606,cluster0
704,531,cluster0
705,442,cluster0
706,492,cluster0
707,591,cluster0
708,492,cluster0
709,442,cluster0
710,599,cluster0
711,448,cluster0
712,696,cluster0
713,543,cluster0
714,834,cluster0
715,597,cluster0
716,599,cluster0
717,517,cluster0
718,507,cluster0
719,448,cluster0
720,237,cluster0
721,442,cluster0
722,660,cluster0
723,442,cluster0
724,492,cluster0
725,528,cluster0
726,492,cluster0
727,573,cluster0
728,581,cluster0
729,442,cluster0
730,656,cluster0
731,448,cluster0
732,586,cluster0
733,522,cluster0
734,507,cluster0
735,448,cluster0
736,507,cluster0
737,517,cluster0
738,599,cluster0
739,448,cluster0
740,148,cluster0
741,534,cluster0
742,684,cluster0
743,681,cluster0
744,764,cluster0
745,442,cluster0
746,442,cluster0
747,607,cluster0
748,442,cluster0
749,442,cluster0
750,442,cluster0
751,626,cluster0
752,517,cluster0
753,543,cluster0
754,448,cluster0
755,540,cluster0
756,448,cluster0
757,517,cluster0
758,448,cluster0
759,448,cluster0
760,184,cluster0
761,531,cluster0
762,595,cluster0
763,592,cluster0
764,602,cluster0
765,442,cluster0
766,581,cluster0
767,502,cluster0
768,581,cluster0
769,442,cluster0
770,581,cluster0
771,442,cluster0
772,571,cluster0
773,543,cluster0
774,507,cluster0
775,448,cluster0
776,599,cluster0
777,609,cluster0
778,507,cluster0
779,584,cluster0
780,237,cluster0
781,433,cluster0
782,917,cluster0
783,442,cluster0
784,492,cluster0
785,534,cluster0
786,584,cluster0
787,521,cluster0
788,584,cluster0
789,442,cluster0
790,581,cluster0
791,442,cluster0
792,571,cluster0
793,531,cluster0
794,492,cluster0
795,543,cluster0
796,657,cluster0
797,517,cluster0
798,507,cluster0
799,543,cluster0
800,507,cluster0
801,89,cluster0
802,687,cluster0
803,531,cluster0
804,492,cluster0
805,581,cluster0
806,442,cluster0
807,571,cluster0
808,528,cluster0
809,492,cluster0
810,528,cluster0
811,492,cluster0
812,607,cluster0
813,965,cluster0
814,442,cluster0
815,492,cluster0
816,599,cluster0
817,517,cluster0
818,599,cluster0
819,448,cluster0
820,543,cluster0
821,276,cluster0
822,423,cluster0
823,442,cluster0
824,534,cluster0
825,534,cluster0
826,442,cluster0
827,521,cluster0
828,531,cluster0
829,442,cluster0
830,606,cluster0
831,534,cluster0
832,502,cluster0
833,528,cluster0
834,442,cluster0
835,534,cluster0
836,724,cluster0
837,457,cluster0
838,609,cluster0
839,448,cluster0
840,448,cluster0
841,89,cluster0
842,521,cluster0
843,517,cluster0
844,442,cluster0
845,442,cluster0
846,671,cluster0
847,502,cluster0
848,502,cluster0
849,764,cluster0
850,442,cluster0
851,442,cluster0
852,502,cluster0
853,442,cluster0
854,442,cluster0
855,368,cluster0
856,442,cluster0
857,1510,cluster0
858,448,cluster0
859,448,cluster0
860,89,cluster0
861,442,cluster0
862,521,cluster0
863,442,cluster0
864,442,cluster0
865,442,cluster0
866,442,cluster0
867,502,cluster0
868,442,cluster0
869,442,cluster0
870,442,cluster0
871,442,cluster0
872,502,cluster0
873,442,cluster0
874,442,cluster0
875,442,cluster0
876,569,cluster0
877,502,cluster0
878,448,cluster0
879,448,cluster0
880,89,cluster0
881,442,cluster0
882,521,cluster0
883,442,cluster0
884,442,cluster0
885,442,cluster0
886,442,cluster0
887,824,cluster0
888,442,cluster0
889,442,cluster0
890,442,cluster0
891,442,cluster0
892,502,cluster0
893,442,cluster0
894,569,cluster0
895,442,cluster0
896,442,cluster0
897,502,cluster0
898,442,cluster0
899,89,cluster0
900,442,cluster0
901,442,cluster0
902,521,cluster0
903,540,cluster0
904,592,cluster0
905,442,cluster0
906,368,cluster0
907,625,cluster0
908,448,cluster0
909,448,cluster0
910,448,cluster0
911,448,cluster0
912,527,cluster0
913,448,cluster0
914,448,cluster0
915,448,cluster0
916,448,cluster0
917,527,cluster0
918,178,cluster0
919,673,cluster0
920,597,cluster0
921,448,cluster0
922,522,cluster0
923,448,cluster0
924,448,cluster0
925,448,cluster0
926,448,cluster0
927,527,cluster0
928,448,cluster0
929,448,cluster0
930,448,cluster0
931,448,cluster0
932,527,cluster0
933,448,cluster0
934,448,cluster0
935,584,cluster0
936,448,cluster0
937,666,cluster0
938,89,cluster0
939,442,cluster0
940,442,cluster0
941,442,cluster0
942,522,cluster0
943,448,cluster0
944,448,cluster0
945,448,cluster0
946,448,cluster0
947,527,cluster0
948,448,cluster0
949,448,cluster0
950,448,cluster0
951,448,cluster0
952,849,cluster0
953,597,cluster0
954,448,cluster0
955,448,cluster0
956,448,cluster0
957,527,cluster0
958,89,cluster0
959,442,cluster0
960,442,cluster0
961,442,cluster0
962,531,cluster0
963,509,cluster0
964,448,cluster0
965,448,cluster0
966,448,cluster0
967,527,cluster0
968,448,cluster0
969,448,cluster0
970,597,cluster0
971,448,cluster0
972,527,cluster0
973,448,cluster0
974,448,cluster0
975,448,cluster0
976,448,cluster0
977,257,cluster0
978,344,cluster0
979,442,cluster0
980,442,cluster0
981,606,cluster0
982,531,cluster0
983,442,cluster0
984,448,cluster0
985,448,cluster0
986,762,cluster0
987,527,cluster0
988,448,cluster0
989,448,cluster0
990,448,cluster0
991,448,cluster0
992,527,cluster0
993,448,cluster0
994,448,cluster0
995,597,cluster0
996,448,cluster0
997,178,cluster0
998,442,cluster0
999,442,cluster0
1000,442,cluster0
1001,442,cluster0
1002,521,cluster0
1003,442,cluster0
1004,457,cluster0
1005,448,cluster0
1006,597,cluster0
1007,517,cluster0
1008,448,cluster0
1009,448,cluster0
1010,448,cluster0
1011,448,cluster0
1012,517,cluster0
1013,534,cluster0
1014,448,cluster0
1015,448,cluster0
1016,448,cluster0
1017,443,cluster0
1018,148,cluster0
1019,442,cluster0
1020,442,cluster0
1021,442,cluster0
1022,521,cluster0
1023,442,cluster0
1024,442,cluster0
1025,928,cluster0
1026,448,cluster0
1027,517,cluster0
1028,448,cluster0
1029,448,cluster0
1030,448,cluster0
1031,448,cluster0
1032,517,cluster0
1033,448,cluster0
1034,374,cluster0
1035,448,cluster0
1036,584,cluster0
1037,517,cluster0
1038,178,cluster0
1039,344,cluster0
1040,442,cluster0
1041,540,cluster0
1042,521,cluster0
1043,442,cluster0
1044,442,cluster0
1045,442,cluster0
1046,555,cluster0
1047,517,cluster0
1048,448,cluster0
1049,448,cluster0
1050,448,cluster0
1051,448,cluster0
1052,517,cluster0
1053,598,cluster0
1054,448,cluster0
1055,448,cluster0
1056,448,cluster0
1057,517,cluster0
1058,418,cluster0
1059,442,cluster0
1060,442,cluster0
1061,442,cluster0
1062,521,cluster0
1063,442,cluster0
1064,442,cluster0
1065,442,cluster0
1066,442,cluster0
1067,517,cluster0
1068,448,cluster0
1069,448,cluster0
1070,448,cluster0
1071,448,cluster0
1072,667,cluster0
1073,448,cluster0
1074,448,cluster0
1075,448,cluster0
1076,448,cluster0
1077,247,cluster0
1078,344,cluster0
1079,442,cluster0
1080,442,cluster0
1081,442,cluster0
1082,521,cluster0
1083,494,cluster0
1084,442,cluster0
1085,442,cluster0
1086,442,cluster0
1087,502,cluster0
1088,762,cluster0
1089,448,cluster0
1090,448,cluster0
1091,584,cluster0
1092,517,cluster0
1093,448,cluster0
1094,448,cluster0
1095,374,cluster0
1096,89,cluster0
1097,1385,cluster0
1098,442,cluster0
1099,442,cluster0
1100,442,cluster0
1101,368,cluster0
1102,428,cluster0
1103,442,cluster0
1104,540,cluster0
1105,457,cluster0
1106,448,cluster0
1107,667,cluster0
1108,448,cluster0
1109,448,cluster0
1110,448,cluster0
1111,448,cluster0
1112,517,cluster0
1113,178,cluster0
1114,344,cluster0
1115,442,cluster0
1116,442,cluster0
1117,521,cluster0
1118,442,cluster0
1119,442,cluster0
1120,442,cluster0
1121,745,cluster0
1122,502,cluster0
1123,502,cluster0
1124,442,cluster0
1125,442,cluster0
1126,704,cluster0
1127,443,cluster0
1128,517,cluster0
1129,448,cluster0
1130,448,cluster0
1131,448,cluster0
1132,158,cluster0
1133,521,cluster0
1134,442,cluster0
1135,442,cluster0
1136,540,cluster0
1137,521,cluster0
1138,521,cluster0
1139,442,cluster0
1140,592,cluster0
1141,442,cluster0
1142,502,cluster0
1143,502,cluster0
1144,540,cluster0
1145,442,cluster0
1146,442,cluster0
1147,502,cluster0
1148,517,cluster0
1149,448,cluster0
1150,546,cluster0
1151,89,cluster0
1152,447,cluster0
1153,521,cluster0
1154,540,cluster0
1155,540,cluster0
1156,442,cluster0
1157,502,cluster0
1158,974,cluster0
1159,442,cluster0
1160,442,cluster0
1161,442,cluster0
1162,502,cluster0
1163,502,cluster0
1164,442,cluster0
1165,555,cluster0
1166,374,cluster0
1167,517,cluster0
1168,247,cluster0
1169,270,cluster0
1170,442,cluster0
1171,442,cluster0
1172,521,cluster0
1173,521,cluster0
1174,442,cluster0
1175,442,cluster0
1176,638,cluster0
1177,577,cluster0
1178,502,cluster0
1179,442,cluster0
1180,442,cluster0
1181,442,cluster0
1182,502,cluster0
1183,502,cluster0
1184,442,cluster0
1185,555,cluster0
1186,448,cluster0
1187,158,cluster0
1188,769,cluster0
1189,368,cluster0
1190,442,cluster0
1191,764,cluster0
1192,521,cluster0
1193,502,cluster0
1194,442,cluster0
1195,368,cluster0
1196,442,cluster0
1197,428,cluster0
1198,502,cluster0
1199,442,cluster0
1200,569,cluster0
1201,442,cluster0
1202,502,cluster0
1203,652,cluster0
1204,374,cluster0
1205,89,cluster0
1206,368,cluster0
1207,651,cluster0
1208,521,cluster0
1209,442,cluster0
1210,442,cluster0
1211,442,cluster0
1212,502,cluster0
1213,502,cluster0
1214,540,cluster0
1215,368,cluster0
1216,540,cluster0
1217,502,cluster0
1218,495,cluster0
1219,546,cluster0
1220,448,cluster0
1221,374,cluster0
1222,178,cluster0
1223,457,cluster0
1224,546,cluster0
1225,374,cluster0
1226,762,cluster0
1227,522,cluster0
1228,448,cluster0
1229,546,cluster0
1230,695,cluster0
1231,448,cluster0
1232,527,cluster0
1233,527,cluster0
1234,448,cluster0
1235,448,cluster0
1236,448,cluster0
1237,527,cluster0
1238,527,cluster0
1239,546,cluster0
1240,89,cluster0
1241,442,cluster0
1242,531,cluster0
1243,522,cluster0
1244,448,cluster0
1245,448,cluster0
1246,448,cluster0
1247,527,cluster0
1248,527,cluster0
1249,598,cluster0
1250,546,cluster0
1251,448,cluster0
1252,527,cluster0
1253,527,cluster0
1254,546,cluster0
1255,546,cluster0
1256,448,cluster0
1257,453,cluster0
1258,89,cluster0
1259,638,cluster0
1260,457,cluster0
1261,448,cluster0
1262,522,cluster0
1263,374,cluster0
1264,448,cluster0
1265,688,cluster0
1266,448,cluster0
1267,527,cluster0
1268,527,cluster0
1269,746,cluster0
1270,448,cluster0
1271,522,cluster0
1272,448,cluster0
1273,453,cluster0
1274,448,cluster0
1275,448,cluster0
1276,89,cluster0
1277,442,cluster0
1278,531,cluster0
1279,442,cluster0
1280,457,cluster0
1281,448,cluster0
1282,448,cluster0
1283,527,cluster0
1284,448,cluster0
1285,597,cluster0
1286,448,cluster0
1287,448,cluster0
1288,527,cluster0
1289,448,cluster0
1290,448,cluster0
1291,546,cluster0
1292,448,cluster0
1293,527,cluster0
1294,448,cluster0
1295,89,cluster0
1296,442,cluster0
1297,898,cluster0
1298,531,cluster0
1299,442,cluster0
1300,374,cluster0
1301,448,cluster0
1302,448,cluster0
1303,527,cluster0
1304,448,cluster0
1305,448,cluster0
1306,509,cluster0
1307,448,cluster0
1308,527,cluster0
1309,448,cluster0
1310,448,cluster0
1311,448,cluster0
1312,448,cluster0
1313,677,cluster0
1314,89,cluster0
1315,442,cluster0
1316,442,cluster0
1317,442,cluster0
1318,531,cluster0
1319,442,cluster0
1320,448,cluster0
1321,448,cluster0
1322,448,cluster0
1323,527,cluster0
1324,448,cluster0
1325,448,cluster0
1326,448,cluster0
1327,448,cluster0
1328,527,cluster0
1329,448,cluster0
1330,374,cluster0
1331,448,cluster0
1332,906,cluster0
1333,178,cluster0
1334,442,cluster0
1335,442,cluster0
1336,442,cluster0
1337,1297,cluster0
1338,531,cluster0
1339,442,cluster0
1340,448,cluster0
1341,448,cluster0
1342,448,cluster0
1343,527,cluster0
1344,448,cluster0
1345,448,cluster0
1346,448,cluster0
1347,448,cluster0
1348,527,cluster0
1349,448,cluster0
1350,742,cluster0
1351,448,cluster0
1352,89,cluster0
1353,531,cluster0
1354,442,cluster0
1355,442,cluster0
1356,442,cluster0
1357,442,cluster0
1358,521,cluster0
1359,442,cluster0
1360,448,cluster0
1361,448,cluster0
1362,448,cluster0
1363,517,cluster0
1364,770,cluster0
1365,448,cluster0
1366,448,cluster0
1367,584,cluster0
1368,517,cluster0
1369,448,cluster0
1370,448,cluster0
1371,448,cluster0
1372,89,cluster0
1373,521,cluster0
1374,442,cluster0
1375,442,cluster0
1376,442,cluster0
1377,442,cluster0
1378,521,cluster0
1379,569,cluster0
1380,442,cluster0
1381,448,cluster0
1382,448,cluster0
1383,517,cluster0
1384,448,cluster0
1385,546,cluster0
1386,448,cluster0
1387,448,cluster0
1388,517,cluster0
1389,448,cluster0
1390,448,cluster0
1391,89,cluster0
1392,442,cluster0
1393,521,cluster0
1394,606,cluster0
1395,442,cluster0
1396,442,cluster0
1397,442,cluster0
1398,521,cluster0
1399,442,cluster0
1400,442,cluster0
1401,457,cluster0
1402,448,cluster0
1403,839,cluster0
1404,448,cluster0
1405,448,cluster0
1406,448,cluster0
1407,448,cluster0
1408,517,cluster0
1409,448,cluster0
1410,448,cluster0
1411,89,cluster0
1412,442,cluster0
1413,671,cluster0
1414,442,cluster0
1415,442,cluster0
1416,442,cluster0
1417,442,cluster0
1418,502,cluster0
1419,442,cluster0
1420,442,cluster0
1421,448,cluster0
1422,448,cluster0
1423,517,cluster0
1424,584,cluster0
1425,448,cluster0
1426,509,cluster0
1427,448,cluster0
1428,517,cluster0
1429,448,cluster0
1430,448,cluster0
1431,89,cluster0
1432,442,cluster0
1433,521,cluster0
1434,540,cluster0
1435,442,cluster0
1436,442,cluster0
1437,442,cluster0
1438,502,cluster0
