@relation 172.217.161.238_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0}

@data
0,5642,cluster0
1,66,cluster0
2,132,cluster0
3,66,cluster0
4,132,cluster0
5,4067,cluster0
6,8858,cluster0
7,4015,cluster0
8,7822,cluster0
9,4068,cluster0
10,7951,cluster0
11,8365,cluster0
12,7946,cluster0
13,4057,cluster0
14,7812,cluster0
15,3790,cluster0
16,7882,cluster0
17,3933,cluster0
