@relation 23.23.189.20_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
206,985,cluster0
207,774,cluster1
208,774,cluster1
209,975,cluster0
210,985,cluster0
211,774,cluster1
212,774,cluster1
213,975,cluster0
214,794,cluster1
215,985,cluster0
216,774,cluster1
217,774,cluster1
218,975,cluster0
219,985,cluster0
220,774,cluster1
221,774,cluster1
222,975,cluster0
223,794,cluster1
224,985,cluster0
225,774,cluster1
226,774,cluster1
227,975,cluster0
228,1176,cluster0
229,985,cluster0
230,774,cluster1
231,975,cluster0
232,794,cluster1
233,985,cluster0
234,774,cluster1
235,774,cluster1
236,975,cluster0
237,985,cluster0
238,774,cluster1
239,774,cluster1
240,975,cluster0
241,794,cluster1
242,985,cluster0
243,774,cluster1
244,774,cluster1
245,975,cluster0
246,985,cluster0
247,774,cluster1
248,774,cluster1
249,975,cluster0
250,794,cluster1
251,985,cluster0
252,774,cluster1
253,774,cluster1
254,975,cluster0
255,794,cluster1
256,985,cluster0
257,774,cluster1
258,774,cluster1
259,975,cluster0
260,985,cluster0
261,774,cluster1
262,774,cluster1
263,975,cluster0
264,794,cluster1
265,985,cluster0
266,774,cluster1
267,774,cluster1
268,975,cluster0
269,985,cluster0
270,774,cluster1
271,774,cluster1
272,975,cluster0
273,794,cluster1
274,985,cluster0
275,774,cluster1
276,774,cluster1
277,975,cluster0
278,985,cluster0
279,774,cluster1
280,774,cluster1
281,975,cluster0
282,794,cluster1
283,985,cluster0
284,774,cluster1
285,774,cluster1
286,975,cluster0
287,985,cluster0
288,774,cluster1
289,774,cluster1
290,975,cluster0
291,794,cluster1
292,985,cluster0
293,774,cluster1
294,774,cluster1
295,975,cluster0
296,985,cluster0
297,774,cluster1
298,774,cluster1
299,975,cluster0
300,794,cluster1
301,985,cluster0
302,774,cluster1
303,774,cluster1
304,975,cluster0
305,794,cluster1
306,985,cluster0
307,774,cluster1
308,774,cluster1
309,975,cluster0
310,985,cluster0
311,774,cluster1
312,774,cluster1
313,975,cluster0
314,794,cluster1
315,985,cluster0
316,774,cluster1
317,774,cluster1
318,975,cluster0
319,985,cluster0
320,774,cluster1
321,774,cluster1
322,975,cluster0
323,794,cluster1
324,985,cluster0
325,774,cluster1
326,583,cluster1
327,583,cluster1
328,985,cluster0
329,774,cluster1
330,774,cluster1
331,975,cluster0
332,794,cluster1
333,985,cluster0
334,774,cluster1
335,774,cluster1
336,975,cluster0
337,985,cluster0
338,774,cluster1
339,774,cluster1
340,975,cluster0
341,794,cluster1
342,985,cluster0
343,774,cluster1
344,774,cluster1
345,975,cluster0
346,985,cluster0
347,774,cluster1
348,774,cluster1
349,975,cluster0
350,794,cluster1
351,985,cluster0
352,774,cluster1
353,774,cluster1
354,975,cluster0
355,794,cluster1
356,985,cluster0
357,774,cluster1
358,774,cluster1
359,975,cluster0
360,985,cluster0
361,774,cluster1
362,774,cluster1
363,975,cluster0
364,794,cluster1
365,985,cluster0
366,774,cluster1
367,774,cluster1
368,975,cluster0
369,985,cluster0
370,774,cluster1
371,774,cluster1
372,975,cluster0
373,794,cluster1
374,985,cluster0
375,774,cluster1
376,774,cluster1
377,975,cluster0
378,985,cluster0
379,774,cluster1
380,774,cluster1
381,975,cluster0
382,794,cluster1
383,985,cluster0
384,774,cluster1
385,774,cluster1
386,975,cluster0
387,985,cluster0
388,774,cluster1
389,774,cluster1
390,975,cluster0
391,794,cluster1
392,985,cluster0
393,774,cluster1
394,774,cluster1
395,975,cluster0
396,985,cluster0
397,774,cluster1
398,774,cluster1
399,975,cluster0
400,794,cluster1
401,985,cluster0
402,774,cluster1
403,774,cluster1
404,975,cluster0
405,794,cluster1
406,985,cluster0
407,774,cluster1
408,774,cluster1
409,975,cluster0
410,985,cluster0
411,774,cluster1
412,774,cluster1
413,975,cluster0
414,794,cluster1
415,985,cluster0
416,774,cluster1
417,774,cluster1
418,975,cluster0
419,985,cluster0
420,774,cluster1
421,774,cluster1
422,975,cluster0
423,794,cluster1
424,985,cluster0
425,774,cluster1
426,774,cluster1
427,975,cluster0
428,985,cluster0
429,774,cluster1
430,774,cluster1
431,975,cluster0
432,794,cluster1
433,985,cluster0
434,774,cluster1
435,774,cluster1
436,975,cluster0
437,985,cluster0
438,774,cluster1
439,774,cluster1
440,975,cluster0
441,794,cluster1
442,985,cluster0
443,774,cluster1
444,774,cluster1
445,975,cluster0
446,985,cluster0
447,774,cluster1
448,774,cluster1
449,975,cluster0
450,794,cluster1
451,985,cluster0
452,774,cluster1
453,774,cluster1
454,975,cluster0
455,985,cluster0
456,774,cluster1
457,774,cluster1
458,774,cluster1
459,975,cluster0
460,985,cluster0
461,774,cluster1
462,774,cluster1
463,975,cluster0
464,794,cluster1
465,985,cluster0
466,774,cluster1
467,774,cluster1
468,975,cluster0
469,985,cluster0
470,774,cluster1
471,774,cluster1
472,975,cluster0
473,794,cluster1
474,985,cluster0
475,774,cluster1
476,774,cluster1
477,975,cluster0
478,985,cluster0
479,774,cluster1
480,774,cluster1
481,975,cluster0
482,794,cluster1
483,985,cluster0
484,774,cluster1
485,774,cluster1
486,975,cluster0
487,985,cluster0
488,774,cluster1
489,774,cluster1
490,975,cluster0
491,794,cluster1
492,985,cluster0
493,774,cluster1
494,774,cluster1
495,975,cluster0
496,985,cluster0
497,774,cluster1
498,774,cluster1
499,975,cluster0
500,794,cluster1
501,985,cluster0
502,774,cluster1
503,774,cluster1
504,975,cluster0
505,985,cluster0
506,774,cluster1
507,774,cluster1
508,774,cluster1
509,975,cluster0
510,985,cluster0
511,774,cluster1
512,774,cluster1
513,975,cluster0
514,794,cluster1
515,985,cluster0
516,774,cluster1
517,774,cluster1
518,975,cluster0
519,985,cluster0
520,774,cluster1
521,774,cluster1
522,975,cluster0
523,794,cluster1
524,985,cluster0
525,774,cluster1
526,774,cluster1
527,975,cluster0
528,985,cluster0
529,774,cluster1
530,774,cluster1
531,975,cluster0
532,794,cluster1
533,985,cluster0
534,774,cluster1
535,774,cluster1
536,975,cluster0
537,985,cluster0
538,774,cluster1
539,774,cluster1
540,975,cluster0
541,794,cluster1
542,985,cluster0
543,774,cluster1
544,774,cluster1
545,975,cluster0
546,985,cluster0
547,774,cluster1
548,774,cluster1
549,975,cluster0
550,794,cluster1
551,985,cluster0
552,774,cluster1
553,774,cluster1
554,975,cluster0
555,985,cluster0
556,774,cluster1
557,774,cluster1
558,774,cluster1
559,975,cluster0
560,985,cluster0
561,774,cluster1
562,774,cluster1
563,975,cluster0
564,794,cluster1
565,985,cluster0
566,774,cluster1
567,774,cluster1
568,975,cluster0
569,985,cluster0
570,774,cluster1
571,774,cluster1
572,975,cluster0
573,794,cluster1
574,985,cluster0
575,774,cluster1
576,774,cluster1
577,975,cluster0
578,985,cluster0
579,774,cluster1
580,774,cluster1
581,975,cluster0
582,794,cluster1
583,985,cluster0
584,774,cluster1
585,774,cluster1
586,975,cluster0
587,985,cluster0
588,774,cluster1
589,774,cluster1
590,975,cluster0
591,794,cluster1
592,985,cluster0
593,774,cluster1
594,774,cluster1
595,975,cluster0
596,985,cluster0
597,774,cluster1
598,774,cluster1
599,975,cluster0
600,794,cluster1
601,985,cluster0
602,774,cluster1
603,774,cluster1
604,975,cluster0
605,985,cluster0
606,774,cluster1
607,774,cluster1
608,774,cluster1
609,975,cluster0
610,985,cluster0
611,774,cluster1
612,774,cluster1
613,975,cluster0
614,794,cluster1
615,985,cluster0
616,774,cluster1
617,774,cluster1
618,975,cluster0
619,985,cluster0
620,774,cluster1
621,774,cluster1
622,975,cluster0
623,794,cluster1
624,985,cluster0
625,774,cluster1
626,774,cluster1
627,975,cluster0
628,985,cluster0
629,774,cluster1
630,774,cluster1
631,975,cluster0
632,794,cluster1
633,985,cluster0
634,774,cluster1
635,774,cluster1
636,975,cluster0
637,985,cluster0
638,774,cluster1
639,774,cluster1
640,975,cluster0
641,794,cluster1
642,985,cluster0
643,774,cluster1
644,774,cluster1
645,975,cluster0
646,985,cluster0
647,774,cluster1
648,774,cluster1
649,975,cluster0
650,794,cluster1
651,985,cluster0
652,774,cluster1
653,774,cluster1
654,975,cluster0
655,985,cluster0
656,774,cluster1
657,774,cluster1
658,975,cluster0
659,794,cluster1
660,985,cluster0
661,774,cluster1
662,774,cluster1
663,975,cluster0
664,794,cluster1
665,985,cluster0
666,774,cluster1
667,774,cluster1
668,975,cluster0
669,985,cluster0
670,774,cluster1
671,774,cluster1
672,975,cluster0
673,794,cluster1
674,985,cluster0
675,774,cluster1
676,774,cluster1
677,975,cluster0
678,985,cluster0
679,774,cluster1
680,774,cluster1
681,975,cluster0
682,794,cluster1
683,985,cluster0
684,774,cluster1
685,774,cluster1
686,975,cluster0
687,985,cluster0
688,774,cluster1
689,774,cluster1
690,975,cluster0
691,794,cluster1
692,985,cluster0
693,774,cluster1
694,774,cluster1
695,975,cluster0
696,985,cluster0
697,774,cluster1
698,774,cluster1
699,975,cluster0
700,794,cluster1
701,985,cluster0
702,774,cluster1
703,774,cluster1
704,975,cluster0
705,985,cluster0
706,774,cluster1
707,774,cluster1
708,975,cluster0
709,794,cluster1
710,985,cluster0
711,774,cluster1
712,774,cluster1
713,975,cluster0
714,794,cluster1
715,985,cluster0
716,774,cluster1
717,774,cluster1
718,975,cluster0
719,985,cluster0
720,774,cluster1
721,774,cluster1
722,975,cluster0
723,794,cluster1
724,985,cluster0
725,774,cluster1
726,774,cluster1
727,975,cluster0
728,985,cluster0
729,774,cluster1
730,774,cluster1
731,975,cluster0
732,794,cluster1
733,985,cluster0
734,774,cluster1
735,774,cluster1
736,975,cluster0
737,985,cluster0
738,774,cluster1
739,774,cluster1
740,975,cluster0
741,794,cluster1
742,985,cluster0
743,774,cluster1
744,774,cluster1
745,975,cluster0
746,985,cluster0
747,774,cluster1
748,774,cluster1
749,975,cluster0
750,794,cluster1
751,985,cluster0
752,774,cluster1
753,774,cluster1
754,975,cluster0
755,985,cluster0
756,774,cluster1
757,774,cluster1
758,975,cluster0
759,794,cluster1
760,985,cluster0
761,774,cluster1
762,774,cluster1
763,975,cluster0
764,794,cluster1
765,985,cluster0
766,774,cluster1
767,774,cluster1
768,975,cluster0
769,985,cluster0
770,774,cluster1
771,774,cluster1
772,975,cluster0
773,794,cluster1
774,985,cluster0
775,774,cluster1
776,774,cluster1
777,975,cluster0
778,985,cluster0
779,774,cluster1
780,774,cluster1
781,975,cluster0
782,794,cluster1
783,985,cluster0
784,774,cluster1
785,774,cluster1
786,975,cluster0
787,985,cluster0
788,774,cluster1
789,774,cluster1
790,975,cluster0
791,794,cluster1
792,985,cluster0
793,774,cluster1
794,774,cluster1
795,975,cluster0
796,985,cluster0
797,774,cluster1
798,774,cluster1
799,975,cluster0
800,794,cluster1
801,985,cluster0
802,774,cluster1
803,774,cluster1
804,975,cluster0
805,985,cluster0
806,774,cluster1
807,774,cluster1
808,975,cluster0
809,794,cluster1
810,985,cluster0
811,774,cluster1
812,774,cluster1
813,975,cluster0
814,794,cluster1
815,985,cluster0
816,774,cluster1
817,774,cluster1
818,975,cluster0
819,985,cluster0
820,774,cluster1
821,774,cluster1
822,975,cluster0
823,794,cluster1
824,985,cluster0
825,774,cluster1
826,774,cluster1
827,975,cluster0
828,985,cluster0
829,774,cluster1
830,774,cluster1
831,975,cluster0
832,794,cluster1
833,985,cluster0
834,774,cluster1
835,774,cluster1
836,975,cluster0
837,985,cluster0
838,774,cluster1
839,774,cluster1
840,975,cluster0
841,794,cluster1
842,985,cluster0
843,774,cluster1
844,774,cluster1
845,975,cluster0
846,985,cluster0
847,774,cluster1
848,774,cluster1
849,975,cluster0
850,794,cluster1
851,985,cluster0
852,774,cluster1
853,774,cluster1
854,975,cluster0
855,985,cluster0
856,774,cluster1
857,774,cluster1
858,975,cluster0
859,794,cluster1
860,985,cluster0
861,774,cluster1
862,774,cluster1
863,975,cluster0
864,985,cluster0
865,774,cluster1
866,774,cluster1
867,774,cluster1
868,975,cluster0
869,985,cluster0
870,774,cluster1
871,774,cluster1
872,975,cluster0
873,794,cluster1
874,985,cluster0
875,774,cluster1
876,774,cluster1
877,975,cluster0
878,985,cluster0
879,774,cluster1
880,774,cluster1
881,975,cluster0
882,794,cluster1
883,985,cluster0
884,774,cluster1
885,774,cluster1
886,975,cluster0
887,985,cluster0
888,774,cluster1
889,774,cluster1
890,975,cluster0
891,794,cluster1
892,985,cluster0
893,774,cluster1
894,774,cluster1
895,975,cluster0
896,985,cluster0
897,774,cluster1
898,774,cluster1
899,975,cluster0
900,794,cluster1
901,985,cluster0
902,774,cluster1
903,774,cluster1
904,975,cluster0
905,985,cluster0
906,774,cluster1
907,774,cluster1
908,975,cluster0
909,794,cluster1
910,985,cluster0
911,774,cluster1
912,774,cluster1
913,975,cluster0
914,985,cluster0
915,774,cluster1
916,774,cluster1
917,774,cluster1
918,975,cluster0
919,985,cluster0
920,774,cluster1
921,774,cluster1
922,975,cluster0
923,794,cluster1
924,985,cluster0
925,774,cluster1
926,774,cluster1
927,975,cluster0
928,985,cluster0
929,774,cluster1
930,774,cluster1
931,975,cluster0
932,794,cluster1
933,985,cluster0
934,774,cluster1
935,774,cluster1
936,975,cluster0
937,985,cluster0
938,774,cluster1
939,774,cluster1
940,975,cluster0
941,794,cluster1
942,985,cluster0
943,774,cluster1
944,774,cluster1
945,975,cluster0
946,985,cluster0
947,774,cluster1
948,1166,cluster0
949,975,cluster0
950,794,cluster1
951,985,cluster0
952,774,cluster1
953,774,cluster1
954,975,cluster0
955,985,cluster0
956,774,cluster1
957,774,cluster1
958,975,cluster0
959,794,cluster1
960,985,cluster0
961,774,cluster1
962,774,cluster1
963,975,cluster0
964,794,cluster1
965,985,cluster0
966,774,cluster1
967,774,cluster1
968,975,cluster0
969,985,cluster0
970,774,cluster1
971,774,cluster1
972,975,cluster0
973,794,cluster1
974,985,cluster0
975,774,cluster1
976,774,cluster1
977,975,cluster0
978,985,cluster0
979,774,cluster1
980,774,cluster1
981,975,cluster0
982,794,cluster1
983,985,cluster0
984,774,cluster1
985,774,cluster1
986,975,cluster0
987,985,cluster0
988,774,cluster1
989,774,cluster1
990,975,cluster0
991,794,cluster1
992,985,cluster0
993,774,cluster1
994,774,cluster1
995,975,cluster0
996,985,cluster0
997,774,cluster1
998,774,cluster1
999,975,cluster0
1000,794,cluster1
1001,985,cluster0
1002,774,cluster1
1003,774,cluster1
1004,975,cluster0
1005,985,cluster0
1006,774,cluster1
1007,774,cluster1
1008,975,cluster0
1009,794,cluster1
1010,985,cluster0
1011,774,cluster1
1012,774,cluster1
1013,975,cluster0
1014,985,cluster0
1015,774,cluster1
1016,774,cluster1
1017,774,cluster1
1018,975,cluster0
1019,985,cluster0
1020,774,cluster1
1021,774,cluster1
1022,975,cluster0
1023,794,cluster1
1024,985,cluster0
1025,774,cluster1
1026,774,cluster1
1027,975,cluster0
1028,985,cluster0
1029,774,cluster1
1030,774,cluster1
1031,975,cluster0
1032,794,cluster1
1033,985,cluster0
1034,774,cluster1
1035,774,cluster1
1036,975,cluster0
1037,985,cluster0
1038,774,cluster1
1039,774,cluster1
1040,975,cluster0
1041,794,cluster1
1042,985,cluster0
1043,774,cluster1
1044,774,cluster1
1045,975,cluster0
1046,985,cluster0
1047,774,cluster1
1048,774,cluster1
1049,975,cluster0
1050,794,cluster1
1051,985,cluster0
1052,774,cluster1
1053,774,cluster1
1054,975,cluster0
1055,985,cluster0
1056,774,cluster1
1057,774,cluster1
1058,975,cluster0
1059,794,cluster1
1060,985,cluster0
1061,774,cluster1
1062,774,cluster1
1063,975,cluster0
1064,985,cluster0
1065,774,cluster1
1066,774,cluster1
1067,774,cluster1
1068,975,cluster0
1069,985,cluster0
1070,774,cluster1
1071,774,cluster1
1072,975,cluster0
1073,794,cluster1
1074,985,cluster0
1075,774,cluster1
1076,774,cluster1
1077,975,cluster0
1078,985,cluster0
1079,774,cluster1
1080,774,cluster1
1081,975,cluster0
1082,794,cluster1
1083,985,cluster0
1084,774,cluster1
1085,774,cluster1
1086,975,cluster0
1087,985,cluster0
1088,774,cluster1
1089,774,cluster1
1090,975,cluster0
1091,794,cluster1
1092,985,cluster0
1093,774,cluster1
1094,774,cluster1
1095,975,cluster0
1096,985,cluster0
1097,774,cluster1
1098,774,cluster1
1099,975,cluster0
1100,794,cluster1
1101,985,cluster0
1102,774,cluster1
1103,774,cluster1
1104,975,cluster0
1105,985,cluster0
1106,774,cluster1
1107,774,cluster1
1108,975,cluster0
1109,794,cluster1
1110,985,cluster0
1111,774,cluster1
1112,774,cluster1
1113,975,cluster0
1114,985,cluster0
1115,774,cluster1
1116,774,cluster1
1117,774,cluster1
1118,975,cluster0
1119,985,cluster0
1120,774,cluster1
1121,774,cluster1
1122,975,cluster0
1123,794,cluster1
1124,985,cluster0
1125,774,cluster1
1126,774,cluster1
1127,975,cluster0
1128,985,cluster0
1129,774,cluster1
1130,774,cluster1
1131,975,cluster0
1132,794,cluster1
1133,985,cluster0
1134,774,cluster1
1135,774,cluster1
1136,975,cluster0
1137,985,cluster0
1138,774,cluster1
1139,774,cluster1
1140,975,cluster0
1141,794,cluster1
1142,985,cluster0
1143,774,cluster1
1144,774,cluster1
1145,975,cluster0
1146,985,cluster0
1147,774,cluster1
1148,774,cluster1
1149,975,cluster0
1150,794,cluster1
1151,985,cluster0
1152,774,cluster1
1153,774,cluster1
1154,975,cluster0
1155,985,cluster0
1156,774,cluster1
1157,774,cluster1
1158,975,cluster0
1159,794,cluster1
1160,985,cluster0
1161,774,cluster1
1162,774,cluster1
1163,975,cluster0
1164,985,cluster0
1165,774,cluster1
1166,774,cluster1
1167,774,cluster1
1168,975,cluster0
1169,985,cluster0
1170,774,cluster1
1171,774,cluster1
1172,975,cluster0
1173,794,cluster1
1174,985,cluster0
1175,774,cluster1
1176,774,cluster1
1177,975,cluster0
1178,985,cluster0
1179,774,cluster1
1180,774,cluster1
1181,975,cluster0
1182,794,cluster1
1183,985,cluster0
1184,774,cluster1
1185,774,cluster1
1186,975,cluster0
1187,985,cluster0
1188,774,cluster1
1189,774,cluster1
1190,975,cluster0
1191,794,cluster1
1192,985,cluster0
1193,774,cluster1
1194,774,cluster1
1195,975,cluster0
1196,985,cluster0
1197,774,cluster1
1198,774,cluster1
1199,975,cluster0
1200,794,cluster1
1201,985,cluster0
1202,774,cluster1
1203,774,cluster1
1204,975,cluster0
1205,985,cluster0
1206,774,cluster1
1207,774,cluster1
1208,975,cluster0
1209,794,cluster1
1210,985,cluster0
1211,774,cluster1
1212,774,cluster1
1213,975,cluster0
1214,985,cluster0
1215,774,cluster1
1216,774,cluster1
1217,774,cluster1
1218,975,cluster0
1219,985,cluster0
1220,774,cluster1
1221,774,cluster1
1222,975,cluster0
1223,794,cluster1
1224,985,cluster0
1225,774,cluster1
1226,774,cluster1
1227,975,cluster0
1228,985,cluster0
1229,774,cluster1
1230,774,cluster1
1231,975,cluster0
1232,794,cluster1
1233,985,cluster0
1234,774,cluster1
1235,774,cluster1
1236,975,cluster0
1237,985,cluster0
1238,774,cluster1
1239,774,cluster1
1240,975,cluster0
1241,794,cluster1
1242,985,cluster0
1243,774,cluster1
1244,774,cluster1
1245,975,cluster0
1246,985,cluster0
1247,774,cluster1
1248,774,cluster1
1249,975,cluster0
1250,794,cluster1
1251,985,cluster0
1252,774,cluster1
1253,774,cluster1
1254,975,cluster0
1255,985,cluster0
1256,774,cluster1
1257,774,cluster1
1258,975,cluster0
1259,794,cluster1
1260,985,cluster0
1261,774,cluster1
1262,774,cluster1
1263,975,cluster0
1264,985,cluster0
1265,774,cluster1
1266,774,cluster1
1267,774,cluster1
1268,975,cluster0
1269,985,cluster0
1270,774,cluster1
1271,774,cluster1
1272,975,cluster0
1273,794,cluster1
1274,985,cluster0
1275,774,cluster1
1276,774,cluster1
1277,975,cluster0
1278,985,cluster0
1279,774,cluster1
1280,774,cluster1
1281,975,cluster0
1282,794,cluster1
1283,985,cluster0
1284,774,cluster1
1285,774,cluster1
1286,975,cluster0
1287,985,cluster0
1288,774,cluster1
1289,774,cluster1
1290,975,cluster0
1291,794,cluster1
1292,985,cluster0
1293,774,cluster1
1294,774,cluster1
1295,975,cluster0
1296,985,cluster0
1297,774,cluster1
1298,774,cluster1
1299,975,cluster0
1300,794,cluster1
1301,985,cluster0
1302,774,cluster1
1303,774,cluster1
1304,975,cluster0
1305,985,cluster0
1306,774,cluster1
1307,774,cluster1
1308,975,cluster0
1309,794,cluster1
1310,985,cluster0
1311,774,cluster1
1312,774,cluster1
1313,975,cluster0
1314,985,cluster0
1315,774,cluster1
1316,774,cluster1
1317,774,cluster1
1318,975,cluster0
1319,985,cluster0
1320,774,cluster1
1321,774,cluster1
1322,975,cluster0
1323,794,cluster1
1324,985,cluster0
1325,774,cluster1
1326,774,cluster1
1327,975,cluster0
1328,985,cluster0
1329,774,cluster1
1330,774,cluster1
1331,975,cluster0
1332,794,cluster1
1333,985,cluster0
1334,774,cluster1
1335,774,cluster1
1336,975,cluster0
1337,985,cluster0
1338,774,cluster1
1339,774,cluster1
1340,975,cluster0
1341,794,cluster1
1342,985,cluster0
1343,774,cluster1
1344,774,cluster1
1345,975,cluster0
1346,985,cluster0
1347,774,cluster1
1348,774,cluster1
1349,975,cluster0
1350,794,cluster1
1351,985,cluster0
1352,774,cluster1
1353,774,cluster1
1354,975,cluster0
1355,985,cluster0
1356,774,cluster1
1357,774,cluster1
1358,975,cluster0
1359,794,cluster1
1360,985,cluster0
1361,774,cluster1
1362,774,cluster1
1363,975,cluster0
1364,985,cluster0
1365,774,cluster1
1366,774,cluster1
1367,774,cluster1
1368,975,cluster0
1369,985,cluster0
1370,774,cluster1
1371,774,cluster1
1372,975,cluster0
1373,794,cluster1
1374,985,cluster0
1375,774,cluster1
1376,774,cluster1
1377,975,cluster0
1378,985,cluster0
1379,774,cluster1
1380,774,cluster1
1381,975,cluster0
1382,794,cluster1
1383,985,cluster0
1384,774,cluster1
1385,774,cluster1
1386,975,cluster0
1387,985,cluster0
1388,774,cluster1
1389,774,cluster1
1390,975,cluster0
1391,794,cluster1
1392,985,cluster0
1393,774,cluster1
1394,774,cluster1
1395,975,cluster0
1396,985,cluster0
1397,774,cluster1
1398,774,cluster1
1399,975,cluster0
1400,794,cluster1
1401,985,cluster0
1402,774,cluster1
1403,774,cluster1
1404,975,cluster0
1405,985,cluster0
1406,774,cluster1
1407,774,cluster1
1408,975,cluster0
1409,794,cluster1
1410,985,cluster0
1411,774,cluster1
1412,774,cluster1
1413,975,cluster0
1414,985,cluster0
1415,774,cluster1
1416,774,cluster1
1417,975,cluster0
1418,794,cluster1
1419,985,cluster0
1420,774,cluster1
1421,774,cluster1
1422,975,cluster0
1423,794,cluster1
1424,985,cluster0
1425,774,cluster1
1426,774,cluster1
1427,975,cluster0
1428,985,cluster0
1429,774,cluster1
1430,774,cluster1
1431,975,cluster0
1432,794,cluster1
1433,985,cluster0
1434,774,cluster1
1435,774,cluster1
1436,975,cluster0
1437,985,cluster0
1438,774,cluster1
