@relation 93.184.216.34_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
0,808,cluster0
1,808,cluster0
2,808,cluster0
3,808,cluster0
4,808,cluster0
5,808,cluster0
6,808,cluster0
7,808,cluster0
8,808,cluster0
9,808,cluster0
10,808,cluster0
11,808,cluster0
12,808,cluster0
13,808,cluster0
14,808,cluster0
15,808,cluster0
16,808,cluster0
17,808,cluster0
18,808,cluster0
19,808,cluster0
20,808,cluster0
21,808,cluster0
22,808,cluster0
23,808,cluster0
24,808,cluster0
25,808,cluster0
26,808,cluster0
27,808,cluster0
28,808,cluster0
29,808,cluster0
30,808,cluster0
31,808,cluster0
32,808,cluster0
33,808,cluster0
34,808,cluster0
35,808,cluster0
36,808,cluster0
37,808,cluster0
38,808,cluster0
39,808,cluster0
40,808,cluster0
41,808,cluster0
42,808,cluster0
43,808,cluster0
44,808,cluster0
45,808,cluster0
46,808,cluster0
47,808,cluster0
48,808,cluster0
49,808,cluster0
50,808,cluster0
51,808,cluster0
52,808,cluster0
53,808,cluster0
54,808,cluster0
55,808,cluster0
56,808,cluster0
57,808,cluster0
58,808,cluster0
59,808,cluster0
60,808,cluster0
61,808,cluster0
62,808,cluster0
63,808,cluster0
64,808,cluster0
65,808,cluster0
66,808,cluster0
67,808,cluster0
68,808,cluster0
69,808,cluster0
70,808,cluster0
71,808,cluster0
72,808,cluster0
73,808,cluster0
74,808,cluster0
75,808,cluster0
76,808,cluster0
77,808,cluster0
78,808,cluster0
79,808,cluster0
80,808,cluster0
81,808,cluster0
82,808,cluster0
83,808,cluster0
84,808,cluster0
85,808,cluster0
86,808,cluster0
87,808,cluster0
88,808,cluster0
89,808,cluster0
90,808,cluster0
91,808,cluster0
92,808,cluster0
93,808,cluster0
94,808,cluster0
95,808,cluster0
96,808,cluster0
97,808,cluster0
98,808,cluster0
99,808,cluster0
100,808,cluster0
101,808,cluster0
102,808,cluster0
103,808,cluster0
104,808,cluster0
105,808,cluster0
106,808,cluster0
107,808,cluster0
108,808,cluster0
109,808,cluster0
110,808,cluster0
111,808,cluster0
112,808,cluster0
113,808,cluster0
114,808,cluster0
115,808,cluster0
116,808,cluster0
117,808,cluster0
118,808,cluster0
119,808,cluster0
120,808,cluster0
121,808,cluster0
122,808,cluster0
123,808,cluster0
124,808,cluster0
125,808,cluster0
126,808,cluster0
127,808,cluster0
128,808,cluster0
129,808,cluster0
130,808,cluster0
131,808,cluster0
132,808,cluster0
133,808,cluster0
134,808,cluster0
135,808,cluster0
136,808,cluster0
137,808,cluster0
138,808,cluster0
139,808,cluster0
140,808,cluster0
141,808,cluster0
142,808,cluster0
143,808,cluster0
144,808,cluster0
145,808,cluster0
146,808,cluster0
147,808,cluster0
148,808,cluster0
149,808,cluster0
150,808,cluster0
151,808,cluster0
152,808,cluster0
153,808,cluster0
154,808,cluster0
155,808,cluster0
156,808,cluster0
157,808,cluster0
158,808,cluster0
159,808,cluster0
160,808,cluster0
161,808,cluster0
162,808,cluster0
163,808,cluster0
164,808,cluster0
165,808,cluster0
166,808,cluster0
167,808,cluster0
168,808,cluster0
169,808,cluster0
170,808,cluster0
171,808,cluster0
172,808,cluster0
173,808,cluster0
174,808,cluster0
175,808,cluster0
176,808,cluster0
177,808,cluster0
178,808,cluster0
179,808,cluster0
180,808,cluster0
181,808,cluster0
182,808,cluster0
183,808,cluster0
184,808,cluster0
185,808,cluster0
186,808,cluster0
187,808,cluster0
188,808,cluster0
189,808,cluster0
190,808,cluster0
191,808,cluster0
192,808,cluster0
193,808,cluster0
194,808,cluster0
195,808,cluster0
196,808,cluster0
197,808,cluster0
198,808,cluster0
199,808,cluster0
200,808,cluster0
201,808,cluster0
202,808,cluster0
203,808,cluster0
204,808,cluster0
205,808,cluster0
206,808,cluster0
207,808,cluster0
208,808,cluster0
209,808,cluster0
210,808,cluster0
211,808,cluster0
212,808,cluster0
213,808,cluster0
214,808,cluster0
215,808,cluster0
216,808,cluster0
217,808,cluster0
218,808,cluster0
219,808,cluster0
220,808,cluster0
221,808,cluster0
222,808,cluster0
223,808,cluster0
224,808,cluster0
225,808,cluster0
226,808,cluster0
227,808,cluster0
228,808,cluster0
229,808,cluster0
230,808,cluster0
231,808,cluster0
232,808,cluster0
233,808,cluster0
234,808,cluster0
235,1624,cluster0
236,808,cluster0
237,808,cluster0
238,808,cluster0
239,808,cluster0
240,808,cluster0
241,808,cluster0
242,808,cluster0
243,808,cluster0
244,808,cluster0
245,808,cluster0
246,808,cluster0
247,808,cluster0
248,808,cluster0
249,808,cluster0
250,808,cluster0
251,808,cluster0
252,808,cluster0
253,808,cluster0
254,808,cluster0
255,808,cluster0
256,808,cluster0
257,808,cluster0
258,808,cluster0
259,808,cluster0
260,808,cluster0
261,808,cluster0
262,808,cluster0
263,808,cluster0
264,808,cluster0
265,808,cluster0
266,808,cluster0
267,808,cluster0
268,808,cluster0
269,808,cluster0
270,808,cluster0
271,808,cluster0
272,808,cluster0
273,808,cluster0
274,808,cluster0
275,808,cluster0
276,808,cluster0
277,808,cluster0
278,808,cluster0
279,808,cluster0
280,808,cluster0
281,808,cluster0
282,808,cluster0
283,808,cluster0
284,808,cluster0
285,808,cluster0
286,808,cluster0
287,808,cluster0
288,610,cluster0
289,198,cluster1
290,610,cluster0
291,198,cluster1
292,808,cluster0
293,808,cluster0
294,808,cluster0
295,808,cluster0
296,808,cluster0
