time_ave,time_sd,data_ave,data_sd,class
58.03333333333333,7.425107556272997,479.166666667,137.51377708756635,label
1274.0,0.0,1140.0,0.0,label
58.03333333333333,7.425107556272997,228.45,79.16742280340652,label
157.68421052631578,418.6816467551924,3491.36842105,450.38173405589083,label
797.75,1279.552534091508,31661.75,50306.45345467617,label
1934.0,0.0,14280.0,0.0,label
74.36170212765957,28.83291966966283,726.680851064,920.6860787427847,label
128.44444444444446,354.09857733283263,21555.037037,7668.182195528054,label
518.0,349.2907098678692,1770.0,900.6077947697322,label
58.03333333333333,7.425107556272997,2739.8,2388.2329506701517,label
272.75,370.2258601178475,621.75,924.8746874577117,label
434.0,750.0,42528.4,81049.26168349716,label
1064.0,1421.2846301849606,720.333333333,925.3670743127951,label
64.5925925925926,20.761002008322592,1282.7037037,1176.8484535312416,label
124.0,98.91073416638527,4167.7037037,5032.323893000166,label
