time_ave,time_sd,data_ave,data_sd,class
-0.894577501038,-0.961953325425,-0.583718843562,-0.464518391196,label
-0.894440906402,-0.962879380938,-0.604691049365,-0.466180556303,label
-0.230815696248,0.616804508811,-0.43275918659,-0.421954005738,label
1.32946957914,1.95597798628,2.21129222039,2.2326881634,label
0.414263487377,-0.977043195409,-0.617138995221,-0.47011531889,label
-0.894577501038,-0.961953325425,-0.583718843562,-0.464518391196,label
-0.894440906402,-0.962879380938,-0.604691049365,-0.466180556303,label
-0.230815696248,0.616804508811,-0.43275918659,-0.421954005738,label
1.32946957914,1.95597798628,2.21129222039,2.2326881634,label
0.414263487377,-0.977043195409,-0.617138995221,-0.47011531889,label
-0.894577501038,-0.961953325425,-0.583718843562,-0.464518391196,label
-0.894440906402,-0.962879380938,-0.604691049365,-0.466180556303,label
-0.230815696248,0.616804508811,-0.43275918659,-0.421954005738,label
1.32946957914,1.95597798628,2.21129222039,2.2326881634,label
0.414263487377,-0.977043195409,-0.617138995221,-0.47011531889,label
-0.894577501038,-0.961953325425,-0.583718843562,-0.464518391196,label
-0.894440906402,-0.962879380938,-0.604691049365,-0.466180556303,label
-0.230815696248,0.616804508811,-0.43275918659,-0.421954005738,label
1.32946957914,1.95597798628,2.21129222039,2.2326881634,label
0.414263487377,-0.977043195409,-0.617138995221,-0.47011531889,label
-0.894577501038,-0.961953325425,-0.583718843562,-0.464518391196,label
-0.894440906402,-0.962879380938,-0.604691049365,-0.466180556303,label
-0.230815696248,0.616804508811,-0.43275918659,-0.421954005738,label
1.32946957914,1.95597798628,2.21129222039,2.2326881634,label
0.414263487377,-0.977043195409,-0.617138995221,-0.47011531889,label
-0.894577501038,-0.961953325425,-0.583718843562,-0.464518391196,label
-0.894440906402,-0.962879380938,-0.604691049365,-0.466180556303,label
-0.230815696248,0.616804508811,-0.43275918659,-0.421954005738,label
1.32946957914,1.95597798628,2.21129222039,2.2326881634,label
0.414263487377,-0.977043195409,-0.617138995221,-0.47011531889,label
-0.894577501038,-0.961953325425,-0.583718843562,-0.464518391196,label
-0.894440906402,-0.962879380938,-0.604691049365,-0.466180556303,label
-0.230815696248,0.616804508811,-0.43275918659,-0.421954005738,label
