time_ave,time_sd,data_ave,data_sd,ip_number
59878.0,0.0,180.0,0.0,107.170.224.8_1
319.67041198501875,168.8391850192296,90.0,0.0,107.170.224.8_2
2814.8275862068967,3402.331128535922,90.0,0.0,129.6.15.30_1
14518.75,25045.021664744072,90.0,0.0,131.107.13.100_1
12658.833333333334,9746.344963056094,180.0,0.0,132.163.4.101_1
1685.1020408163265,2834.45094740783,90.0,0.0,132.163.4.101_2
12853.75,10229.323667159037,180.0,0.0,138.236.128.36_1
371.98268398268397,594.2213280530599,90.0,0.0,138.236.128.36_2
58858.0,0.0,90.0,0.0,173.71.69.90_1
16870.8,12670.727404533647,6159.4,321.6131838093706,176.32.100.25_1
265.2932098765432,2232.671826537799,360.969135802,132.72260233606795,176.32.100.25_2
15107.4,9472.425362070688,6254.0,121.26499907227972,176.32.98.204_1
200.9747474747475,1605.036627345271,360.055555556,121.40046404835546,176.32.98.204_2
291.0374149659864,36.352422204308716,995.095238095,89.74528076451219,192.168.1.1_1
778.9909090909091,559.6505483611999,94.9272727273,40.988847505567996,192.168.1.1_2
12706.8,9000.62772033151,180.0,0.0,198.38.16.1_1
416.65365853658534,909.3438867875179,90.0,0.0,198.38.16.1_2
16498.666666666668,5973.551725918361,180.0,0.0,204.11.201.12_1
1511.2820512820513,3767.074352446116,90.0,0.0,204.11.201.12_2
20008.75,9604.496612915224,5939.5,220.5136050224566,205.251.242.52_1
303.3285198555957,2266.6926646012284,356.317689531,118.13194060478135,205.251.242.52_2
9988.875,4548.308213981875,180.0,0.0,206.108.0.132_1
1249.609375,2386.4488433207844,90.0,0.0,206.108.0.132_2
5271.4375,3656.363339589455,180.0,0.0,207.171.178.6_1
566.7785234899329,931.5221925662619,90.0,0.0,207.171.178.6_2
40018.5,19439.5,980.0,0.0,208.67.220.220_1
292.0341296928328,46.52217566213052,488.293515358,24.11256011333205,208.67.220.220_2
21358.5,13799.5,180.0,0.0,208.75.88.4_1
1750.9714285714285,4267.792955787498,90.0,0.0,208.75.88.4_2
22978.5,8399.5,180.0,0.0,208.75.89.4_1
1303.5,2420.4955021248134,90.0,0.0,208.75.89.4_2
7144.9,4000.8395731396176,270.0,0.0,224.0.0.22_1
6668.916666666667,5024.920073300227,175.5,58.84513573779909,224.0.0.22_2
134.68818897637794,66.78156025156636,980.355905512,8.94123997058262,23.23.189.20_1
106.31592039800995,53.36175886091075,792.009950249,5.986710032434361,23.23.189.20_2
4033.95,1031.807417835325,580.5,108.08538291554507,239.255.255.250_1
21778.5,3119.5,180.0,0.0,45.79.10.228_1
3684.6428571428573,6814.080774471376,90.0,0.0,45.79.10.228_2
2828.9666666666667,1839.8121368468276,3819.46666667,100.71700728057577,54.239.26.180_1
3656.095238095238,3184.93734564616,278.380952381,250.95616695436337,54.239.26.180_2
11908.833333333334,8075.037469813307,6293.33333333,198.52595688109793,54.239.29.231_1
172.51494252873565,1403.6177449414968,359.887356322,127.02668269304483,54.239.29.231_2
11758.0,0.0,180.0,0.0,71.252.219.43_1
3374.9333333333334,7653.81958211425,90.0,0.0,71.252.219.43_2
5874.307692307692,3832.4356060547466,180.0,0.0,72.21.192.213_1
511.7546012269939,968.7065697656069,90.0,0.0,72.21.192.213_2
2544.4242424242425,1562.5436727046304,3765.15151515,242.63804208615204,72.21.207.109_1
3273.9583333333335,2679.211256432987,391.5,343.2797692844715,72.21.207.109_2
2621.548387096774,1696.3174504850144,3793.74193548,142.731864051475,72.21.207.120_1
4461.4375,3319.9497919537503,275.8125,206.50188217967894,72.21.207.120_2
33298.0,0.0,1657977.0,0.0,72.21.215.34_1
4255.95,487.4266585856791,2092.15,102.52915439034889,74.125.34.101_1
2027.547619047619,1988.6859289296794,115.30952381,74.00047879357271,74.125.34.101_2
291.0374149659864,36.352422204308716,973.554421769,86.7557880844975,8.8.8.8_1
4514.736842105263,2876.1166772706283,99.1578947368,47.338938193120455,8.8.8.8_2
289.06418918918916,40.51775471710602,823.668918919,87.19261750561171,93.184.216.34_1
4618.0,0.0,180.0,0.0,96.244.96.19_1
3088.8333333333335,3203.1874966802816,90.0,0.0,96.244.96.19_2
19198.0,0.0,180.0,0.0,97.107.128.58_1
2623.96875,7353.844086107173,90.0,0.0,97.107.128.58_2
602.822695035461,45.23073763249233,113.0,0.0,Tp-LinkT_51:33:e9_1
111.05064935064935,121.43590594558485,99.7636363636,27.182523554240724,Tp-LinkT_51:33:ea_1
128.02105263157895,163.58209962029989,42.0,0.0,Tp-LinkT_51:33:ea_2
