time_ave,time_sd,data_ave,data_sd,ip_number
27639.666666666668,15489.558662387886,180.0,0.0,107.170.224.8_1
435.234693877551,1099.9366057894042,90.0,0.0,107.170.224.8_2
3017.423076923077,4297.6588275395925,90.0,0.0,129.6.15.30_1
7858.666666666667,2380.630215346815,180.0,0.0,129.6.15.30_2
2122.657894736842,5684.96709371727,90.0,0.0,131.107.13.100_1
40378.5,24540.5,180.0,0.0,131.107.13.100_2
19978.666666666668,14039.176621946965,180.0,0.0,132.163.4.101_1
1550.7450980392157,2833.082315361349,90.0,0.0,132.163.4.101_2
17098.5,13260.5,180.0,0.0,138.236.128.36_1
370.47391304347826,710.6981299596654,90.0,0.0,138.236.128.36_2
53638.0,0.0,180.0,0.0,173.71.69.90_1
5117.6875,8740.127478466418,90.0,0.0,173.71.69.90_2
27570.0,27451.0,42679.0,15163.0,176.32.100.25_1
395.01,3700.574023026693,463.56,695.4759639268632,176.32.100.25_2
264.4738461538462,2227.6368872919184,335.772307692,120.4718562827562,176.32.98.204_1
16786.8,11573.43835513025,6074.2,334.8840993537914,176.32.98.204_2
856.99,740.1994122532117,110.57,47.12032576288071,192.168.1.1_1
286.75585284280936,49.399578121549375,997.397993311,155.87431304594452,192.168.1.1_2
41218.5,2939.5,180.0,0.0,198.38.16.1_1
366.9785407725322,590.5087967375905,90.0,0.0,198.38.16.1_2
46738.0,0.0,158740.0,0.0,203.5.76.9_1
3198.28,9816.909149095758,90.0,0.0,204.11.201.12_1
2550.0,2549.0,180.0,0.0,204.11.201.12_2
46738.0,0.0,555.0,0.0,204.69.221.34_1
23368.5,23309.5,201953.5,40800.5,205.251.242.52_1
178.2037037037037,1174.2299078520455,680.248677249,4022.452605639333,205.251.242.52_2
12808.5,1830.5,180.0,0.0,206.108.0.131_1
1279.906976744186,3678.9768725225736,90.0,0.0,206.108.0.131_2
12748.833333333334,1829.5600943639126,180.0,0.0,206.108.0.132_1
1602.7291666666667,2737.764650370073,90.0,0.0,206.108.0.132_2
10243.875,5651.5609666157725,180.0,0.0,207.171.178.6_1
471.74175824175825,967.4399571414409,90.0,0.0,207.171.178.6_2
79258.0,0.0,2842.0,0.0,208.67.220.220_1
287.72147651006713,47.85933957334877,490.986577181,30.555590570793242,208.67.220.220_2
40378.5,32820.5,180.0,0.0,208.75.88.4_1
11544.57142857143,15892.906700404275,90.0,0.0,208.75.88.4_2
25898.666666666668,26954.189041573645,180.0,0.0,208.75.89.4_1
1275.6,2381.4330837350217,90.0,0.0,208.75.89.4_2
3604.409090909091,1503.8942981198363,240.545454545,70.45870955436322,224.0.0.22_1
55018.0,0.0,156.0,0.0,224.0.0.251_1
134.45054945054946,60.40807971351621,980.276295133,9.263911178557347,23.23.189.20_1
106.43391521197007,49.8986878510813,776.89276808,7.03471779338,23.23.189.20_2
4214.736842105263,962.4960884188603,622.0,0.0,239.255.255.250_1
8578.0,0.0,180.0,0.0,45.79.10.228_1
2713.9375,7718.290901073485,90.0,0.0,45.79.10.228_2
1663.686274509804,1454.059907741702,3088.92156863,2600.6371077867707,54.239.26.180_1
19878.666666666668,16521.9555003503,212435.333333,72789.0277689952,54.239.29.231_1
155.19925512104282,1007.7499723901362,1182.56610801,6889.1520228443715,54.239.29.231_2
69118.0,0.0,180.0,0.0,71.252.219.43_1
3865.6111111111113,10304.999688063444,90.0,0.0,71.252.219.43_2
5798.916666666667,2976.6939283466068,180.0,0.0,72.21.192.213_1
521.1870967741935,1081.1872195436265,90.0,0.0,72.21.192.213_2
1614.3653846153845,1793.6990360366194,3050.19230769,2590.6602740084318,72.21.207.109_1
26498.666666666668,31190.233517703724,108.0,0.0,72.21.207.120_1
2910.074074074074,1916.5660828858959,3743.51851852,58.67573816882973,72.21.207.120_2
1824.8863636363637,2030.856718189161,134.045454545,75.4251448744969,74.125.34.101_1
4198.95,940.6455482805411,2030.5,99.56982474625532,74.125.34.101_2
5975.846153846154,6291.119697895951,98.0,0.0,8.8.8.8_1
286.75585284280936,49.399578121549375,956.190635452,155.1980731806752,8.8.8.8_2
39628.5,19349.5,1624.0,0.0,93.184.216.34_1
289.6722972972973,51.37064615725904,808.0,0.0,93.184.216.34_2
24958.0,0.0,180.0,0.0,96.244.96.19_1
1219.7307692307693,4712.531848965567,90.0,0.0,96.244.96.19_2
32398.0,0.0,180.0,0.0,97.107.128.58_1
4056.375,9941.59510513152,90.0,0.0,97.107.128.58_2
42358.0,0.0,226.0,0.0,Tp-LinkT_51:33:e9_1
598.5704225352113,5.100949769783878,113.154929577,1.8396868022171435,Tp-LinkT_51:33:e9_2
115.8319783197832,138.86667274233005,42.0,0.0,Tp-LinkT_51:33:ea_1
123.14676258992806,146.52017824656093,101.102158273,28.130010262284806,Tp-LinkT_51:33:ea_2
