time_ave,time_sd,data_ave,data_sd,ip_number
361.37610619469024,555.50524332205,90.0,0.0,107.170.224.8_1
26418.0,16319.139744484082,180.0,0.0,107.170.224.8_2
3740.9473684210525,4401.46349433535,90.0,0.0,129.6.15.30_1
19423.25,10079.599406102407,180.0,0.0,129.6.15.30_2
8545.333333333334,12807.3926915495,90.0,0.0,131.107.13.100_1
75956.0,0.0,180.0,0.0,131.107.13.100_2
1963.925,2762.341573624631,90.0,0.0,132.163.4.101_1
14350.4,5199.2430064385335,180.0,0.0,132.163.4.101_2
334.64344262295083,313.62331208510363,90.0,0.0,138.236.128.36_1
38997.5,15718.5,180.0,0.0,138.236.128.36_2
3261.375,8276.705548367358,90.0,0.0,173.71.69.90_1
39087.5,20548.5,180.0,0.0,173.71.69.90_2
324.14529914529913,2861.092413642199,375.760683761,103.96372227008045,176.32.100.25_1
33661.0,0.0,6257.0,0.0,176.32.100.25_2
159.5378640776699,1170.3404035650494,382.833009709,139.26872563316363,176.32.98.204_1
10281.125,7498.8213480102995,6276.5,266.5103187495749,176.32.98.204_2
820.97,712.1540627560865,94.39,41.29307326901209,192.168.1.1_1
288.63732394366195,41.66227582167772,987.443661972,40.87339171111501,192.168.1.1_2
325.0438247011952,221.19811852985612,90.0,0.0,198.38.16.1_1
16227.5,5128.5,180.0,0.0,198.38.16.1_2
132.07836456558775,1177.498088552085,378.303236797,129.64701142117812,205.251.242.52_1
8232.0,8660.251266562651,6357.55555556,327.536295227503,205.251.242.52_2
29097.5,6958.5,90.0,0.0,206.108.0.131_1
2480.7272727272725,3089.2395384009696,90.0,0.0,206.108.0.132_1
15058.4,9768.088525397381,180.0,0.0,206.108.0.132_2
625.9055118110236,771.6671432997261,90.0,0.0,207.171.178.6_1
8125.333333333333,4840.81682730875,180.0,0.0,207.171.178.6_2
56.0,0.0,392.0,0.0,208.67.220.220_1
289.660777385159,39.56322643080011,490.0,0.0,208.67.220.220_2
15417.5,4378.5,90.0,0.0,208.75.88.4_1
1424.5,2424.174756489309,90.0,0.0,208.75.89.4_1
32876.0,0.0,180.0,0.0,208.75.89.4_2
3721.714285714286,1479.7408763781887,221.142857143,66.46036105707473,224.0.0.22_1
105.94559585492227,53.12954296364469,792.029792746,9.091098730233119,23.23.189.20_1
135.21416803953872,68.60560058687668,981.283360791,19.92164477935928,23.23.189.20_2
7006.7,3784.096934540657,592.2,44.399999999999984,239.255.255.250_1
9298.625,5291.025513487437,637.0,0.0,239.255.255.250_2
20456.0,0.0,90.0,0.0,45.79.10.228_1
6183.384615384615,4483.175720890126,187.692307692,19.71873227078415,54.239.26.180_1
3250.88,1844.3700348899622,3838.8,164.22569835442934,54.239.26.180_2
403.5743243243243,2986.59784770821,369.290540541,144.3843057550108,54.239.29.231_1
27657.5,6481.5,6118.0,97.0,54.239.29.231_2
26967.5,26908.5,90.0,0.0,71.252.219.43_1
592.4565217391304,746.5391659990185,90.0,0.0,72.21.192.213_1
7416.909090909091,4059.284765807562,180.0,0.0,72.21.192.213_2
4834.117647058823,5107.296071565634,196.058823529,30.55654466960112,72.21.207.109_1
2232.25,1334.2955772616501,3825.27777778,109.5750912264459,72.21.207.109_2
7738.666666666667,6744.2539164009,518.666666667,359.14651915648886,72.21.207.120_1
2618.9,1709.650341444121,3819.86666667,222.9897954815173,72.21.207.120_2
1819.4146341463415,1969.1488934724794,111.780487805,69.23290920389825,74.125.34.101_1
4132.526315789473,780.5440995951109,2068.36842105,114.07763308901151,74.125.34.101_2
3285.2272727272725,3632.058243573572,87.6363636364,1.6663911618021234,8.8.8.8_1
288.63732394366195,41.66227582167772,967.563380282,19.44637436381497,8.8.8.8_2
56.0,0.0,742.0,0.0,93.184.216.34_1
289.660777385159,39.56322643080011,824.0,0.0,93.184.216.34_2
12578.5,14623.082481132355,90.0,0.0,96.244.96.19_1
51956.0,0.0,180.0,0.0,96.244.96.19_2
6947.818181818182,15848.525809379826,90.0,0.0,97.107.128.58_1
52916.0,0.0,180.0,0.0,97.107.128.58_2
602.9777777777778,46.04610679109892,113.0,0.0,Tp-LinkT_51:33:e9_1
128.50156739811914,157.90877439846767,42.0,0.0,Tp-LinkT_51:33:ea_1
111.6054794520548,114.6788749227043,100.052054795,27.47397328575881,Tp-LinkT_51:33:ea_2
