time_ave1,time_sd1,data_ave1,data_sd1,time_ave2,time_sd2,data_ave2,data_sd2,cluster_num
135.50632911392404,960.2437964882248,442.65981012699996,704.9032789600087,43491.0,0.0,152878.0,0.0,2,kensaku
2623.75,2284.149609263807,2920.03125,1694.1821309332233,0,0,0,0,1,sencing
5598.466666666666,2942.688790129794,193.0,43.76147468569434,2244.7297297297296,2362.691372470931,3894.43243243,846.3465056327617,2,sencing
194.71957671957668,1634.115036681573,358.53968254,113.54103172692051,13919.4,8708.362913889156,6130.0,129.65646917913506,2,sencing
105.57849196538936,55.58758238048797,783.03461063,72.55888901034547,137.0512,82.56246470739599,980.9568,18.20803486815633,2,sencing
2098.7894736842104,1997.7991990911387,117.236842105,67.28941193418733,4216.6,822.3754860159684,2097.0,71.54858489166645,2,sencing
2987.9411764705883,6940.8078227129945,90.0,0.0,27591.0,0.0,180.0,0.0,2,sencing
3838.6,2869.222026961315,236.15,203.8029133746621,1850.0243902439026,1577.185831075901,3982.0,1251.7750518714633,2,sencing
3118.2,4962.707905972302,90.0,0.0,0,0,0,0,1,sencing
1436.8305084745762,2435.900231408158,90.0,0.0,12189.4,4392.672152574102,180.0,0.0,2,sencing
366.6909871244635,565.681941569182,90.0,0.0,10165.0,5854.0,180.0,0.0,2,sencing
501.73417721518985,827.0319160091346,90.0,0.0,4726.466666666666,3222.7527336459148,180.0,0.0,2,sencing
848.4257425742575,842.8366219016044,98.9108910891,59.618273995944136,293.01369863013696,56.250416899687366,992.534246575,63.35474859580638,2,sencing
5164.2,8976.534930584294,90.0,0.0,0,0,0,0,1,sencing
1597.127659574468,2552.1431095822463,90.0,0.0,17142.0,6722.947790961938,180.0,0.0,2,sencing
258.44776119402985,2010.4463585741169,354.05970149300003,124.59488149772965,16437.0,11294.034354472275,6221.25,564.3334010139749,2,sencing
9943.0,9138.92728934857,588.5,48.94639925469493,6789.181818181818,4007.204916106665,637.0,0.0,2,sencing
29395.0,28676.0,93.0,5.0,293.01369863013696,56.250416899687366,491.34246575300006,29.212128827464642,2,sencing
1062.2727272727273,2840.3801631250667,90.0,0.0,10645.0,5974.0,180.0,0.0,2,sencing
122.26466380543634,152.84088071311746,42.0,0.0,119.59020979020978,127.22709683823746,99.8601398601,28.70759296225884,2,sencing
1424.5384615384617,2727.873012366528,90.0,0.0,0,0,0,0,1,sencing
436.94666666666666,3960.9885563861853,348.22666666699996,105.01829343288513,30565.0,21814.0,6242.5,150.5,2,sencing
1993.5,4037.4811145069148,90.0,0.0,7071.0,0.0,180.0,0.0,2,sencing
5612.714285714284,5921.943641220837,126.928571429,98.05862990047936,293.01369863013696,56.250416899687366,970.1609589039999,63.740791301903684,2,sencing
542.0063694267517,927.0329527588699,90.0,0.0,6289.153846153847,3216.4931177186377,180.0,0.0,2,sencing
1950.1818181818185,2854.5342023518833,90.0,0.0,17145.4,12497.194718815896,180.0,0.0,2,sencing
372.32751091703057,593.8583353215827,90.0,0.0,14142.0,7186.5559901805545,180.0,0.0,2,sencing
359.9789029535865,539.1970780766446,90.0,0.0,72531.0,0.0,180.0,0.0,2,sencing
3585.0,1666.0502011425924,203.727272727,68.94608026183268,0,0,0,0,1,sencing
924.3333333333335,2519.40380954613,90.0,0.0,6436.333333333332,2117.8009559184,180.0,0.0,2,sencing
3318.6190476190477,9570.27396968735,90.0,0.0,16696.333333333332,8933.136117226071,180.0,0.0,2,sencing
14592.0,17509.888263492718,154.5,144.08591187204945,293.01369863013696,56.030811765867355,826.232876712,48.18088649279278,2,sencing
2860.230769230769,3139.0808589542985,90.0,0.0,26956.33333333333,21404.484597599843,180.0,0.0,2,sencing
611.4604316546763,84.02819552375945,113.0,0.0,0,0,0,0,1,sencing
8905.0,1646.0,90.0,0.0,17751.0,0.0,180.0,0.0,2,sencing
