time_ave,time_sd,data_ave,data_sd,ip_number
23678.666666666668,25059.011690186206,180.0,0.0,107.170.224.8_1
361.28389830508473,532.34964448004,90.0,0.0,107.170.224.8_2
16846.8,4833.353634899892,180.0,0.0,129.6.15.30_1
2553.5151515151515,3254.4137313222664,90.0,0.0,129.6.15.30_2
33268.5,989.5,180.0,0.0,131.107.13.100_1
4594.933333333333,13884.492243586807,90.0,0.0,131.107.13.100_2
8805.555555555555,6935.662863636372,180.0,0.0,132.163.4.101_1
1420.9833333333333,2533.3652354899186,90.0,0.0,132.163.4.101_2
26520.0,19139.0,180.0,0.0,138.236.128.36_1
324.72244897959183,230.11178407355115,90.0,0.0,138.236.128.36_2
4018.0,0.0,180.0,0.0,173.71.69.90_1
4678.933333333333,10060.74868298688,90.0,0.0,173.71.69.90_2
9943.75,11283.801561862916,6416.25,202.7145468386519,176.32.100.25_1
150.32764505119454,1455.3625500315636,328.225255973,121.55880517840768,176.32.100.25_2
15827.4,16347.439011661734,6177.2,318.6053357996379,176.32.98.204_1
211.44162436548223,2376.1587689637345,348.807106599,122.10839551015619,176.32.98.204_2
290.04745762711866,39.44003539351124,998.681355932,85.05770817624547,192.168.1.1_1
1008.4,1032.622534532115,108.564705882,48.3442184775761,192.168.1.1_2
23018.666666666668,16519.407582867156,180.0,0.0,198.38.16.1_1
345.1497975708502,426.0787189319347,90.0,0.0,198.38.16.1_2
55558.0,0.0,180.0,0.0,204.11.201.12_1
3475.1875,11390.358445955235,90.0,0.0,204.11.201.12_2
11964.57142857143,6952.82495222816,6206.71428571,234.5766486281886,205.251.242.52_1
184.94612068965517,1418.194392690614,356.564655172,123.55586531683338,205.251.242.52_2
4828.5,4170.5,180.0,0.0,206.108.0.131_1
1761.0526315789473,5371.948195792896,90.0,0.0,206.108.0.131_2
25598.666666666668,22899.121094244838,180.0,0.0,206.108.0.132_1
2012.6341463414635,3021.4145431835173,90.0,0.0,206.108.0.132_2
5301.4375,3117.9523121904463,180.0,0.0,207.171.178.6_1
502.4260355029586,902.835825913506,90.0,0.0,207.171.178.6_2
39568.5,37830.5,980.0,0.0,208.67.220.220_1
292.0341296928328,47.03871249714771,490.273037543,4.665667574234826,208.67.220.220_2
9398.833333333334,17266.169044470233,90.0,0.0,208.75.88.4_1
14788.75,7482.288098402787,180.0,0.0,208.75.89.4_1
1226.3382352941176,2226.3880641225765,90.0,0.0,208.75.89.4_2
6086.615384615385,2959.931484094276,270.0,0.0,224.0.0.22_1
10661.714285714286,7774.8016918078865,192.857142857,56.688191190124975,224.0.0.22_2
134.8771653543307,63.06515090052948,980.593700787,12.324559362083823,23.23.189.20_1
106.2412935323383,50.71926916856611,776.487562189,6.6002483390157,23.23.189.20_2
4183.1578947368425,562.3125430949265,622.0,0.0,239.255.255.250_1
3814.9333333333334,11568.112242808773,90.0,0.0,45.79.10.228_1
2571.6969696969695,2101.201683378643,3778.03030303,88.08277265902858,54.239.26.180_1
4156.95,3265.1756227651817,324.8,456.6406245615912,54.239.26.180_2
14248.75,14344.55629106387,6315.0,237.86866123976904,54.239.29.231_1
220.65107913669064,2156.1218208421797,348.442446043,123.84628118680436,54.239.29.231_2
7815.272727272727,15310.798233991054,90.0,0.0,71.252.219.43_1
5638.928571428572,4151.996085607254,180.0,0.0,72.21.192.213_1
541.3161290322581,888.1129305903552,90.0,0.0,72.21.192.213_2
2773.964285714286,2163.408776546581,3788.07142857,89.0304637154483,72.21.207.109_1
4798.9375,4944.8131975428305,315.9375,402.21037231000145,72.21.207.109_2
2621.548387096774,1682.8896009391137,3733.58064516,56.58266815083606,72.21.207.120_1
11904.57142857143,7545.229180598499,491.142857143,507.6957549476229,72.21.207.120_2
4183.1578947368425,562.3125430949265,2000.42105263,135.9788357330398,74.125.34.101_1
1782.3829787234042,1961.1513287297234,152.595744681,144.8138437567154,74.125.34.101_2
290.04745762711866,39.44003539351124,954.345762712,86.64035800126709,8.8.8.8_1
6598.923076923077,8013.69405322528,98.0,0.0,8.8.8.8_2
39568.5,37830.5,1624.0,0.0,93.184.216.34_1
292.0341296928328,47.03871249714771,808.0,0.0,93.184.216.34_2
81238.0,0.0,180.0,0.0,96.244.96.19_1
5570.933333333333,13086.769158029632,90.0,0.0,96.244.96.19_2
42418.5,9299.5,180.0,0.0,97.107.128.58_1
14158.833333333334,18441.40016752765,90.0,0.0,97.107.128.58_2
598.5704225352113,5.100949769783878,113.0,0.0,Tp-LinkT_51:33:e9_1
118.09116022099448,131.93735948523255,101.983425414,29.0877839100354,Tp-LinkT_51:33:ea_1
120.27762039660057,151.95968036509092,42.0,0.0,Tp-LinkT_51:33:ea_2
