time_ave,time_sd,data_ave,data_sd,ip_number
28680.0,8761.0,180.0,0.0,107.170.224.8_1
360.0210970464135,555.7551478529382,90.0,0.0,107.170.224.8_2
14787.5,7528.5,180.0,0.0,129.6.15.30_1
3567.4285714285716,3803.1533103519264,90.0,0.0,129.6.15.30_2
15776.0,0.0,180.0,0.0,131.107.13.100_1
7524.285714285715,8673.389627628467,90.0,0.0,131.107.13.100_2
16918.4,10574.083858188378,180.0,0.0,132.163.4.101_1
1780.1875,3144.877784166461,90.0,0.0,132.163.4.101_2
12537.5,4381.5,180.0,0.0,138.236.128.36_1
380.2122641509434,725.9752628722428,90.0,0.0,138.236.128.36_2
32337.5,21178.5,180.0,0.0,173.71.69.90_1
2059.53125,5219.9025373107725,90.0,0.0,173.71.69.90_2
16510.4,9288.458205751911,5594.6,109.29153672631746,176.32.100.25_1
240.67226890756302,1790.509223418566,360.647058824,115.39339034870005,176.32.100.25_2
7822.7,6590.366849425,5713.9,314.4142013332095,176.32.98.204_1
115.68599717114569,905.7230923812563,338.644978784,122.42058817749388,176.32.98.204_2
290.04067796610167,40.06306519427455,993.06440678,85.5023396700635,192.168.1.1_1
892.71875,988.8241196736847,108.34375,45.62638767866865,192.168.1.1_2
14854.4,7539.885717966818,180.0,0.0,198.38.16.1_1
433.6040609137056,966.0053102731329,90.0,0.0,198.38.16.1_2
23978.0,12534.445420520207,180.0,0.0,204.11.201.12_1
1330.0555555555557,3900.1493058631363,90.0,0.0,204.11.201.12_2
17397.5,2761.5,180.0,0.0,206.108.0.131_1
2872.1666666666665,6311.330589151193,90.0,0.0,206.108.0.131_2
11278.57142857143,5633.293983278417,180.0,0.0,206.108.0.132_1
1077.3815789473683,2509.754994160447,90.0,0.0,206.108.0.132_2
5855.692307692308,4626.13201754846,180.0,0.0,207.171.178.6_1
562.58,869.7300981338987,90.0,0.0,207.171.178.6_2
34887.5,868.5,980.0,0.0,208.67.220.220_1
292.0273037542662,47.56614871578068,490.300341297,5.132234331658334,208.67.220.220_2
17068.25,3119.848824462493,180.0,0.0,208.75.88.4_1
2508.551724137931,5700.3345430331565,90.0,0.0,208.75.88.4_2
13594.4,10180.373894901895,180.0,0.0,208.75.89.4_1
1301.0526315789473,2518.5108689918166,90.0,0.0,208.75.89.4_2
3555.2272727272725,1482.1663485286474,213.545454545,64.0537609943449,224.0.0.22_1
134.90220820189273,48.44584502809927,980.91955836,17.744635190343796,23.23.189.20_1
106.18260869565218,43.400692047631736,778.347826087,8.249419983047945,23.23.189.20_2
4129.368421052632,792.8670964840076,622.0,0.0,239.255.255.250_1
23058.0,8756.876269538128,180.0,0.0,45.79.10.228_1
3673.85,7027.307445067421,90.0,0.0,45.79.10.228_2
2053.925,1403.2474726059547,3769.0,82.21435397787907,54.239.26.180_1
5358.8,3905.3430783991303,108.0,0.0,54.239.26.180_2
12347.4,9728.216806794553,5845.4,176.79999999999998,54.239.29.231_1
179.0054945054945,1610.0420477659013,347.972527473,124.48550960815932,54.239.29.231_2
2491.590909090909,6466.267158802539,90.0,0.0,71.252.219.43_1
7520.545454545455,5647.700277967313,180.0,0.0,72.21.192.213_1
489.32758620689657,992.730271870097,90.0,0.0,72.21.192.213_2
3031.035714285714,2543.525905989317,3768.21428571,85.30841406452284,72.21.207.109_1
6321.846153846154,3748.7949211642326,112.153846154,14.389345170572215,72.21.207.109_2
3110.0,2784.770367552772,3759.74074074,81.22241644265846,72.21.207.120_1
10998.5,10696.719181599561,108.0,0.0,72.21.207.120_2
4135.85,773.3075245334159,2064.45,92.92710853136452,74.125.34.101_1
1970.357142857143,1969.2507134565114,123.523809524,65.21256017467147,74.125.34.101_2
290.04067796610167,40.06306519427455,951.084745763,88.52870608569026,8.8.8.8_1
5748.5,4670.658545644286,140.333333333,73.88654967057415,8.8.8.8_2
34887.5,868.5,1624.0,0.0,93.184.216.34_1
290.04067796610167,51.28483146626708,802.522033898,55.45948610700535,93.184.216.34_2
23877.5,2701.5,180.0,0.0,96.244.96.19_1
3121.1111111111113,8253.096138816221,90.0,0.0,96.244.96.19_2
24357.5,19861.5,180.0,0.0,97.107.128.58_1
3718.8695652173915,8975.243362592983,90.0,0.0,97.107.128.58_2
37796.0,0.0,226.0,0.0,Tp-LinkT_51:33:e9_1
598.556338028169,5.268194024530902,113.154929577,1.8396868022171435,Tp-LinkT_51:33:e9_2
119.16991643454038,123.49767553999237,99.0919220056,27.387041573828753,Tp-LinkT_51:33:ea_1
119.25490196078431,134.5204034582071,42.0,0.0,Tp-LinkT_51:33:ea_2
