time_ave,time_sd,data_ave,data_sd,ip_number
24638.0,24777.102372957175,180.0,0.0,107.170.224.8_1
325.32442748091603,242.5929382280274,90.0,0.0,107.170.224.8_2
34977.5,13441.5,180.0,0.0,129.6.15.30_1
2263.1315789473683,4000.789265363133,90.0,0.0,129.6.15.30_2
13556.0,0.0,90.0,0.0,131.107.13.100_1
15223.25,11853.39167443226,180.0,0.0,132.163.4.101_1
997.4230769230769,2292.506340450537,90.0,0.0,132.163.4.101_2
22958.0,18232.302158531707,180.0,0.0,138.236.128.36_1
370.706976744186,579.8709661581494,90.0,0.0,138.236.128.36_2
536.0,0.0,180.0,0.0,173.71.69.90_1
14614.4,22680.82160416593,90.0,0.0,173.71.69.90_2
11707.142857142857,9289.52516745257,5835.14285714,362.6511226160673,176.32.100.25_1
169.84554455445544,1447.887917515733,328.63960396,123.45760011269293,176.32.100.25_2
10718.5,9926.3951790164,5706.0,188.3896670910235,176.32.98.204_1
159.36682242990653,1409.476067077972,320.112149533,120.0538685245748,176.32.98.204_2
288.0808080808081,44.349319689514495,991.821548822,65.90426538230281,192.168.1.1_1
973.9659090909091,877.7669167845451,107.545454545,46.933683652117395,192.168.1.1_2
29967.5,9811.5,180.0,0.0,198.38.16.1_1
478.9830508474576,1592.948034428833,90.0,0.0,198.38.16.1_2
1538.5892857142858,4880.650716922846,90.0,0.0,204.11.201.12_1
18193.25,5663.788413023565,5740.25,378.108036809587,205.251.242.52_1
268.4668989547038,1932.242480000263,320.888501742,111.35153913838323,205.251.242.52_2
17878.25,24087.823722526286,90.0,0.0,206.108.0.131_1
12348.5,6021.88602100704,180.0,0.0,206.108.0.132_1
1502.2777777777778,3431.407304518975,90.0,0.0,206.108.0.132_2
12205.0,4801.133080549097,180.0,0.0,207.171.178.6_1
638.4179104477612,1295.1338275718865,90.0,0.0,207.171.178.6_2
17456.0,0.0,980.0,0.0,208.67.220.220_1
290.04067796610167,46.54465731922505,490.0,0.0,208.67.220.220_2
17983.25,7262.765601855811,180.0,0.0,208.75.88.4_1
2502.344827586207,6268.902242767054,90.0,0.0,208.75.88.4_2
20518.25,15855.214337482164,180.0,0.0,208.75.89.4_1
1343.7142857142858,2951.93412210105,90.0,0.0,208.75.89.4_2
10366.4,4290.103383369683,270.0,0.0,224.0.0.22_1
5952.615384615385,2591.15120060152,211.846153846,14.389345170572215,224.0.0.22_2
135.09148264984228,55.89758963339873,981.220820189,22.268546134881817,23.23.189.20_1
106.10807453416149,46.800376883277515,777.47826087,7.580693814853343,23.23.189.20_2
4097.789473684211,956.1078214328058,622.0,0.0,239.255.255.250_1
23157.5,6601.5,180.0,0.0,45.79.10.228_1
2040.9655172413793,5663.205796663465,90.0,0.0,45.79.10.228_2
2517.090909090909,2065.315360227121,3766.87878788,76.33886081975571,54.239.26.180_1
5136.3125,3211.797913917336,108.0,0.0,54.239.26.180_2
27810.0,10349.0,5567.0,124.0,54.239.29.231_1
281.9478672985782,2492.1570344755532,338.303317536,122.02401650948772,54.239.29.231_2
22018.0,19302.2465531865,180.0,0.0,71.252.219.43_1
3542.0,10499.550261045018,90.0,0.0,71.252.219.43_2
5113.8125,3095.6136148336973,180.0,0.0,72.21.192.213_1
451.56451612903226,850.1166451457117,90.0,0.0,72.21.192.213_2
4041.714285714286,2882.6533270724094,3759.95238095,74.45450908375189,72.21.207.109_1
6323.75,4053.6635513446354,209.75,337.46657241866194,72.21.207.109_2
2053.925,2084.4264125593413,3739.45,55.106238303843604,72.21.207.120_1
40647.5,2848.5,108.0,0.0,72.21.207.120_2
4138.85,948.9301489045441,2041.75,99.60114206172538,74.125.34.101_1
1882.1136363636363,2001.069159859629,127.431818182,61.50587471101393,74.125.34.101_2
289.05743243243245,42.85062141404449,948.736486486,62.477981146926616,8.8.8.8_1
4937.2307692307695,5628.179158400455,98.0,0.0,8.8.8.8_2
17456.0,0.0,1624.0,0.0,93.184.216.34_1
290.04067796610167,46.54465731922505,808.0,0.0,93.184.216.34_2
31947.5,13708.5,180.0,0.0,96.244.96.19_1
5410.8,11727.379475398584,90.0,0.0,96.244.96.19_2
16426.4,15912.40682737844,180.0,0.0,97.107.128.58_1
1902.9333333333334,7159.918858633961,90.0,0.0,97.107.128.58_2
598.556338028169,5.268194024530902,113.0,0.0,Tp-LinkT_51:33:e9_1
102.0443113772455,100.26423389911275,99.5928143713,26.91511511067027,Tp-LinkT_51:33:ea_1
143.4254606365159,177.92660266151967,42.0,0.0,Tp-LinkT_51:33:ea_2
