time_ave,time_sd,data_ave,data_sd,ip_number
364.87606837606836,547.1149873904745,90.0,0.0,107.170.224.8_1
15672.75,9186.613477636904,180.0,0.0,107.170.224.8_2
2391.34375,2859.6675354114045,90.0,0.0,129.6.15.30_1
17502.75,7556.579397286844,180.0,0.0,129.6.15.30_2
3388.722222222222,7683.108180399934,90.0,0.0,131.107.13.100_1
20297.333333333332,11214.065820308984,180.0,0.0,131.107.13.100_2
1620.078431372549,2446.6446238506214,90.0,0.0,132.163.4.101_1
20637.75,5935.175202763605,180.0,0.0,132.163.4.101_2
393.53917050691246,723.1834191145853,90.0,0.0,138.236.128.36_1
11878.0,3214.828766824137,180.0,0.0,138.236.128.36_2
3257.684210526316,7365.261249181734,90.0,0.0,173.71.69.90_1
24834.0,0.0,180.0,0.0,173.71.69.90_2
180.39150943396226,1494.6909419056224,345.731132075,123.25693509763187,176.32.100.25_1
11357.333333333334,7237.628908850067,6001.66666667,420.10263296273473,176.32.100.25_2
189.66744730679156,1169.14191674621,363.077283372,111.95780036428542,176.32.98.204_1
12838.166666666666,3137.2126915818476,6300.33333333,295.63584957774583,176.32.98.204_2
751.5877192982456,497.8758531123417,95.4824561404,44.18724759597195,192.168.1.1_1
290.23728813559325,38.77677925762985,994.976271186,100.30311406522131,192.168.1.1_2
391.1788990825688,750.6965878953264,90.0,0.0,198.38.16.1_1
20037.75,9665.596447581494,180.0,0.0,198.38.16.1_2
1753.3103448275863,5326.3835379496695,90.0,0.0,204.11.201.12_1
11186.5,6447.5,180.0,0.0,204.11.201.12_2
208.42233009708738,2424.4592163078573,432.873786408,654.6224462825314,205.251.242.52_1
54901.0,0.0,139239.0,0.0,205.251.242.52_2
4212.461538461538,8937.000310854477,90.0,0.0,206.108.0.131_1
22314.0,0.0,180.0,0.0,206.108.0.131_2
2496.8333333333335,3143.626802313248,90.0,0.0,206.108.0.132_1
24737.333333333332,14949.089344245094,180.0,0.0,206.108.0.132_2
479.3072625698324,779.9570540410357,90.0,0.0,207.171.178.6_1
10730.875,9904.95770356315,180.0,0.0,207.171.178.6_2
293.22945205479454,49.88004881275465,490.0,8.110537708303207,208.67.220.220_1
7137.333333333333,4520.133355948202,980.0,0.0,208.67.220.220_2
2782.3928571428573,7222.393011318961,90.0,0.0,208.75.88.4_1
37646.5,14127.5,180.0,0.0,208.75.88.4_2
1764.0,2470.683692214919,90.0,0.0,208.75.89.4_1
15142.0,13738.041927436385,180.0,0.0,208.75.89.4_2
4287.1578947368425,1283.5510062305932,238.736842105,53.4738914210656,224.0.0.22_1
76.94218608852755,29.297654760136496,773.836495032,5.437615782918058,23.23.189.20_1
258.3433734939759,53.344212302834705,1150.31325301,51.70850357948846,23.23.189.20_2
7585.111111111111,4051.2781095584705,592.222222222,41.79786751013814,239.255.255.250_1
9138.444444444445,5203.097605403729,637.0,0.0,239.255.255.250_2
5668.642857142857,10287.262315304182,90.0,0.0,45.79.10.228_1
26786.5,2852.5,180.0,0.0,45.79.10.228_2
3847.75,3570.363383116626,288.6,252.1018444994007,54.239.26.180_1
2545.09375,1814.8797887080393,3811.625,78.09679490862605,54.239.26.180_2
186.15584415584416,1516.233294807902,363.851948052,117.73578785975998,54.239.29.231_1
13630.0,9958.596487457457,6099.2,370.3638211272802,54.239.29.231_2
1608.861111111111,3786.077288000058,90.0,0.0,71.252.219.43_1
19237.333333333332,11703.646392850773,180.0,0.0,71.252.219.43_2
576.4652777777778,1165.1308338145882,90.0,0.0,72.21.192.213_1
7545.111111111111,6363.207514810688,180.0,0.0,72.21.192.213_2
3461.2916666666665,2579.469413774318,391.0,450.2302188880706,72.21.207.109_1
2020.3095238095239,1857.0659973411634,3834.42857143,100.30931753169027,72.21.207.109_2
2737.548387096774,4011.3345847591045,2924.41935484,2194.9051088930346,72.21.207.120_1
2011.0731707317073,2160.700252235811,109.414634146,57.01860013584618,74.125.34.101_1
4539.789473684211,665.7964426512741,2082.26315789,101.77004114295241,74.125.34.101_2
4993.6875,4588.089018299857,87.875,0.4841229182759271,8.8.8.8_1
290.23728813559325,38.77677925762985,977.074576271,103.53066129514657,8.8.8.8_2
293.22945205479454,49.88004881275465,823.719178082,4.790463058071963,93.184.216.34_1
7137.333333333333,4520.133355948202,1640.0,0.0,93.184.216.34_2
2241.2916666666665,4613.358768106367,90.0,0.0,96.244.96.19_1
23816.5,16917.5,180.0,0.0,96.244.96.19_2
3128.722222222222,5315.637954872769,90.0,0.0,97.107.128.58_1
55254.0,0.0,180.0,0.0,97.107.128.58_2
602.7943262411347,44.8950735313235,113.0,0.0,Tp-LinkT_51:33:e9_1
110.76424870466322,122.45524239590034,42.0,0.0,Tp-LinkT_51:33:ea_1
129.47344461305008,138.80279503992838,98.531107739,26.13221061062587,Tp-LinkT_51:33:ea_2
