time_ave,time_sd,data_ave,data_sd,ip_number
372.32751091703057,593.8583353215826,90.0,0.0,107.170.224.8_1
14142.0,7186.555990180554,180.0,0.0,107.170.224.8_2
2860.230769230769,3139.0808589542985,90.0,0.0,129.6.15.30_1
26956.333333333332,21404.484597599843,180.0,0.0,129.6.15.30_2
1993.5,4037.4811145069148,90.0,0.0,131.107.13.100_1
7071.0,0.0,180.0,0.0,131.107.13.100_2
1597.127659574468,2552.1431095822463,90.0,0.0,132.163.4.101_1
17142.0,6722.947790961938,180.0,0.0,132.163.4.101_2
366.6909871244635,565.681941569182,90.0,0.0,138.236.128.36_1
10165.0,5854.0,180.0,0.0,138.236.128.36_2
1062.2727272727273,2840.3801631250662,90.0,0.0,173.71.69.90_1
10645.0,5974.0,180.0,0.0,173.71.69.90_2
436.94666666666666,3960.9885563861862,348.226666667,105.01829343288514,176.32.100.25_1
30565.0,21814.0,6242.5,150.5,176.32.100.25_2
258.44776119402985,2010.4463585741166,354.059701493,124.59488149772963,176.32.98.204_1
16437.0,11294.034354472276,6221.25,564.333401013975,176.32.98.204_2
848.4257425742575,842.8366219016045,98.9108910891,59.618273995944136,192.168.1.1_1
293.013698630137,56.25041689968737,992.534246575,63.35474859580638,192.168.1.1_2
359.9789029535865,539.1970780766446,90.0,0.0,198.38.16.1_1
72531.0,0.0,180.0,0.0,198.38.16.1_2
3318.6190476190477,9570.27396968735,90.0,0.0,204.11.201.12_1
16696.333333333332,8933.136117226071,180.0,0.0,204.11.201.12_2
135.50632911392404,960.2437964882249,442.659810127,704.9032789600086,205.251.242.52_1
43491.0,0.0,152878.0,0.0,205.251.242.52_2
3118.2,4962.707905972302,90.0,0.0,206.108.0.131_1
1436.8305084745762,2435.900231408158,90.0,0.0,206.108.0.132_1
12189.4,4392.672152574102,180.0,0.0,206.108.0.132_2
501.73417721518985,827.0319160091348,90.0,0.0,207.171.178.6_1
4726.466666666666,3222.752733645915,180.0,0.0,207.171.178.6_2
29395.0,28676.0,93.0,5.0,208.67.220.220_1
293.013698630137,56.25041689968737,491.342465753,29.21212882746464,208.67.220.220_2
2987.9411764705883,6940.8078227129945,90.0,0.0,208.75.88.4_1
27591.0,0.0,180.0,0.0,208.75.88.4_2
1950.1818181818182,2854.5342023518833,90.0,0.0,208.75.89.4_1
17145.4,12497.194718815897,180.0,0.0,208.75.89.4_2
3585.0,1666.0502011425924,203.727272727,68.94608026183268,224.0.0.22_1
105.57849196538938,55.58758238048798,783.03461063,72.55888901034547,23.23.189.20_1
137.0512,82.56246470739599,980.9568,18.208034868156332,23.23.189.20_2
9943.0,9138.92728934857,588.5,48.946399254694924,239.255.255.250_1
6789.181818181818,4007.2049161066648,637.0,0.0,239.255.255.250_2
5164.2,8976.534930584294,90.0,0.0,45.79.10.228_1
3838.6,2869.222026961315,236.15,203.80291337466207,54.239.26.180_1
1850.0243902439024,1577.1858310759008,3982.0,1251.7750518714633,54.239.26.180_2
194.7195767195767,1634.1150366815727,358.53968254,113.54103172692051,54.239.29.231_1
13919.4,8708.362913889156,6130.0,129.65646917913506,54.239.29.231_2
924.3333333333334,2519.40380954613,90.0,0.0,71.252.219.43_1
6436.333333333333,2117.8009559184,180.0,0.0,71.252.219.43_2
542.0063694267516,927.03295275887,90.0,0.0,72.21.192.213_1
6289.153846153846,3216.4931177186377,180.0,0.0,72.21.192.213_2
5598.466666666666,2942.6887901297946,193.0,43.76147468569434,72.21.207.109_1
2244.7297297297296,2362.691372470931,3894.43243243,846.3465056327617,72.21.207.109_2
2623.75,2284.1496092638067,2920.03125,1694.1821309332233,72.21.207.120_1
2098.7894736842104,1997.7991990911385,117.236842105,67.28941193418733,74.125.34.101_1
4216.6,822.3754860159682,2097.0,71.54858489166645,74.125.34.101_2
5612.714285714285,5921.943641220837,126.928571429,98.05862990047935,8.8.8.8_1
293.013698630137,56.25041689968737,970.160958904,63.74079130190369,8.8.8.8_2
14592.0,17509.888263492718,154.5,144.08591187204945,93.184.216.34_1
293.013698630137,56.030811765867355,826.232876712,48.180886492792766,93.184.216.34_2
8905.0,1646.0,90.0,0.0,96.244.96.19_1
17751.0,0.0,180.0,0.0,96.244.96.19_2
1424.5384615384614,2727.8730123665277,90.0,0.0,97.107.128.58_1
611.4604316546763,84.02819552375945,113.0,0.0,Tp-LinkT_51:33:e9_1
122.26466380543634,152.84088071311743,42.0,0.0,Tp-LinkT_51:33:ea_1
119.59020979020978,127.22709683823746,99.8601398601,28.707592962258836,Tp-LinkT_51:33:ea_2
