@relation 176.32.98.204_clustered

@attribute Instance_number numeric
@attribute length numeric
@attribute Cluster {cluster0,cluster1}

@data
342,393,cluster1
343,583,cluster1
344,298,cluster1
345,393,cluster1
346,298,cluster1
347,488,cluster1
348,298,cluster1
349,298,cluster1
350,298,cluster1
351,488,cluster1
352,298,cluster1
353,298,cluster1
354,298,cluster1
355,298,cluster1
356,352,cluster1
357,298,cluster1
358,7003,cluster0
359,447,cluster1
360,1007,cluster1
361,298,cluster1
362,447,cluster1
363,393,cluster1
364,298,cluster1
365,447,cluster1
366,298,cluster1
367,298,cluster1
368,298,cluster1
369,298,cluster1
370,298,cluster1
371,298,cluster1
372,488,cluster1
373,298,cluster1
374,488,cluster1
375,298,cluster1
376,298,cluster1
377,298,cluster1
378,298,cluster1
379,298,cluster1
380,298,cluster1
381,393,cluster1
382,298,cluster1
383,298,cluster1
384,616,cluster1
385,298,cluster1
386,298,cluster1
387,298,cluster1
388,298,cluster1
389,393,cluster1
390,488,cluster1
391,298,cluster1
392,583,cluster1
393,393,cluster1
394,298,cluster1
395,298,cluster1
396,298,cluster1
397,393,cluster1
398,298,cluster1
399,298,cluster1
400,393,cluster1
401,583,cluster1
402,298,cluster1
403,298,cluster1
404,298,cluster1
405,298,cluster1
406,298,cluster1
407,488,cluster1
408,298,cluster1
409,583,cluster1
410,298,cluster1
411,298,cluster1
412,298,cluster1
413,298,cluster1
414,298,cluster1
415,393,cluster1
416,583,cluster1
417,298,cluster1
418,393,cluster1
419,298,cluster1
420,393,cluster1
421,393,cluster1
422,447,cluster1
423,298,cluster1
424,298,cluster1
425,488,cluster1
426,393,cluster1
427,298,cluster1
428,298,cluster1
